,False,True
2020-12-08,35,0
2020-12-09,63,0
2020-12-10,133,0
2020-12-11,217,0
2020-12-12,259,0
2020-12-13,280,0
2020-12-14,371,0
2020-12-15,679,0
2020-12-16,1302,7
2020-12-17,2156,7
2020-12-18,3115,14
2020-12-19,4459,28
2020-12-20,5642,35
2020-12-21,7063,49
2020-12-22,8260,49
2020-12-23,9786,63
2020-12-24,10199,70
2020-12-25,10199,70
2020-12-26,10199,70
2020-12-27,10220,70
2020-12-28,10276,70
2020-12-29,11067,84
2020-12-30,14497,112
2020-12-31,19187,147
2021-01-01,21196,168
2021-01-02,23576,182
2021-01-03,23912,182
2021-01-04,24164,182
2021-01-05,25277,182
2021-01-06,29421,217
2021-01-07,48776,343
2021-01-08,74305,497
2021-01-09,93569,609
2021-01-10,102137,679
2021-01-11,108199,721
2021-01-12,118909,791
2021-01-13,148981,973
2021-01-14,180600,1197
2021-01-15,216468,1428
2021-01-16,243341,1596
2021-01-17,258195,1708
2021-01-18,266686,1764
2021-01-19,323449,2079
2021-01-20,384552,2450
2021-01-21,418425,2681
2021-01-22,467054,3003
2021-01-23,511133,3290
2021-01-24,527387,3395
2021-01-25,530824,3430
2021-01-26,534912,3451
2021-01-27,543767,3500
2021-01-28,587839,3759
2021-01-29,681520,4319
2021-01-30,753151,4788
2021-01-31,796838,5040
2021-02-01,819651,5180
2021-02-02,836507,5285
2021-02-03,855848,5397
2021-02-04,867139,5481
2021-02-05,870072,5516
2021-02-06,871052,5523
2021-02-07,871542,5523
2021-02-08,872270,5530
2021-02-09,874321,5551
2021-02-10,876554,5579
2021-02-11,879487,5614
2021-02-12,881699,5642
2021-02-13,882875,5663
2021-02-14,883141,5670
2021-02-15,883316,5670
2021-02-16,883946,5670
2021-02-17,885059,5691
2021-02-18,885948,5712
2021-02-19,886424,5719
2021-02-20,886655,5726
2021-02-21,886711,5726
2021-02-22,886823,5726
2021-02-23,887278,5740
2021-02-24,888090,5747
2021-02-25,888937,5761
2021-02-26,889721,5782
2021-02-27,890155,5789
2021-02-28,890267,5796
2021-03-01,890295,5796
2021-03-02,890337,5796
2021-03-03,890421,5796
2021-03-04,890505,5796
2021-03-05,890589,5796
2021-03-06,890638,5796
2021-03-07,890645,5796
2021-03-08,890666,5796
2021-03-09,890778,5796
2021-03-10,891016,5796
2021-03-11,891114,5796
2021-03-12,891128,5796
total,1950319,15750
