,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,147,56
2020-12-09,490,203
2020-12-10,840,357
2020-12-11,1218,504
2020-12-12,1498,602
2020-12-13,1736,665
2020-12-14,2065,791
2020-12-15,2660,1001
2020-12-16,3423,1246
2020-12-17,4522,1568
2020-12-18,5523,1869
2020-12-19,6454,2142
2020-12-20,7700,2513
2020-12-21,9233,2933
2020-12-22,10521,3332
2020-12-23,12131,3829
2020-12-24,12964,4074
2020-12-25,12971,4081
2020-12-26,13013,4109
2020-12-27,13195,4179
2020-12-28,13545,4284
2020-12-29,14693,4606
2020-12-30,17108,5257
2020-12-31,19201,5873
2021-01-01,19866,6041
2021-01-02,20594,6237
2021-01-03,21154,6405
2021-01-04,22204,6720
2021-01-05,24241,7280
2021-01-06,27251,8134
2021-01-07,31563,9275
2021-01-08,35798,10514
2021-01-09,39445,11599
2021-01-10,41734,12250
2021-01-11,44478,13027
2021-01-12,47803,13993
2021-01-13,51793,15134
2021-01-14,55909,16464
2021-01-15,60074,17871
2021-01-16,63770,18984
2021-01-17,66514,19817
2021-01-18,69566,20755
2021-01-19,73185,21945
2021-01-20,76853,23205
2021-01-21,80171,24423
2021-01-22,83370,25515
2021-01-23,86205,26551
2021-01-24,88165,27321
2021-01-25,90062,28042
2021-01-26,92344,28931
2021-01-27,94647,29827
2021-01-28,97181,30786
2021-01-29,99897,31969
2021-01-30,102095,32977
2021-01-31,104132,34083
2021-02-01,106029,35112
2021-02-02,108486,36547
2021-02-03,111412,38227
2021-02-04,113505,39354
2021-02-05,115003,40166
2021-02-06,115878,40551
2021-02-07,116466,40915
2021-02-08,117215,41279
2021-02-09,118657,42084
2021-02-10,120953,43519
2021-02-11,124516,46095
2021-02-12,128261,48678
2021-02-13,130956,50834
2021-02-14,132174,51835
2021-02-15,133154,52556
2021-02-16,139090,57225
2021-02-17,151249,66773
2021-02-18,160622,74319
2021-02-19,166565,79373
2021-02-20,169456,81900
2021-02-21,170660,82957
2021-02-22,171801,83881
2021-02-23,178591,89523
2021-02-24,190008,99162
2021-02-25,201117,108892
2021-02-26,211953,117943
2021-02-27,219072,124390
2021-02-28,220591,125853
2021-03-01,221137,126294
2021-03-02,221634,126749
2021-03-03,222285,127253
2021-03-04,222957,127820
2021-03-05,223734,128492
2021-03-06,224434,129157
2021-03-07,224763,129486
2021-03-08,224896,129591
2021-03-09,225603,130186
2021-03-10,226324,130802
2021-03-11,226856,131222
2021-03-12,227318,131558
2021-03-13,227661,131845
2021-03-14,227717,131887
2021-03-15,227822,131964
2021-03-16,228004,132048
2021-03-17,228235,132195
2021-03-18,228382,132258
2021-03-19,228508,132321
2021-03-20,228592,132349
2021-03-21,228606,132363
2021-03-22,228669,132377
2021-03-23,228767,132419
2021-03-24,228851,132454
2021-03-25,228851,132454
total,1109066,1030470
