,F,M
2020-12-08,28,21
2020-12-09,98,63
2020-12-10,175,91
2020-12-11,259,133
2020-12-12,329,161
2020-12-13,378,189
2020-12-14,441,231
2020-12-15,588,294
2020-12-16,735,378
2020-12-17,938,462
2020-12-18,1162,553
2020-12-19,1379,651
2020-12-20,1610,770
2020-12-21,1911,882
2020-12-22,2177,1022
2020-12-23,2492,1211
2020-12-24,2639,1309
2020-12-25,2639,1309
2020-12-26,2646,1309
2020-12-27,2688,1330
2020-12-28,2765,1365
2020-12-29,2996,1463
2020-12-30,3556,1701
2020-12-31,4102,1960
2021-01-01,4228,2009
2021-01-02,4354,2058
2021-01-03,4459,2093
2021-01-04,4655,2163
2021-01-05,5040,2289
2021-01-06,5628,2520
2021-01-07,6517,2975
2021-01-08,7434,3444
2021-01-09,8253,3850
2021-01-10,8694,4039
2021-01-11,9142,4235
2021-01-12,9758,4522
2021-01-13,10556,4879
2021-01-14,11494,5341
2021-01-15,12509,5873
2021-01-16,13447,6342
2021-01-17,14105,6678
2021-01-18,14686,6986
2021-01-19,15603,7483
2021-01-20,16632,8071
2021-01-21,17612,8708
2021-01-22,18893,9632
2021-01-23,20090,10479
2021-01-24,20839,10990
2021-01-25,21378,11319
2021-01-26,21889,11648
2021-01-27,22470,11984
2021-01-28,23758,12859
2021-01-29,25249,14049
2021-01-30,26285,14812
2021-01-31,27881,16149
2021-02-01,30163,18081
2021-02-02,32284,20013
2021-02-03,35119,22617
2021-02-04,37359,24542
2021-02-05,38766,25774
2021-02-06,40033,26964
2021-02-07,40537,27475
2021-02-08,41426,28364
2021-02-09,48790,35462
2021-02-10,58835,45122
2021-02-11,75502,61222
2021-02-12,92736,77658
2021-02-13,104349,88326
2021-02-14,108409,92309
2021-02-15,111076,94990
2021-02-16,121240,105049
2021-02-17,135835,119672
2021-02-18,144053,127701
2021-02-19,148988,132496
2021-02-20,151641,135191
2021-02-21,152068,135618
2021-02-22,152663,136199
2021-02-23,155582,138992
2021-02-24,161084,144095
2021-02-25,165382,148120
2021-02-26,170023,152376
2021-02-27,172648,154903
2021-02-28,173523,155764
2021-03-01,173600,155855
2021-03-02,173754,155988
2021-03-03,173943,156170
2021-03-04,174055,156282
2021-03-05,174097,156317
2021-03-06,174125,156338
2021-03-07,174139,156352
2021-03-08,174146,156359
2021-03-09,174174,156380
2021-03-10,174223,156429
2021-03-11,174272,156478
2021-03-12,174307,156506
2021-03-13,174440,156632
2021-03-14,174447,156632
2021-03-15,174447,156639
2021-03-16,174454,156639
2021-03-17,174503,156674
2021-03-18,174531,156695
2021-03-19,174552,156716
2021-03-20,174580,156744
2021-03-21,174587,156744
2021-03-22,174594,156744
2021-03-23,174608,156758
2021-03-24,174643,156793
2021-03-25,174685,156821
2021-03-26,174720,156863
2021-03-27,174741,156877
2021-03-28,174748,156884
2021-03-29,174762,156891
2021-03-30,174776,156891
2021-03-31,174797,156912
2021-04-01,174839,156940
2021-04-02,174853,156947
2021-04-03,174867,156954
2021-04-04,174874,156954
2021-04-05,174874,156954
2021-04-06,174874,156954
2021-04-07,174895,156975
2021-04-08,174916,156982
2021-04-09,174944,157003
2021-04-10,174965,157031
2021-04-11,174979,157038
2021-04-12,174986,157038
2021-04-13,174993,157045
2021-04-14,175000,157052
2021-04-15,175014,157059
2021-04-16,175049,157073
2021-04-17,175077,157108
2021-04-18,175084,157115
2021-04-19,175084,157122
2021-04-20,175098,157129
2021-04-21,175112,157143
total,547687,524237
