,1,2,3,4,5,6
2020-12-29,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,0
2020-12-31,0,0,0,0,0,0
2021-01-01,21,0,0,0,0,21
2021-01-02,35,0,0,0,0,28
2021-01-03,35,0,0,0,0,28
2021-01-04,42,0,0,0,0,35
2021-01-05,70,0,0,0,0,56
2021-01-06,91,0,0,0,0,77
2021-01-07,161,0,7,0,0,126
2021-01-08,420,0,21,14,0,280
2021-01-09,693,7,28,21,7,462
2021-01-10,826,14,35,21,7,546
2021-01-11,1176,14,56,28,7,805
2021-01-12,1659,21,77,42,14,1113
2021-01-13,2156,28,98,56,14,1463
2021-01-14,2772,35,126,70,21,1890
2021-01-15,3542,49,161,98,35,2436
2021-01-16,4018,56,210,112,35,2772
2021-01-17,4249,63,224,119,35,2919
2021-01-18,4746,70,252,140,42,3276
2021-01-19,5285,77,273,154,49,3619
2021-01-20,5971,84,301,175,49,4039
2021-01-21,6895,98,322,196,56,4627
2021-01-22,8239,119,371,224,77,5502
2021-01-23,9163,126,413,245,84,6048
2021-01-24,9639,133,427,252,91,6314
2021-01-25,10304,140,455,266,91,6685
2021-01-26,11060,147,490,287,105,7196
2021-01-27,11669,161,532,329,112,7637
2021-01-28,12355,175,567,357,126,8050
2021-01-29,13097,189,616,385,133,8512
2021-01-30,13790,196,665,399,140,8918
2021-01-31,14224,203,707,413,140,9184
2021-02-01,14679,210,735,427,140,9464
2021-02-02,15120,210,784,441,140,9779
2021-02-03,15638,217,840,462,147,10094
2021-02-04,16261,231,903,490,154,10500
2021-02-05,17136,245,987,518,168,11032
2021-02-06,18095,259,1036,546,182,11662
2021-02-07,18683,273,1085,567,189,12033
2021-02-08,19159,280,1134,581,189,12327
2021-02-09,19712,280,1169,595,196,12705
2021-02-10,20349,294,1211,623,210,13104
2021-02-11,21112,308,1267,658,217,13657
2021-02-12,22309,322,1358,700,238,14343
2021-02-13,23681,336,1512,742,259,15239
2021-02-14,24500,357,1659,763,273,15813
2021-02-15,25438,371,1750,784,287,16464
2021-02-16,26432,385,1806,805,301,17066
2021-02-17,27832,399,1911,833,329,17885
2021-02-18,29659,420,2009,882,350,18949
2021-02-19,31346,448,2142,924,385,19950
2021-02-20,33677,476,2282,973,413,21350
2021-02-21,34797,483,2394,1001,434,21966
2021-02-22,36295,497,2499,1036,455,22764
2021-02-23,38003,518,2590,1085,497,23618
2021-02-24,39669,532,2681,1127,532,24633
2021-02-25,42168,574,2884,1211,588,25942
2021-02-26,44541,602,3024,1281,644,27265
2021-02-27,46935,630,3171,1351,686,28595
2021-02-28,48419,651,3311,1393,714,29456
2021-03-01,49882,665,3423,1428,742,30436
2021-03-02,51919,693,3570,1491,812,31661
2021-03-03,55440,742,3815,1582,917,33978
2021-03-04,60473,791,4137,1680,980,36904
2021-03-05,66969,882,4515,1813,1134,40593
2021-03-06,73752,959,4893,1960,1281,44765
2021-03-07,76475,980,5061,2023,1309,46424
2021-03-08,80339,1022,5278,2079,1358,48741
2021-03-09,85946,1113,5726,2289,1491,52787
2021-03-10,92736,1176,6118,2401,1638,57365
total,646709,8330,33887,17822,12432,459613
