,F,M
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,28,7
2020-12-09,63,28
2020-12-10,119,56
2020-12-11,182,84
2020-12-12,210,105
2020-12-13,231,112
2020-12-14,315,147
2020-12-15,553,252
2020-12-16,1008,511
2020-12-17,1561,854
2020-12-18,2198,1323
2020-12-19,3080,1897
2020-12-20,3913,2492
2020-12-21,4802,3206
2020-12-22,5614,3864
2020-12-23,6496,4648
2020-12-24,6734,4837
2020-12-25,6734,4837
2020-12-26,6741,4837
2020-12-27,6748,4851
2020-12-28,6797,4872
2020-12-29,7273,5264
2020-12-30,9296,6986
2020-12-31,12173,9394
2021-01-01,13412,10444
2021-01-02,14819,11753
2021-01-03,15043,11949
2021-01-04,15169,12040
2021-01-05,15911,12572
2021-01-06,18284,14728
2021-01-07,29708,25151
2021-01-08,44863,38311
2021-01-09,56469,47985
2021-01-10,61775,52234
2021-01-11,65877,55650
2021-01-12,72982,61705
2021-01-13,91147,77980
2021-01-14,112161,96621
2021-01-15,137081,118244
2021-01-16,158305,135968
2021-01-17,167391,143661
2021-01-18,174608,150045
2021-01-19,208530,180488
2021-01-20,248675,216153
2021-01-21,301203,262941
2021-01-22,376761,330519
2021-01-23,459375,401352
2021-01-24,487354,426055
2021-01-25,511308,448105
2021-01-26,539672,473249
2021-01-27,566076,496727
2021-01-28,615132,542122
2021-01-29,698789,619353
2021-01-30,771995,682871
2021-01-31,807331,714518
2021-02-01,837109,741223
2021-02-02,860272,762195
2021-02-03,880593,780073
2021-02-04,898905,795963
2021-02-05,914123,808577
2021-02-06,928550,820085
2021-02-07,934857,825202
2021-02-08,941437,830746
2021-02-09,948213,836374
2021-02-10,954366,841302
2021-02-11,960155,845985
2021-02-12,965524,850094
2021-02-13,970109,853482
2021-02-14,971467,854567
2021-02-15,973077,855820
2021-02-16,974596,857003
2021-02-17,976346,858284
2021-02-18,977907,859439
2021-02-19,979146,860335
2021-02-20,980126,860986
2021-02-21,980378,861210
2021-02-22,980910,861623
2021-02-23,981764,862239
2021-02-24,982870,863072
2021-02-25,984109,864024
2021-02-26,985180,864871
2021-02-27,985929,865417
2021-02-28,986195,865620
2021-03-01,986566,865872
2021-03-02,987028,866229
2021-03-03,987581,866614
2021-03-04,988351,867174
2021-03-05,989226,867832
2021-03-06,989898,868294
2021-03-07,990094,868434
2021-03-08,990430,868672
2021-03-09,990794,868959
2021-03-10,991200,869260
2021-03-11,991648,869575
2021-03-12,992068,869918
2021-03-13,992523,870247
2021-03-14,992677,870366
2021-03-15,992950,870597
2021-03-16,993272,870821
2021-03-17,993531,871052
2021-03-18,993762,871192
2021-03-19,993951,871346
2021-03-20,994154,871507
2021-03-21,994224,871556
2021-03-22,994329,871654
2021-03-23,994455,871745
2021-03-24,994539,871808
2021-03-25,994539,871815
total,1049629,920563
