,F,M
2020-12-08,70,28
2020-12-09,224,98
2020-12-10,413,182
2020-12-11,616,266
2020-12-12,763,315
2020-12-13,861,336
2020-12-14,1029,392
2020-12-15,1351,525
2020-12-16,1771,665
2020-12-17,2380,854
2020-12-18,2947,1050
2020-12-19,3465,1204
2020-12-20,4193,1428
2020-12-21,5068,1666
2020-12-22,5824,1897
2020-12-23,6699,2170
2020-12-24,7161,2296
2020-12-25,7168,2303
2020-12-26,7203,2324
2020-12-27,7287,2359
2020-12-28,7448,2415
2020-12-29,8141,2604
2020-12-30,9415,2961
2020-12-31,10472,3276
2021-01-01,10871,3388
2021-01-02,11305,3507
2021-01-03,11620,3598
2021-01-04,12236,3773
2021-01-05,13377,4095
2021-01-06,15050,4578
2021-01-07,17381,5187
2021-01-08,19845,5901
2021-01-09,21945,6566
2021-01-10,23331,6986
2021-01-11,24913,7455
2021-01-12,26880,8036
2021-01-13,29218,8736
2021-01-14,31556,9499
2021-01-15,33859,10262
2021-01-16,35721,10857
2021-01-17,37128,11284
2021-01-18,38864,11844
2021-01-19,40824,12530
2021-01-20,42833,13230
2021-01-21,44702,13930
2021-01-22,46508,14560
2021-01-23,48006,15106
2021-01-24,49000,15519
2021-01-25,50036,15918
2021-01-26,51331,16450
2021-01-27,52668,16982
2021-01-28,54117,17584
2021-01-29,55601,18249
2021-01-30,56938,18921
2021-01-31,58191,19691
2021-02-01,59486,20454
2021-02-02,61138,21567
2021-02-03,63154,22799
2021-02-04,64428,23527
2021-02-05,65324,24052
2021-02-06,65849,24283
2021-02-07,66157,24479
2021-02-08,66626,24710
2021-02-09,67543,25214
2021-02-10,69013,26152
2021-02-11,71246,27825
2021-02-12,73696,29575
2021-02-13,75397,30940
2021-02-14,76139,31626
2021-02-15,76797,32102
2021-02-16,80052,34755
2021-02-17,87752,40817
2021-02-18,93625,45605
2021-02-19,96845,48433
2021-02-20,98000,49448
2021-02-21,98462,49833
2021-02-22,99232,50442
2021-02-23,103439,54012
2021-02-24,109900,59332
2021-02-25,116466,65037
2021-02-26,122311,69832
2021-02-27,126133,73297
2021-02-28,126882,73983
2021-03-01,127246,74277
2021-03-02,127568,74564
2021-03-03,127918,74830
2021-03-04,128359,75222
2021-03-05,128807,75579
2021-03-06,129101,75845
2021-03-07,129199,75936
2021-03-08,129304,76020
2021-03-09,129577,76216
2021-03-10,129997,76517
2021-03-11,130375,76804
2021-03-12,130669,77007
2021-03-13,130830,77119
2021-03-14,130879,77154
2021-03-15,130956,77203
2021-03-16,131096,77259
2021-03-17,131278,77364
2021-03-18,131425,77427
2021-03-19,131551,77490
2021-03-20,131635,77518
2021-03-21,131649,77532
2021-03-22,131712,77546
2021-03-23,131810,77588
2021-03-24,131894,77623
2021-03-25,131894,77623
total,632989,590072
