,0,1,2,3,4,5,6,7,8,9
2020-12-21,0,0,0,0,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0,0,0,0,0
2020-12-29,595,0,665,21,189,42,203,91,147,168
2020-12-30,1785,14,1799,49,497,154,560,273,462,469
2020-12-31,3045,14,3416,91,819,238,924,455,728,770
2021-01-01,3360,14,3787,91,896,252,1043,504,784,861
2021-01-02,4655,21,5222,119,1281,364,1484,658,1043,1211
2021-01-03,5810,28,6314,140,1547,462,1841,840,1316,1484
2021-01-04,8484,42,8876,189,2114,686,2702,1302,1967,2121
2021-01-05,11970,182,45577,469,2905,1008,3815,1904,2870,2996
2021-01-06,16205,497,112630,1071,3948,1421,5145,2716,4011,4109
2021-01-07,21105,882,175560,1883,5110,1981,6699,3745,5411,5467
2021-01-08,26180,1071,219282,2828,6398,2590,8358,4683,6839,6839
2021-01-09,29855,1309,270620,4067,7567,3031,9380,5313,7847,7812
2021-01-10,34370,1512,301035,5362,8834,3612,10654,6216,9072,9093
2021-01-11,37338,1673,308924,6153,9492,3885,11431,6678,9751,9800
2021-01-12,39088,1715,314335,6580,9947,4074,11914,6972,10248,10269
2021-01-13,40348,1729,317226,6706,10255,4186,12236,7161,10549,10549
2021-01-14,41300,1764,318346,6790,10493,4291,12523,7294,10794,10801
2021-01-15,42007,1771,318878,6832,10633,4340,12712,7385,10962,10941
2021-01-16,42364,1771,319158,6846,10710,4375,12810,7448,11067,11039
2021-01-17,42623,1778,319249,6860,10759,4389,12894,7483,11130,11109
2021-01-18,42882,1778,319529,6867,10822,4424,12964,7532,11193,11186
2021-01-19,43190,1785,319921,6916,10899,4445,13069,7588,11270,11249
2021-01-20,43610,1827,320362,6965,11011,4501,13195,7658,11389,11361
2021-01-21,43960,1827,320887,6993,11109,4557,13293,7714,11473,11452
2021-01-22,44184,1834,320950,7007,11144,4585,13377,7742,11550,11508
2021-01-23,44373,1834,321006,7021,11172,4599,13447,7763,11592,11571
2021-01-24,44555,1834,321041,7028,11207,4613,13503,7798,11648,11620
2021-01-25,44730,1841,321111,7042,11249,4627,13545,7812,11676,11662
2021-01-26,44877,1841,321174,7049,11291,4641,13587,7840,11704,11690
2021-01-27,45045,1841,321258,7056,11340,4655,13643,7868,11739,11739
2021-01-28,45423,1862,321384,7077,11445,4690,13734,7924,11844,11844
2021-01-29,46130,1946,321510,7140,11634,4795,13951,8064,12040,12033
2021-01-30,46942,1946,321629,7231,11816,4879,14168,8225,12278,12236
2021-01-31,47733,1953,321867,7322,12005,4977,14364,8365,12502,12446
2021-02-01,48202,1967,321951,7357,12117,5026,14497,8449,12621,12579
2021-02-02,48594,1995,322112,7406,12236,5068,14609,8512,12733,12670
2021-02-03,49357,1995,322329,7448,12439,5152,14812,8645,12943,12901
2021-02-04,50407,2009,322504,7511,12656,5250,15064,8792,13216,13195
2021-02-05,51030,2023,322595,7560,12803,5341,15239,8897,13377,13356
2021-02-06,51226,2044,322630,7574,12866,5362,15281,8925,13426,13384
2021-02-07,51310,2044,322651,7588,12957,5376,15316,8939,13461,13419
2021-02-08,51681,2051,322707,7616,13048,5404,15421,8995,13531,13489
2021-02-09,52605,2079,322847,7665,13237,5488,15666,9142,13762,13720
2021-02-10,53872,2142,323785,7819,13531,5642,16030,9366,14133,14035
2021-02-11,55251,2184,324415,8008,13881,5803,16401,9597,14441,14364
2021-02-12,56490,2436,324604,8218,14224,5957,16737,9821,14812,14721
2021-02-13,57204,2471,324723,8323,14490,6069,16954,9996,15001,14924
2021-02-14,57456,2471,324751,8351,14574,6104,17017,10052,15099,14980
2021-02-15,57995,2513,324828,8400,14770,6195,17192,10164,15274,15113
2021-02-16,58968,2534,325066,8596,15197,6349,17535,10367,15561,15393
2021-02-17,60494,2611,325269,8715,15701,6552,17976,10696,16023,15778
2021-02-18,62153,2653,325654,8841,16163,6839,18438,10990,16450,16226
2021-02-19,63672,2695,325885,8974,16765,7063,18907,11277,16835,16583
2021-02-20,64771,2723,326088,9030,17003,7161,19173,11452,17094,16807
2021-02-21,65674,2723,326186,9058,17178,7238,19439,11592,17311,17052
2021-02-22,67809,2863,326599,9142,17661,7406,19992,11830,17717,17507
2021-02-23,71120,3199,328111,9310,18396,7770,20895,12355,18487,18277
2021-02-24,75964,3507,330631,9569,19551,8302,22218,13209,19621,19334
