,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-28,12047,147,679,35,56,63,84,1029,315,70,679,63,147,35,56,161,2191,0,119,2758
2020-12-29,13111,154,742,42,56,70,91,1113,343,77,749,70,168,42,56,182,2408,0,126,3010
2020-12-30,14945,182,868,49,63,84,105,1267,406,84,882,77,217,56,70,210,2779,0,140,3465
2020-12-31,16618,203,966,56,70,91,112,1400,469,91,994,91,259,63,84,231,3087,0,161,3864
2021-01-01,17164,210,1001,56,70,98,119,1456,490,98,1036,91,266,63,84,245,3164,0,168,3997
2021-01-02,17878,217,1043,56,77,105,126,1512,497,98,1078,91,280,63,91,252,3290,0,175,4158
2021-01-03,18431,224,1064,56,77,105,133,1554,504,98,1099,98,287,63,91,252,3367,0,182,4277
2021-01-04,19292,238,1141,56,77,112,140,1617,518,105,1162,105,308,70,91,259,3549,0,189,4501
2021-01-05,21042,259,1267,63,84,119,161,1757,567,119,1267,119,357,77,105,287,3913,0,203,4907
2021-01-06,23534,294,1414,63,98,133,182,1967,616,133,1407,140,427,84,119,322,4375,0,231,5446
2021-01-07,26803,343,1589,70,112,154,210,2247,707,154,1589,154,490,105,126,371,4998,0,266,6153
2021-01-08,30632,385,1813,84,126,175,224,2513,812,175,1764,189,574,119,147,406,5705,0,315,6986
2021-01-09,33796,406,1974,91,140,189,245,2765,896,189,1897,210,637,133,154,434,6272,0,357,7707
2021-01-10,35896,427,2079,98,147,196,259,2898,938,203,1974,217,665,147,161,455,6643,0,378,8218
2021-01-11,38689,455,2261,105,161,210,273,3087,980,217,2107,259,742,161,175,490,7175,0,406,8869
2021-01-12,42035,490,2443,119,175,224,294,3304,1043,231,2254,287,840,175,182,539,7812,0,434,9569
2021-01-13,45738,532,2681,133,189,252,308,3570,1120,266,2429,329,973,203,203,574,8519,0,490,10332
2021-01-14,49994,567,2954,147,210,266,329,3857,1239,294,2625,385,1106,238,217,623,9303,0,525,11221
2021-01-15,54943,609,3269,161,231,294,364,4172,1337,350,2835,441,1267,252,238,686,10199,0,588,12173
2021-01-16,58632,630,3472,182,252,308,385,4424,1477,392,2982,483,1344,273,245,721,10829,0,630,12901
2021-01-17,60970,658,3591,189,259,315,406,4606,1533,406,3059,504,1386,280,252,742,11256,0,651,13426
2021-01-18,64435,686,3787,203,273,329,427,4788,1589,427,3164,532,1477,294,273,770,11851,0,693,14154
2021-01-19,68229,735,4004,231,301,343,448,4998,1680,455,3290,567,1617,329,287,819,12551,0,728,14875
2021-01-20,72352,777,4249,245,336,364,476,5208,1771,490,3430,609,1743,350,301,868,13314,0,763,15715
2021-01-21,76993,812,4508,266,357,385,497,5460,1869,539,3570,665,1876,385,315,917,14154,0,819,16597
2021-01-22,82166,861,4802,294,392,406,532,5712,1981,574,3724,721,2030,420,329,959,15085,0,861,17591
2021-01-23,86730,903,5054,315,406,427,567,5922,2093,630,3829,756,2135,455,350,1015,15967,0,903,18473
2021-01-24,89222,917,5187,322,420,434,581,6076,2163,644,3906,777,2198,462,357,1043,16464,0,931,18935
2021-01-25,92134,952,5348,336,441,441,595,6223,2233,658,3990,805,2303,490,371,1071,17010,0,959,19509
2021-01-26,95536,980,5551,350,455,455,616,6391,2324,693,4088,833,2394,511,378,1113,17619,0,994,20181
2021-01-27,99407,1015,5775,364,483,469,637,6587,2429,763,4214,889,2527,546,392,1155,18277,0,1029,20937
2021-01-28,103691,1057,6062,378,511,483,665,6804,2555,861,4326,945,2674,574,406,1197,18991,0,1064,21700
2021-01-29,108479,1099,6307,406,539,497,700,7091,2709,945,4452,1043,2821,602,420,1260,19852,0,1113,22554
2021-01-30,112280,1134,6517,420,546,518,714,7371,2863,1001,4592,1092,2905,623,448,1309,20524,0,1141,23254
2021-01-31,115234,1162,6727,434,560,525,742,7637,2968,1050,4725,1127,2982,630,448,1337,21098,0,1162,23821
2021-02-01,118244,1197,6986,441,574,532,763,7812,3066,1092,4816,1183,3087,651,469,1379,21679,0,1204,24437
2021-02-02,122129,1239,7336,469,595,546,791,8064,3227,1176,4949,1232,3206,679,490,1442,22407,0,1225,25130
2021-02-03,126315,1281,7700,490,623,567,826,8337,3395,1281,5131,1295,3353,714,518,1512,23380,0,1281,25977
2021-02-04,131068,1344,8099,525,651,588,868,8750,3605,1372,5362,1386,3549,756,539,1589,24255,0,1344,26831
2021-02-05,136332,1421,8666,553,693,602,910,9205,3843,1470,5586,1505,3759,798,574,1666,25291,0,1393,27909
2021-02-06,143129,1512,9303,581,714,637,945,9842,4060,1540,5936,1582,3906,840,609,1771,26656,0,1505,29127
2021-02-07,146160,1554,9688,595,721,651,966,10087,4123,1589,6097,1631,3976,875,630,1827,27181,0,1533,29666
2021-02-08,149681,1603,10094,623,742,665,1008,10290,4228,1659,6230,1694,4081,903,644,1897,27895,0,1561,30331
2021-02-09,154427,1680,10738,651,777,686,1043,10710,4459,1743,6475,1771,4256,945,679,1995,28882,0,1596,31234
2021-02-10,160440,1792,11522,679,791,707,1092,11739,4774,1862,6937,1876,4459,1008,721,2135,30065,0,1652,32333
2021-02-11,168322,1939,12467,714,840,749,1169,12768,5159,2016,7462,2016,4732,1064,784,2282,31381,0,1736,33691
2021-02-12,180495,2149,13720,777,896,798,1274,14105,5684,2184,8141,2226,5068,1155,833,2520,33698,0,1841,36099
2021-02-13,194222,2408,15064,833,945,847,1379,15120,6230,2338,8764,2394,5334,1246,924,2744,36484,0,1988,38892
2021-02-14,201460,2534,15960,868,980,896,1442,15785,6496,2464,9170,2506,5495,1295,980,2863,37905,0,2037,40341
2021-02-15,210574,2667,16737,896,1008,931,1498,16394,6804,2646,9506,2625,5705,1344,1036,2996,39571,0,2170,42056
2021-02-16,232764,2940,18459,966,1071,1008,1631,17577,7539,2926,10199,2863,6090,1470,1183,3283,43596,0,2345,46046
2021-02-17,273091,3402,21196,1106,1162,1120,1862,19411,8624,3465,11256,3213,6608,1631,1372,3731,51604,0,2919,53914
2021-02-18,315014,3850,23968,1246,1253,1232,2121,21364,10003,4011,12411,3584,7133,1827,1561,4207,59080,0,3297,61327
2021-02-19,349279,4214,26159,1379,1365,1337,2303,22862,11011,4473,13272,3913,7700,1988,1771,4550,65639,0,3584,67830
2021-02-20,385861,4620,28805,1512,1470,1449,2499,24318,11914,4865,14154,4277,8211,2149,1995,5019,72149,0,3892,75208
2021-02-21,395318,4697,29498,1533,1491,1484,2548,24892,12341,5040,14371,4347,8344,2198,2065,5138,73682,0,3955,76965
2021-02-22,408674,4865,30590,1568,1547,1533,2639,25641,12831,5264,14812,4501,8631,2275,2135,5320,75810,0,4109,79541
2021-02-23,444234,5173,33026,1708,1652,1645,2814,27055,13818,5810,15659,4809,9163,2415,2324,5677,81522,0,4347,85897
2021-02-24,498120,5663,36477,1897,1785,1799,3143,28896,15120,6489,16940,5292,9905,2702,2604,6216,91231,0,4928,96110
2021-02-25,550459,6104,39760,2065,1897,1967,3444,30947,16723,7259,18102,5761,10647,2926,2912,6811,100527,0,5467,106659
2021-02-26,604877,6559,42903,2268,2030,2114,3724,33040,18214,7882,19229,6244,11354,3171,3192,7308,110614,0,6097,117019
2021-02-27,649551,6944,45920,2450,2149,2254,3976,34769,19446,8498,20286,6622,12033,3367,3465,7826,118321,0,6783,126147
2021-02-28,660744,7049,47124,2506,2198,2296,4074,35441,19873,8778,20657,6741,12292,3437,3570,8008,120498,0,6895,128569
2021-03-01,670915,7126,47866,2548,2226,2317,4144,35875,20272,9044,20902,6846,12509,3479,3640,8127,122276,0,6972,130529
2021-03-02,684628,7238,48832,2597,2261,2352,4214,36428,20734,9296,21252,7014,12817,3556,3738,8288,124495,0,7098,133063
2021-03-03,702632,7378,49945,2667,2317,2401,4326,37177,21343,9688,21665,7245,13153,3647,3850,8470,127575,0,7217,136836
2021-03-04,735882,7644,52059,2793,2401,2478,4501,38192,22309,10143,22379,7525,13594,3815,4025,8799,133266,0,7511,143248
2021-03-05,781599,8001,55090,2982,2527,2625,4746,39921,23429,10626,23282,7931,14315,4032,4256,9233,141106,0,8148,152467
2021-03-06,822773,8337,57932,3136,2646,2765,5026,41489,24745,11095,24248,8358,15015,4249,4529,9716,148715,0,8603,161035
2021-03-07,832531,8407,58730,3178,2681,2814,5096,41972,25256,11263,24507,8477,15246,4326,4606,9856,150535,0,8694,163163
2021-03-08,844620,8519,59640,3220,2716,2849,5166,42448,25739,11501,24787,8617,15491,4389,4683,9982,152565,0,8827,165536
2021-03-09,855946,8652,60662,3290,2772,2891,5243,42987,26355,11809,25109,8785,15785,4487,4760,10164,154546,0,8939,168000
2021-03-10,869715,8785,61796,3353,2828,2926,5348,43526,26978,12124,25473,8988,16226,4578,4872,10402,156800,0,9072,170912
2021-03-11,882189,8897,62818,3409,2884,2975,5446,44100,27496,12439,25809,9177,16618,4697,4970,10619,158984,0,9177,173677
2021-03-12,904680,9051,64365,3507,2947,3066,5586,44877,28245,12726,26264,9366,17010,4830,5103,10892,163478,0,9499,178570
2021-03-13,940184,9275,66612,3640,3045,3199,5782,45983,29533,13230,26999,9667,17542,4977,5313,11263,169253,0,9821,186011
2021-03-14,955521,9380,67571,3689,3080,3248,5859,46543,29904,13447,27293,9786,17759,5033,5432,11424,171934,0,10059,189336
2021-03-15,973147,9499,68817,3766,3157,3311,5971,47208,30464,13727,27685,9954,18088,5117,5551,11599,174923,0,10304,192871
2021-03-16,992096,9646,70273,3857,3220,3367,6090,47978,31311,14154,28119,10143,18473,5222,5684,11851,178129,0,10598,196889
2021-03-17,1008791,9793,71701,3927,3283,3430,6202,48601,31906,14630,28504,10311,18837,5306,5810,12061,180943,0,10822,200340
2021-03-18,1025563,9912,72954,3983,3339,3514,6321,49147,32592,14987,28889,10465,19166,5390,5943,12285,183841,0,11039,204253
2021-03-19,1043406,10059,74319,4081,3409,3584,6440,49945,33229,15365,29323,10668,19565,5509,6055,12509,187103,0,11270,208271
2021-03-20,1064364,10227,75992,4165,3493,3675,6566,50848,34118,15687,29827,10892,20083,5621,6209,12747,190652,0,11501,213094
2021-03-21,1072491,10283,76678,4207,3535,3710,6622,51184,34517,15827,30044,10969,20293,5684,6279,12866,191947,0,11599,214963
2021-03-22,1079400,10346,77273,4242,3563,3738,6692,51478,34895,15967,30254,11088,20447,5733,6356,12985,193214,0,11690,216741
2021-03-23,1085455,10395,77903,4277,3591,3766,6748,51758,35266,16163,30450,11179,20692,5796,6426,13083,194348,0,11760,218218
2021-03-24,1088528,10423,78183,4298,3605,3787,6776,51884,35406,16247,30520,11235,20818,5831,6468,13125,194901,0,11795,218960
2021-03-25,1088549,10423,78183,4298,3605,3787,6776,51884,35406,16247,30520,11235,20818,5831,6468,13125,194908,0,11795,218960
total,1347556,14301,138747,9079,6832,5453,11907,67060,62706,25179,43029,26138,44499,13636,9800,23394,257642,0,16821,304423
