,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,182,42
2020-12-09,378,140
2020-12-10,630,245
2020-12-11,861,350
2020-12-12,1120,448
2020-12-13,1246,518
2020-12-14,1449,609
2020-12-15,1834,763
2020-12-16,2184,938
2020-12-17,2660,1162
2020-12-18,3136,1386
2020-12-19,3542,1575
2020-12-20,4025,1799
2020-12-21,4641,2107
2020-12-22,5243,2457
2020-12-23,6027,2849
2020-12-24,6356,3038
2020-12-25,6356,3038
2020-12-26,6370,3052
2020-12-27,6433,3080
2020-12-28,6587,3157
2020-12-29,7021,3381
2020-12-30,8127,3997
2020-12-31,9135,4571
2021-01-01,9394,4704
2021-01-02,9639,4872
2021-01-03,9807,4991
2021-01-04,10143,5201
2021-01-05,10787,5607
2021-01-06,11914,6188
2021-01-07,13685,7161
2021-01-08,16114,8449
2021-01-09,19264,9604
2021-01-10,20244,10108
2021-01-11,21483,10724
2021-01-12,23198,11599
2021-01-13,25564,12551
2021-01-14,29071,13797
2021-01-15,33306,15274
2021-01-16,36162,16450
2021-01-17,38409,17332
2021-01-18,40341,18074
2021-01-19,46242,19915
2021-01-20,55069,22337
2021-01-21,63028,24542
2021-01-22,76076,27804
2021-01-23,94836,32270
2021-01-24,101969,34258
2021-01-25,104321,35070
2021-01-26,107303,36225
2021-01-27,111496,37646
2021-01-28,126133,41272
2021-01-29,155169,47894
2021-01-30,185514,54586
2021-01-31,213122,60368
2021-02-01,229355,63952
2021-02-02,251069,68691
2021-02-03,300118,78834
2021-02-04,340690,87528
2021-02-05,355992,91035
2021-02-06,359716,92183
2021-02-07,361641,92715
2021-02-08,364476,93422
2021-02-09,379120,96754
2021-02-10,394415,100863
2021-02-11,416164,106666
2021-02-12,429926,110712
2021-02-13,435596,112812
2021-02-14,437192,113624
2021-02-15,437794,114226
2021-02-16,440447,117985
2021-02-17,443828,124194
2021-02-18,446236,129626
2021-02-19,448091,134015
2021-02-20,449176,137095
2021-02-21,449463,137830
2021-02-22,449820,138803
2021-02-23,451437,144242
2021-02-24,454055,152950
2021-02-25,456708,160986
2021-02-26,459690,170415
2021-02-27,461461,176323
2021-02-28,461874,177695
2021-03-01,461986,177807
2021-03-02,462105,177947
2021-03-03,462259,178234
2021-03-04,462357,178388
2021-03-05,462469,178479
2021-03-06,462525,178570
2021-03-07,462539,178584
2021-03-08,462560,178598
2021-03-09,462595,178626
2021-03-10,462672,178682
2021-03-11,462763,178759
2021-03-12,462819,178794
2021-03-13,462861,178822
2021-03-14,462875,178836
2021-03-15,462896,178850
2021-03-16,462924,178871
2021-03-17,462959,178899
2021-03-18,463022,178941
2021-03-19,463057,178969
2021-03-20,463085,179004
2021-03-21,463099,179004
2021-03-22,463120,179018
2021-03-23,463176,179053
2021-03-24,463281,179130
total,1452990,568848
