,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,175,49
2020-12-09,399,119
2020-12-10,672,203
2020-12-11,917,301
2020-12-12,1204,378
2020-12-13,1344,434
2020-12-14,1561,518
2020-12-15,1981,637
2020-12-16,2366,784
2020-12-17,2870,980
2020-12-18,3367,1190
2020-12-19,3773,1386
2020-12-20,4270,1603
2020-12-21,4928,1876
2020-12-22,5579,2177
2020-12-23,6377,2569
2020-12-24,6755,2723
2020-12-25,6755,2723
2020-12-26,6769,2730
2020-12-27,6839,2758
2020-12-28,7014,2821
2020-12-29,7490,3003
2020-12-30,8743,3493
2020-12-31,9863,3969
2021-01-01,10150,4074
2021-01-02,10430,4200
2021-01-03,10626,4291
2021-01-04,11025,4445
2021-01-05,11809,4732
2021-01-06,13006,5257
2021-01-07,14847,6174
2021-01-08,17150,7623
2021-01-09,19754,9352
2021-01-10,20790,9821
2021-01-11,21987,10493
2021-01-12,23639,11438
2021-01-13,25774,12649
2021-01-14,28630,14567
2021-01-15,32025,16919
2021-01-16,34552,18438
2021-01-17,36568,19579
2021-01-18,38241,20608
2021-01-19,42742,23870
2021-01-20,49182,28728
2021-01-21,54894,33222
2021-01-22,63826,40719
2021-01-23,76391,51443
2021-01-24,81256,55713
2021-01-25,83048,57120
2021-01-26,85372,58961
2021-01-27,88508,61488
2021-01-28,98217,70133
2021-01-29,117278,86870
2021-01-30,137249,104055
2021-01-31,155064,119770
2021-02-01,165361,129360
2021-02-02,179186,142107
2021-02-03,210112,170590
2021-02-04,235620,194481
2021-02-05,245413,203518
2021-02-06,248052,205765
2021-02-07,249291,206976
2021-02-08,251174,208649
2021-02-09,260400,217455
2021-02-10,270396,226919
2021-02-11,284774,240177
2021-02-12,294021,248808
2021-02-13,298109,252539
2021-02-14,299362,253701
2021-02-15,300027,254289
2021-02-16,303303,257530
2021-02-17,308231,262374
2021-02-18,312445,266105
2021-02-19,315791,269080
2021-02-20,318031,271054
2021-02-21,318591,271530
2021-02-22,319305,272153
2021-02-23,323155,275527
2021-02-24,329427,280686
2021-02-25,335489,285446
2021-02-26,342692,290780
2021-02-27,347193,294049
2021-02-28,348173,294875
2021-03-01,348313,294959
2021-03-02,348460,295085
2021-03-03,348719,295274
2021-03-04,348859,295400
2021-03-05,348985,295491
2021-03-06,349062,295554
2021-03-07,349083,295575
2021-03-08,349104,295589
2021-03-09,349139,295610
2021-03-10,349223,295666
2021-03-11,349328,295729
2021-03-12,349384,295771
2021-03-13,349440,295799
2021-03-14,349454,295806
2021-03-15,349482,295813
2021-03-16,349510,295827
2021-03-17,349552,295855
2021-03-18,349622,295890
2021-03-19,349657,295911
2021-03-20,349706,295939
2021-03-21,349713,295939
2021-03-22,349734,295953
2021-03-23,349797,295981
2021-03-24,349923,296051
2021-03-25,350021,296128
2021-03-26,350098,296205
2021-03-27,350161,296247
2021-03-28,350182,296261
2021-03-29,350217,296282
2021-03-30,350280,296317
2021-03-31,350364,296380
2021-04-01,350497,296471
2021-04-02,350560,296513
2021-04-03,350602,296534
2021-04-04,350609,296534
2021-04-05,350616,296541
2021-04-06,350630,296555
2021-04-07,350707,296597
2021-04-08,350798,296660
2021-04-09,350896,296723
2021-04-10,351015,296800
2021-04-11,351050,296828
2021-04-12,351092,296842
2021-04-13,351113,296863
2021-04-14,351148,296891
2021-04-15,351232,296961
2021-04-16,351379,297087
2021-04-17,351512,297171
2021-04-18,351568,297220
2021-04-19,351603,297255
2021-04-20,351638,297290
2021-04-21,351694,297339
total,1090047,940849
