,False,True
2020-12-29,126,0
2020-12-30,343,0
2020-12-31,581,0
2021-01-01,679,0
2021-01-02,917,0
2021-01-03,1057,0
2021-01-04,1568,0
2021-01-05,2219,0
2021-01-06,2989,7
2021-01-07,3906,14
2021-01-08,4907,21
2021-01-09,5586,28
2021-01-10,6335,35
2021-01-11,6853,35
2021-01-12,7189,35
2021-01-13,7441,35
2021-01-14,7651,42
2021-01-15,7798,42
2021-01-16,7868,42
2021-01-17,7910,42
2021-01-18,7966,42
2021-01-19,8036,42
2021-01-20,8120,42
2021-01-21,8183,42
2021-01-22,8225,42
2021-01-23,8267,42
2021-01-24,8309,42
2021-01-25,8337,42
2021-01-26,8372,42
2021-01-27,8414,42
2021-01-28,8484,42
2021-01-29,8631,42
2021-01-30,8757,42
2021-01-31,8869,42
2021-02-01,8932,42
2021-02-02,8974,42
2021-02-03,9086,42
2021-02-04,9205,42
2021-02-05,9275,42
2021-02-06,9296,42
2021-02-07,9317,42
2021-02-08,9380,42
2021-02-09,9506,49
2021-02-10,9681,49
2021-02-11,9856,49
2021-02-12,10017,49
2021-02-13,10122,56
2021-02-14,10150,56
2021-02-15,10227,56
2021-02-16,10395,56
2021-02-17,10612,56
2021-02-18,10864,63
2021-02-19,11123,63
2021-02-20,11249,63
2021-02-21,11375,63
2021-02-22,11676,63
2021-02-23,12194,70
2021-02-24,12971,77
2021-02-25,13909,91
2021-02-26,14784,105
2021-02-27,15561,105
2021-02-28,16037,112
2021-03-01,16660,119
2021-03-02,17780,119
2021-03-03,19222,133
2021-03-04,20657,147
2021-03-05,21917,161
2021-03-06,22722,168
2021-03-07,23030,168
2021-03-08,24164,175
2021-03-09,25970,189
2021-03-10,27958,217
2021-03-11,29596,245
2021-03-12,30247,252
2021-03-13,30254,252
total,2319863,89362
