,F,M
2020-12-29,91,35
2020-12-30,238,105
2020-12-31,378,203
2021-01-01,441,238
2021-01-02,588,336
2021-01-03,686,385
2021-01-04,1015,567
2021-01-05,1470,770
2021-01-06,2002,1015
2021-01-07,2653,1295
2021-01-08,3360,1603
2021-01-09,3843,1799
2021-01-10,4326,2072
2021-01-11,4669,2254
2021-01-12,4900,2366
2021-01-13,5068,2443
2021-01-14,5201,2520
2021-01-15,5306,2569
2021-01-16,5355,2590
2021-01-17,5383,2604
2021-01-18,5418,2625
2021-01-19,5453,2660
2021-01-20,5502,2695
2021-01-21,5544,2723
2021-01-22,5565,2744
2021-01-23,5593,2758
2021-01-24,5621,2765
2021-01-25,5642,2779
2021-01-26,5663,2800
2021-01-27,5684,2814
2021-01-28,5726,2842
2021-01-29,5810,2905
2021-01-30,5908,2947
2021-01-31,5978,2982
2021-02-01,6013,3003
2021-02-02,6041,3024
2021-02-03,6118,3066
2021-02-04,6188,3108
2021-02-05,6244,3129
2021-02-06,6258,3136
2021-02-07,6272,3143
2021-02-08,6321,3164
2021-02-09,6398,3213
2021-02-10,6524,3262
2021-02-11,6650,3318
2021-02-12,6762,3367
2021-02-13,6825,3409
2021-02-14,6846,3423
2021-02-15,6902,3437
2021-02-16,7028,3493
2021-02-17,7175,3563
2021-02-18,7350,3647
2021-02-19,7539,3724
2021-02-20,7623,3766
2021-02-21,7714,3808
2021-02-22,7924,3899
2021-02-23,8281,4074
2021-02-24,8813,4333
2021-02-25,9436,4676
2021-02-26,10038,4977
2021-02-27,10584,5222
2021-02-28,10906,5390
2021-03-01,11354,5579
2021-03-02,12152,5922
2021-03-03,13202,6335
2021-03-04,14259,6741
2021-03-05,15190,7098
2021-03-06,15771,7336
2021-03-07,15995,7427
2021-03-08,16793,7791
2021-03-09,18137,8372
2021-03-10,19782,9079
2021-03-11,21203,9674
2021-03-12,22617,10227
2021-03-13,23464,10647
2021-03-14,23870,10850
2021-03-15,24990,11340
2021-03-16,26845,12117
2021-03-17,29001,13034
2021-03-18,30282,13622
2021-03-19,30289,13629
total,1134287,1291927
