,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,63,378
2020-12-09,126,931
2020-12-10,231,1568
2020-12-11,322,2268
2020-12-12,413,2884
2020-12-13,455,3150
2020-12-14,546,3640
2020-12-15,749,4564
2020-12-16,1057,5586
2020-12-17,1463,6853
2020-12-18,1918,8155
2020-12-19,2555,9254
2020-12-20,3248,10500
2020-12-21,3780,12215
2020-12-22,4312,13867
2020-12-23,5019,15729
2020-12-24,5313,16632
2020-12-25,5313,16646
2020-12-26,5327,16730
2020-12-27,5369,16947
2020-12-28,5467,17353
2020-12-29,5999,18627
2020-12-30,7126,21385
2020-12-31,8316,23905
2021-01-01,8638,24591
2021-01-02,9107,25515
2021-01-03,9401,26054
2021-01-04,9653,27167
2021-01-05,10626,29232
2021-01-06,11879,31934
2021-01-07,15036,36071
2021-01-08,19278,41027
2021-01-09,24549,45605
2021-01-10,26334,47992
2021-01-11,28336,51030
2021-01-12,31822,54971
2021-01-13,38010,60298
2021-01-14,47173,66451
2021-01-15,55650,73052
2021-01-16,60340,77763
2021-01-17,64442,81375
2021-01-18,68271,84945
2021-01-19,82012,93086
2021-01-20,101822,104615
2021-01-21,119686,114674
2021-01-22,147805,128471
2021-01-23,183043,145894
2021-01-24,197911,154098
2021-01-25,202160,158879
2021-01-26,207319,164549
2021-01-27,215852,171794
2021-01-28,245945,190365
2021-01-29,307608,221648
2021-01-30,373387,254121
2021-01-31,429044,281575
2021-02-01,461804,299747
2021-02-02,505015,320733
2021-02-03,594139,365162
2021-02-04,664216,398545
2021-02-05,689822,412391
2021-02-06,695184,418600
2021-02-07,697935,420959
2021-02-08,702023,424515
2021-02-09,721329,439523
2021-02-10,740460,457709
2021-02-11,766199,483602
2021-02-12,782544,501361
2021-02-13,789173,510643
2021-02-14,790244,513471
2021-02-15,790930,515683
2021-02-16,793156,526197
2021-02-17,796264,544530
2021-02-18,798847,560539
2021-02-19,800282,571991
2021-02-20,800975,578984
2021-02-21,801178,580748
2021-02-22,801409,583688
2021-02-23,802690,598409
2021-02-24,804608,623441
2021-02-25,806631,649313
2021-02-26,808570,675297
2021-02-27,809599,691810
2021-02-28,809844,695198
2021-03-01,809921,695821
2021-03-02,810005,696262
2021-03-03,810131,697102
2021-03-04,810257,697662
2021-03-05,810383,698369
2021-03-06,810425,698698
2021-03-07,810446,698817
2021-03-08,810460,698936
2021-03-09,810614,699244
2021-03-10,810719,699615
2021-03-11,810831,699993
2021-03-12,810922,700259
2021-03-13,810964,700448
2021-03-14,810971,700532
2021-03-15,810985,700651
2021-03-16,811041,700819
2021-03-17,811132,701078
2021-03-18,811258,701302
2021-03-19,811314,701477
2021-03-20,811349,701610
2021-03-21,811356,701652
2021-03-22,811377,701729
2021-03-23,811412,701855
2021-03-24,811447,701925
total,2407594,2280565
