,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,434,14
2020-12-09,1008,49
2020-12-10,1722,84
2020-12-11,2478,119
2020-12-12,3143,154
2020-12-13,3451,168
2020-12-14,4011,189
2020-12-15,5082,245
2020-12-16,6342,308
2020-12-17,7952,378
2020-12-18,9618,476
2020-12-19,11298,532
2020-12-20,13146,630
2020-12-21,15281,728
2020-12-22,17367,826
2020-12-23,19838,938
2020-12-24,20972,994
2020-12-25,20986,994
2020-12-26,21091,994
2020-12-27,21322,1008
2020-12-28,21812,1036
2020-12-29,23520,1120
2020-12-30,27223,1302
2020-12-31,30758,1491
2021-01-01,31724,1533
2021-01-02,33047,1603
2021-01-03,33859,1624
2021-01-04,35168,1680
2021-01-05,38101,1785
2021-01-06,41832,2002
2021-01-07,48762,2380
2021-01-08,57547,2793
2021-01-09,67032,3164
2021-01-10,71022,3346
2021-01-11,75817,3591
2021-01-12,82894,3941
2021-01-13,93926,4431
2021-01-14,108633,5033
2021-01-15,123081,5677
2021-01-16,132055,6104
2021-01-17,139454,6433
2021-01-18,146545,6748
2021-01-19,167440,7707
2021-01-20,197309,9191
2021-01-21,224021,10430
2021-01-22,264145,12222
2021-01-23,314657,14406
2021-01-24,336805,15351
2021-01-25,345422,15771
2021-01-26,355810,16233
2021-01-27,370916,16912
2021-01-28,417473,19047
2021-01-29,506541,23009
2021-01-30,601013,26845
2021-01-31,680939,30058
2021-02-01,729764,32186
2021-02-02,791518,34685
2021-02-03,920080,39788
2021-02-04,1019648,43701
2021-02-05,1057637,45185
2021-02-06,1068746,45661
2021-02-07,1073625,45878
2021-02-08,1080961,46235
2021-02-09,1113791,47761
2021-02-10,1149421,49462
2021-02-11,1198666,51905
2021-02-12,1231111,53571
2021-02-13,1246210,54432
2021-02-14,1249864,54684
2021-02-15,1252587,54859
2021-02-16,1264487,55713
2021-02-17,1284290,57372
2021-02-18,1301447,58807
2021-02-19,1313354,59822
2021-02-20,1320522,60354
2021-02-21,1322370,60480
2021-02-22,1325324,60704
2021-02-23,1340227,61796
2021-02-24,1365378,63644
2021-02-25,1391362,65562
2021-02-26,1417514,67382
2021-02-27,1434013,68488
2021-02-28,1437415,68726
2021-03-01,1438066,68768
2021-03-02,1438570,68796
2021-03-03,1439487,68845
2021-03-04,1440124,68887
2021-03-05,1440922,68936
2021-03-06,1441272,68957
2021-03-07,1441398,68957
2021-03-08,1441538,68964
2021-03-09,1441972,68992
2021-03-10,1442413,69020
2021-03-11,1442882,69048
2021-03-12,1443218,69062
2021-03-13,1443435,69076
2021-03-14,1443533,69083
2021-03-15,1443652,69090
2021-03-16,1443862,69090
2021-03-17,1444177,69111
2021-03-18,1444373,69118
total,4478313,211890
