,0,1,2,3,4,5,6,7,8,9
2021-02-25,49112,2408,187957,6650,12838,5600,14147,8365,12236,12159
2021-02-26,52339,2534,188888,6818,13538,6013,15050,8932,12957,12922
2021-02-27,55083,2555,190190,6979,14217,6321,15848,9373,13573,13601
2021-02-28,56791,2562,190792,7091,14567,6482,16331,9639,13972,13993
2021-03-01,59416,2597,191541,7161,15050,6657,16975,10010,14469,14546
2021-03-02,63595,3136,198905,7637,15974,7035,18116,10633,15421,15505
2021-03-03,69202,4116,212352,8561,17374,7553,19586,11515,16618,16765
2021-03-04,75096,5873,226310,9261,18774,8162,21056,12439,17871,18137
2021-03-05,80374,7952,233583,10430,20587,8701,22358,13223,18963,19271
2021-03-06,83202,8645,238028,11018,21770,9086,23170,13706,19607,19901
2021-03-07,84707,8666,238532,11053,22050,9226,23492,13937,19929,20244
2021-03-08,89803,9037,239743,11354,23135,9625,24654,14630,20972,21308
2021-03-09,97650,9863,249158,12208,24962,10318,26593,15687,22589,23051
2021-03-10,106960,11879,266630,13713,26838,11095,28959,17045,24612,25130
2021-03-11,114968,13811,285201,14917,28630,11809,31003,18291,26383,26936
2021-03-12,122738,15211,303450,16093,30296,12537,32984,19474,28098,28679
2021-03-13,127533,15834,313376,17115,31766,13076,34265,20230,29204,29659
2021-03-14,130193,15869,314510,17262,32249,13244,34874,20552,29673,30198
2021-03-15,137305,16751,315749,17857,33502,13734,36519,21399,31066,31647
2021-03-16,148729,19250,323792,19719,35784,14742,39284,22967,33397,34069
2021-03-17,162890,23576,337645,23079,38857,16023,42581,24899,36246,37093
2021-03-18,178129,28637,353122,26838,42735,17731,46550,27041,39536,40537
2021-03-19,191758,32914,367815,31115,47530,19460,50155,29078,42518,43631
2021-03-20,200109,34062,377181,36204,52549,20909,52710,30373,44471,45507
2021-03-21,205415,34433,378833,36792,53893,21406,53907,31052,45493,46571
2021-03-22,218302,36554,382263,38976,56875,22540,57015,32718,47992,49238
2021-03-23,234423,40488,401317,46606,63266,24451,61411,35028,51261,52703
2021-03-24,244013,42147,419118,55405,69062,26558,64113,36624,53410,54915
2021-03-25,244076,42168,419545,55524,69090,26572,64134,36631,53424,54936
total,20027609,170961,1441363,1104033,2665481,1400105,2428272,1223068,1611505,1801604
