,0,1,2,3,4,5,6,7,8,9
2021-02-25,49175,2422,188461,6664,12866,5593,14119,8358,12222,12159
2021-02-26,52409,2548,189392,6832,13566,5985,15015,8925,12943,12922
2021-02-27,55153,2569,190701,6986,14238,6293,15813,9373,13559,13594
2021-02-28,56854,2569,191296,7098,14588,6447,16296,9639,13958,13993
2021-03-01,59479,2611,192052,7175,15071,6622,16933,10010,14455,14539
2021-03-02,63658,3143,199423,7644,16002,7000,18074,10626,15414,15498
2021-03-03,69258,4095,212891,8568,17395,7518,19537,11508,16604,16758
2021-03-04,75152,5831,226863,9268,18795,8120,21000,12432,17857,18130
2021-03-05,80423,7854,234164,10465,20601,8652,22288,13216,18949,19264
2021-03-06,83251,8547,238609,11046,21777,9037,23107,13692,19593,19894
2021-03-07,84763,8575,239113,11081,22064,9177,23422,13930,19915,20237
2021-03-08,89852,8925,240331,11389,23156,9576,24584,14616,20958,21301
2021-03-09,97685,9737,249746,12236,24983,10262,26516,15666,22568,23044
2021-03-10,106939,11676,267113,13720,26852,11032,28861,17017,24584,25102
2021-03-11,114898,13510,285530,14896,28630,11739,30884,18256,26334,26894
2021-03-12,122626,14742,303709,16072,30275,12453,32844,19432,28042,28623
2021-03-13,127386,15190,313649,17094,31717,12992,34118,20181,29141,29596
2021-03-14,130025,15204,314776,17234,32200,13160,34720,20503,29610,30128
2021-03-15,136941,15813,315973,17829,33425,13636,36330,21329,30989,31563
2021-03-16,147833,17766,323904,19663,35609,14616,38962,22834,33229,33894
2021-03-17,161231,21126,337379,22834,38465,15792,42035,24661,35931,36757
2021-03-18,168231,22827,344463,24871,40404,16618,43904,25683,37478,38318
2021-03-19,168287,22827,344554,24878,40404,16618,43918,25690,37492,38332
2021-03-20,168287,22827,344554,24878,40404,16618,43918,25690,37492,38332
2021-03-21,168287,22827,344554,24878,40404,16618,43918,25690,37492,38332
2021-03-22,168287,22827,344554,24878,40404,16618,43918,25690,37492,38332
total,20028645,170758,1441468,1104068,2667518,1399783,2426214,1222718,1611267,1801548
