,1,2,3,4,5
2020-12-08,21,28,28,28,42
2020-12-09,63,91,98,98,140
2020-12-10,112,161,168,182,252
2020-12-11,175,231,245,266,364
2020-12-12,210,280,308,336,462
2020-12-13,231,308,343,378,497
2020-12-14,280,364,420,455,609
2020-12-15,364,490,574,609,798
2020-12-16,483,623,749,784,1050
2020-12-17,616,812,987,1022,1393
2020-12-18,728,1001,1225,1337,1771
2020-12-19,840,1141,1393,1589,2051
2020-12-20,1001,1337,1638,1897,2429
2020-12-21,1218,1589,1953,2254,2891
2020-12-22,1407,1848,2233,2646,3395
2020-12-23,1617,2142,2583,3010,3878
2020-12-24,1743,2275,2751,3206,4102
2020-12-25,1743,2275,2751,3206,4102
2020-12-26,1771,2296,2765,3227,4123
2020-12-27,1792,2338,2800,3269,4165
2020-12-28,1820,2394,2884,3353,4256
2020-12-29,1981,2569,3171,3647,4592
2020-12-30,2324,2968,3626,4158,5173
2020-12-31,2646,3367,4074,4641,5698
2021-01-01,2702,3493,4242,4816,5873
2021-01-02,2814,3640,4417,4977,6083
2021-01-03,2884,3745,4529,5124,6251
2021-01-04,3052,3976,4788,5425,6552
2021-01-05,3381,4389,5264,5922,7140
2021-01-06,3794,4907,5950,6671,7945
2021-01-07,4368,5670,6860,7623,9086
2021-01-08,4984,6475,7826,8729,10318
2021-01-09,5481,7070,8645,9674,11333
2021-01-10,5803,7483,9219,10360,12068
2021-01-11,6251,8071,9912,11123,12887
2021-01-12,6832,8799,10759,12068,13909
2021-01-13,7483,9632,11655,13076,14980
2021-01-14,8120,10500,12600,14105,16086
2021-01-15,8778,11340,13482,15127,17185
2021-01-16,9219,12005,14203,15918,18095
2021-01-17,9562,12460,14791,16597,18760
2021-01-18,10087,13027,15491,17360,19593
2021-01-19,10661,13818,16310,18249,20461
2021-01-20,11270,14553,17150,19117,21322
2021-01-21,11872,15260,17941,19964,22162
2021-01-22,12446,15946,18676,20755,23044
2021-01-23,12859,16499,19264,21448,23723
2021-01-24,13146,16842,19698,21917,24199
2021-01-25,13580,17297,20188,22407,24654
2021-01-26,14028,17801,20720,22974,25207
2021-01-27,14455,18354,21301,23583,25788
2021-01-28,14952,18914,21903,24129,26404
2021-01-29,15442,19453,22540,24766,27048
2021-01-30,15757,19936,23037,25277,27636
2021-01-31,15953,20230,23422,25676,28028
2021-02-01,16282,20552,23786,26061,28441
2021-02-02,16625,20923,24220,26502,28924
2021-02-03,17010,21364,24682,26957,29505
2021-02-04,17325,21770,25130,27405,29967
2021-02-05,17584,22071,25431,27706,30303
2021-02-06,17731,22281,25669,27937,30576
2021-02-07,17787,22393,25802,28112,30723
2021-02-08,17913,22575,25949,28301,30947
2021-02-09,18179,22848,26229,28623,31297
2021-02-10,18466,23191,26579,28952,31654
2021-02-11,18781,23604,26999,29442,32214
2021-02-12,19096,24003,27419,29855,32648
2021-02-13,19362,24367,27776,30135,33005
2021-02-14,19467,24535,27972,30345,33215
2021-02-15,19600,24731,28147,30513,33334
2021-02-16,20139,25606,29078,31458,34216
2021-02-17,21161,26999,30751,33376,36316
2021-02-18,22141,28329,32270,35014,37996
2021-02-19,22862,29183,33194,36155,39053
2021-02-20,23303,29624,33509,36540,39326
2021-02-21,23436,29736,33621,36659,39466
2021-02-22,23667,29988,33824,36883,39690
2021-02-23,24577,31164,35091,38395,41216
2021-02-24,26383,33222,37450,41020,43680
2021-02-25,27902,35042,39578,43351,46137
2021-02-26,29134,36610,41958,45787,48692
2021-02-27,30044,37835,43344,47278,50176
2021-02-28,30247,38080,43624,47544,50393
2021-03-01,30317,38157,43722,47642,50470
2021-03-02,30380,38234,43792,47726,50547
2021-03-03,30450,38318,43890,47824,50638
2021-03-04,30527,38416,44044,47943,50785
2021-03-05,30646,38528,44205,48083,50960
2021-03-06,30688,38577,44247,48146,51023
2021-03-07,30730,38612,44303,48209,51093
2021-03-08,30842,38682,44373,48300,51170
2021-03-09,30961,38787,44492,48447,51310
2021-03-10,31136,38934,44660,48615,51541
2021-03-11,31276,39081,44828,48769,51723
2021-03-12,31416,39228,44975,48979,52010
2021-03-13,31577,39319,45115,49105,52157
2021-03-14,31626,39389,45171,49154,52185
2021-03-15,31682,39452,45262,49231,52276
2021-03-16,31731,39508,45325,49322,52346
2021-03-17,31822,39599,45437,49434,52458
2021-03-18,31920,39669,45549,49546,52626
2021-03-19,31997,39739,45654,49616,52717
2021-03-20,32039,39788,45703,49651,52766
2021-03-21,32046,39795,45710,49665,52787
2021-03-22,32109,39858,45759,49700,52829
2021-03-23,32151,39907,45801,49770,52920
2021-03-24,32179,39942,45843,49812,52955
total,262304,301903,324296,343434,379554
