,False
2020-12-08,161
2020-12-09,504
2020-12-10,882
2020-12-11,1302
2020-12-12,1603
2020-12-13,1771
2020-12-14,2142
2020-12-15,2849
2020-12-16,3696
2020-12-17,4837
2020-12-18,6076
2020-12-19,7014
2020-12-20,8316
2020-12-21,9919
2020-12-22,11543
2020-12-23,13244
2020-12-24,14084
2020-12-25,14091
2020-12-26,14196
2020-12-27,14378
2020-12-28,14728
2020-12-29,15974
2020-12-30,18256
2020-12-31,20447
2021-01-01,21140
2021-01-02,21938
2021-01-03,22547
2021-01-04,23807
2021-01-05,26110
2021-01-06,29274
2021-01-07,33621
2021-01-08,38339
2021-01-09,42217
2021-01-10,44940
2021-01-11,48251
2021-01-12,52381
2021-01-13,56833
2021-01-14,61425
2021-01-15,65919
2021-01-16,69454
2021-01-17,72177
2021-01-18,75565
2021-01-19,79506
2021-01-20,83426
2021-01-21,87206
2021-01-22,90874
2021-01-23,93807
2021-01-24,95809
2021-01-25,98140
2021-01-26,100744
2021-01-27,103495
2021-01-28,106316
2021-01-29,109263
2021-01-30,111657
2021-01-31,113323
2021-02-01,115122
2021-02-02,117208
2021-02-03,119532
2021-02-04,121611
2021-02-05,123102
2021-02-06,124201
2021-02-07,124838
2021-02-08,125699
2021-02-09,127183
2021-02-10,128856
2021-02-11,131054
2021-02-12,133035
2021-02-13,134652
2021-02-14,135548
2021-02-15,136346
2021-02-16,140504
2021-02-17,148617
2021-02-18,155764
2021-02-19,160461
2021-02-20,162309
2021-02-21,162932
2021-02-22,164066
2021-02-23,170450
2021-02-24,181769
2021-02-25,192024
2021-02-26,202195
2021-02-27,208684
2021-02-28,209909
2021-03-01,210322
2021-03-02,210686
2021-03-03,211134
2021-03-04,211722
2021-03-05,212429
2021-03-06,212695
2021-03-07,212961
2021-03-08,213388
2021-03-09,214011
2021-03-10,214893
2021-03-11,215684
2021-03-12,216615
2021-03-13,217294
2021-03-14,217532
2021-03-15,217917
2021-03-16,218246
2021-03-17,218757
2021-03-18,219324
2021-03-19,219737
2021-03-20,219961
2021-03-21,220024
2021-03-22,220269
2021-03-23,220563
2021-03-24,220745
total,1611505
