,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,7
2020-12-03,7,7
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,378,133
2020-12-09,868,329
2020-12-10,1498,553
2020-12-11,2121,812
2020-12-12,2716,1015
2020-12-13,2968,1113
2020-12-14,3416,1302
2020-12-15,4389,1624
2020-12-16,5460,2037
2020-12-17,6762,2597
2020-12-18,8141,3192
2020-12-19,9387,3857
2020-12-20,10836,4606
2020-12-21,12579,5292
2020-12-22,14259,6013
2020-12-23,16114,6909
2020-12-24,16968,7287
2020-12-25,16975,7294
2020-12-26,17052,7329
2020-12-27,17255,7399
2020-12-28,17675,7525
2020-12-29,19026,8141
2020-12-30,21889,9492
2020-12-31,24549,10836
2021-01-01,25354,11186
2021-01-02,26397,11760
2021-01-03,27013,12068
2021-01-04,28084,12488
2021-01-05,30373,13566
2021-01-06,33327,14875
2021-01-07,38584,17759
2021-01-08,45192,21896
2021-01-09,52122,26334
2021-01-10,55251,28000
2021-01-11,59318,30478
2021-01-12,65191,34076
2021-01-13,73521,39459
2021-01-14,84385,47096
2021-01-15,96432,55552
2021-01-16,105364,61425
2021-01-17,110677,65275
2021-01-18,117019,69664
2021-01-19,131992,81305
2021-01-20,153867,99141
2021-01-21,182847,123200
2021-01-22,227073,159992
2021-01-23,282611,207634
2021-01-24,307622,229754
2021-01-25,328664,248143
2021-01-26,358085,274218
2021-01-27,392658,304171
2021-01-28,447832,353829
2021-01-29,533435,429765
2021-01-30,637294,522081
2021-01-31,704221,582323
2021-02-01,764204,638225
2021-02-02,843717,712789
2021-02-03,954639,816928
2021-02-04,1073597,929425
2021-02-05,1196447,1044344
2021-02-06,1355207,1188691
2021-02-07,1427510,1254981
2021-02-08,1495207,1319486
2021-02-09,1573670,1393539
2021-02-10,1641269,1456084
2021-02-11,1706271,1515500
2021-02-12,1764000,1567748
2021-02-13,1816710,1613493
2021-02-14,1831466,1626968
2021-02-15,1845277,1639645
2021-02-16,1860838,1654240
2021-02-17,1879535,1671824
2021-02-18,1897672,1688309
2021-02-19,1912953,1701798
2021-02-20,1928367,1714832
2021-02-21,1933981,1719627
2021-02-22,1941933,1726697
2021-02-23,1958313,1740522
2021-02-24,1981455,1759219
2021-02-25,2010701,1781248
2021-02-26,2040038,1802353
2021-02-27,2064405,1818936
2021-02-28,2073190,1824928
2021-03-01,2080981,1830528
2021-03-02,2089556,1836506
2021-03-03,2100196,1843765
2021-03-04,2114441,1853782
2021-03-05,2130359,1864408
2021-03-06,2145822,1874509
2021-03-07,2150274,1877463
2021-03-08,2155279,1881033
2021-03-09,2160788,1884981
2021-03-10,2166234,1888600
2021-03-11,2170749,1891778
2021-03-12,2176853,1895929
2021-03-13,2184546,1901123
2021-03-14,2187381,1903307
2021-03-15,2191434,1906282
2021-03-16,2195375,1909110
2021-03-17,2198980,1911686
2021-03-18,2201129,1913247
2021-03-19,2203684,1914941
2021-03-20,2206806,1916873
2021-03-21,2207947,1917657
2021-03-22,2209200,1918609
2021-03-23,2210635,1919575
2021-03-24,2211363,1920121
2021-03-25,2211363,1920121
total,2522296,2165863
