,False
2020-12-29,0
2020-12-30,0
2020-12-31,7
2021-01-01,42
2021-01-02,63
2021-01-03,63
2021-01-04,91
2021-01-05,126
2021-01-06,182
2021-01-07,308
2021-01-08,749
2021-01-09,1232
2021-01-10,1463
2021-01-11,2107
2021-01-12,2947
2021-01-13,3836
2021-01-14,4928
2021-01-15,6335
2021-01-16,7224
2021-01-17,7630
2021-01-18,8533
2021-01-19,9464
2021-01-20,10633
2021-01-21,12215
2021-01-22,14553
2021-01-23,16093
2021-01-24,16870
2021-01-25,17955
2021-01-26,19299
2021-01-27,20447
2021-01-28,21644
2021-01-29,22946
2021-01-30,24129
2021-01-31,24885
2021-02-01,25669
2021-02-02,26502
2021-02-03,27419
2021-02-04,28553
2021-02-05,30100
2021-02-06,31801
2021-02-07,32837
2021-02-08,33684
2021-02-09,34671
2021-02-10,35805
2021-02-11,37233
2021-02-12,39291
2021-02-13,41790
2021-02-14,43386
2021-02-15,45108
2021-02-16,46809
2021-02-17,49203
2021-02-18,52290
2021-02-19,55216
2021-02-20,59192
2021-02-21,61096
2021-02-22,63560
2021-02-23,66325
2021-02-24,69195
2021-02-25,73388
2021-02-26,77371
2021-02-27,81382
2021-02-28,83958
2021-03-01,86597
2021-03-02,90160
2021-03-03,96481
2021-03-04,104986
2021-03-05,115913
2021-03-06,127624
2021-03-07,132279
2021-03-08,138831
2021-03-09,149359
2021-03-10,161455
total,1178807
