,False,True
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,14,0
2020-12-30,35,0
2020-12-31,49,0
2021-01-01,49,0
2021-01-02,56,0
2021-01-03,56,0
2021-01-04,98,0
2021-01-05,217,7
2021-01-06,378,7
2021-01-07,686,21
2021-01-08,1316,42
2021-01-09,1974,70
2021-01-10,2275,84
2021-01-11,3157,119
2021-01-12,4228,161
2021-01-13,5404,210
2021-01-14,6902,266
2021-01-15,8911,357
2021-01-16,10374,420
2021-01-17,10990,448
2021-01-18,12229,497
2021-01-19,13363,539
2021-01-20,14784,595
2021-01-21,16849,679
2021-01-22,19418,791
2021-01-23,21469,861
2021-01-24,22421,889
2021-01-25,23751,952
2021-01-26,25270,1015
2021-01-27,26943,1071
2021-01-28,28455,1141
2021-01-29,30310,1211
2021-01-30,31857,1274
2021-01-31,32774,1309
2021-02-01,33768,1358
2021-02-02,34972,1400
2021-02-03,36281,1456
2021-02-04,37996,1533
2021-02-05,40467,1652
2021-02-06,43554,1848
2021-02-07,45234,1960
2021-02-08,46949,2065
2021-02-09,48454,2156
2021-02-10,50148,2261
2021-02-11,51968,2345
2021-02-12,55216,2569
2021-02-13,59577,2898
2021-02-14,62370,3066
2021-02-15,65555,3262
2021-02-16,68439,3507
2021-02-17,71239,3759
2021-02-18,75222,4074
2021-02-19,80276,4522
2021-02-20,88186,5285
2021-02-21,90699,5446
2021-02-22,94570,5789
2021-02-23,98063,6111
2021-02-24,101794,6433
2021-02-25,106876,6748
2021-02-26,112231,7189
2021-02-27,119434,7700
2021-02-28,123186,7875
2021-03-01,127260,8155
2021-03-02,132468,8596
2021-03-03,138831,9044
2021-03-04,149247,9996
2021-03-05,164017,11326
2021-03-06,182266,12544
2021-03-07,192220,12824
2021-03-08,202734,13216
2021-03-09,217693,13601
2021-03-10,241451,14161
2021-03-11,269185,14630
2021-03-12,283143,14952
2021-03-13,283157,14952
total,1553398,46704
