,1,2,3,4,5
2020-12-16,0,0,0,0,0
2020-12-17,0,0,0,0,0
2020-12-18,0,0,0,0,0
2020-12-19,0,0,0,0,0
2020-12-20,0,0,0,0,0
2020-12-21,0,0,0,0,0
2020-12-22,0,0,0,0,0
2020-12-23,0,0,0,0,0
2020-12-24,0,0,0,0,0
2020-12-25,0,0,0,0,0
2020-12-26,0,0,0,0,0
2020-12-27,0,0,0,0,0
2020-12-28,0,0,0,0,0
2020-12-29,0,0,0,0,0
2020-12-30,7,0,7,7,7
2020-12-31,7,7,7,7,7
2021-01-01,7,7,7,14,14
2021-01-02,7,14,7,14,14
2021-01-03,7,14,7,14,14
2021-01-04,21,14,7,28,28
2021-01-05,35,35,21,63,63
2021-01-06,63,77,56,98,91
2021-01-07,112,140,119,175,154
2021-01-08,238,266,252,322,287
2021-01-09,350,413,371,476,434
2021-01-10,399,469,434,546,511
2021-01-11,560,651,588,742,735
2021-01-12,763,840,798,980,1008
2021-01-13,980,1106,1057,1246,1232
2021-01-14,1288,1386,1351,1617,1540
2021-01-15,1631,1799,1757,2086,2016
2021-01-16,1890,2093,2030,2373,2429
2021-01-17,2002,2212,2163,2527,2562
2021-01-18,2212,2457,2415,2814,2863
2021-01-19,2429,2695,2646,3066,3101
2021-01-20,2688,3003,2933,3360,3423
2021-01-21,3031,3409,3339,3829,3962
2021-01-22,3500,3906,3892,4396,4564
2021-01-23,3864,4284,4326,4872,5047
2021-01-24,4011,4459,4543,5096,5271
2021-01-25,4228,4725,4844,5425,5551
2021-01-26,4473,5026,5159,5810,5894
2021-01-27,4753,5376,5509,6167,6286
2021-01-28,5040,5670,5817,6524,6629
2021-01-29,5327,6013,6216,6930,7119
2021-01-30,5558,6300,6545,7301,7518
2021-01-31,5733,6475,6741,7511,7721
2021-02-01,5901,6685,6965,7749,7931
2021-02-02,6104,6923,7259,8022,8169
2021-02-03,6335,7203,7525,8323,8456
2021-02-04,6594,7581,7889,8729,8848
2021-02-05,7000,8113,8421,9247,9450
2021-02-06,7553,8715,9093,10003,10178
2021-02-07,7798,9051,9471,10444,10577
2021-02-08,8113,9401,9842,10871,10941
2021-02-09,8365,9765,10178,11200,11263
2021-02-10,8673,10150,10521,11592,11627
2021-02-11,8953,10507,10927,12012,12082
2021-02-12,9436,11179,11641,12859,12845
2021-02-13,10059,12033,12684,13965,13916
2021-02-14,10437,12558,13328,14686,14630
2021-02-15,10941,13223,13972,15456,15421
2021-02-16,11459,13797,14616,16156,16114
2021-02-17,11984,14399,15302,16800,16723
2021-02-18,12705,15246,16219,17766,17584
2021-02-19,13657,16373,17241,18977,18802
2021-02-20,14868,18081,19236,20965,20580
2021-02-21,15400,18578,19761,21546,21133
2021-02-22,16030,19495,20629,22400,22085
2021-02-23,16709,20328,21476,23149,22813
2021-02-24,17346,21133,22260,24024,23779
2021-02-25,18186,22141,23366,25312,24997
2021-02-26,19075,23275,24591,26593,26271
2021-02-27,20279,24731,26278,28238,27993
2021-02-28,20923,25508,27286,29036,28693
2021-03-01,21763,26390,28182,29918,29568
2021-03-02,22813,27587,29302,31108,30688
2021-03-03,24157,29099,30660,32501,31962
2021-03-04,26194,31521,32949,34881,34293
2021-03-05,28952,34454,36197,38472,38031
2021-03-06,32011,38094,40383,42763,42413
2021-03-07,33348,39816,42553,45290,44912
2021-03-08,34608,41454,44926,47901,48062
2021-03-09,36386,44079,47880,51394,52780
2021-03-10,39522,48048,53046,57407,59241
2021-03-11,43169,53025,58989,64113,67032
2021-03-12,48237,59710,66822,73402,78148
2021-03-13,56182,68866,78001,86891,94724
2021-03-14,60067,74067,84931,94962,104601
2021-03-15,67186,84574,97342,108682,120911
2021-03-16,74816,95711,110768,123389,139188
2021-03-17,82775,107086,124215,138264,156667
2021-03-18,86849,112196,131145,146181,166446
2021-03-19,86863,112210,131159,146202,166460
total,262136,301784,324317,343434,379589
