,False
2020-12-29,98
2020-12-30,266
2020-12-31,448
2021-01-01,532
2021-01-02,721
2021-01-03,833
2021-01-04,1211
2021-01-05,1785
2021-01-06,2450
2021-01-07,3290
2021-01-08,4144
2021-01-09,4774
2021-01-10,5537
2021-01-11,6006
2021-01-12,6335
2021-01-13,6559
2021-01-14,6762
2021-01-15,6860
2021-01-16,6923
2021-01-17,6979
2021-01-18,7035
2021-01-19,7084
2021-01-20,7161
2021-01-21,7217
2021-01-22,7259
2021-01-23,7294
2021-01-24,7336
2021-01-25,7371
2021-01-26,7392
2021-01-27,7427
2021-01-28,7504
2021-01-29,7623
2021-01-30,7749
2021-01-31,7861
2021-02-01,7924
2021-02-02,7973
2021-02-03,8092
2021-02-04,8232
2021-02-05,8295
2021-02-06,8309
2021-02-07,8323
2021-02-08,8358
2021-02-09,8470
2021-02-10,8631
2021-02-11,8764
2021-02-12,8925
2021-02-13,9009
2021-02-14,9037
2021-02-15,9107
2021-02-16,9254
2021-02-17,9443
2021-02-18,9667
2021-02-19,9856
2021-02-20,9947
2021-02-21,10073
2021-02-22,10311
2021-02-23,10752
2021-02-24,11382
2021-02-25,12159
2021-02-26,12922
2021-02-27,13601
2021-02-28,13993
2021-03-01,14546
2021-03-02,15505
2021-03-03,16765
2021-03-04,18137
2021-03-05,19271
2021-03-06,19901
2021-03-07,20244
2021-03-08,21308
2021-03-09,23051
2021-03-10,25130
2021-03-11,26936
2021-03-12,28679
2021-03-13,29659
2021-03-14,30198
2021-03-15,31647
2021-03-16,34069
2021-03-17,37093
2021-03-18,40537
2021-03-19,43631
2021-03-20,45507
2021-03-21,46571
2021-03-22,49238
2021-03-23,52703
2021-03-24,54915
2021-03-25,54936
total,1801604
