,F,M
2020-12-29,56,35
2020-12-30,189,70
2020-12-31,322,126
2021-01-01,378,154
2021-01-02,511,203
2021-01-03,595,231
2021-01-04,889,322
2021-01-05,1309,476
2021-01-06,1799,651
2021-01-07,2450,833
2021-01-08,3115,1022
2021-01-09,3577,1190
2021-01-10,4151,1386
2021-01-11,4508,1498
2021-01-12,4732,1596
2021-01-13,4900,1659
2021-01-14,5047,1715
2021-01-15,5117,1736
2021-01-16,5166,1757
2021-01-17,5201,1778
2021-01-18,5243,1785
2021-01-19,5278,1799
2021-01-20,5327,1827
2021-01-21,5369,1848
2021-01-22,5397,1855
2021-01-23,5425,1869
2021-01-24,5453,1883
2021-01-25,5474,1890
2021-01-26,5488,1897
2021-01-27,5509,1918
2021-01-28,5572,1932
2021-01-29,5663,1960
2021-01-30,5754,1995
2021-01-31,5831,2023
2021-02-01,5887,2037
2021-02-02,5922,2051
2021-02-03,6013,2079
2021-02-04,6111,2121
2021-02-05,6146,2142
2021-02-06,6160,2142
2021-02-07,6167,2149
2021-02-08,6202,2156
2021-02-09,6272,2191
2021-02-10,6405,2219
2021-02-11,6503,2261
2021-02-12,6629,2296
2021-02-13,6685,2317
2021-02-14,6706,2331
2021-02-15,6755,2352
2021-02-16,6860,2387
2021-02-17,7000,2443
2021-02-18,7161,2499
2021-02-19,7301,2555
2021-02-20,7364,2576
2021-02-21,7462,2604
2021-02-22,7644,2667
2021-02-23,7980,2772
2021-02-24,8456,2926
2021-02-25,9030,3129
2021-02-26,9583,3332
2021-02-27,10087,3514
2021-02-28,10374,3612
2021-03-01,10787,3752
2021-03-02,11536,3962
2021-03-03,12516,4249
2021-03-04,13615,4515
2021-03-05,14476,4795
2021-03-06,14987,4914
2021-03-07,15253,4984
2021-03-08,16072,5229
2021-03-09,17451,5600
2021-03-10,19054,6076
2021-03-11,20433,6503
2021-03-12,21763,6909
2021-03-13,22491,7161
2021-03-14,22897,7301
2021-03-15,24017,7623
2021-03-16,25879,8190
2021-03-17,28224,8869
2021-03-18,30912,9618
2021-03-19,33334,10290
2021-03-20,34811,10696
2021-03-21,35644,10920
2021-03-22,37695,11543
2021-03-23,40306,12397
2021-03-24,42000,12915
2021-03-25,42007,12922
total,883421,918176
