,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,406
2020-12-09,1169
2020-12-10,1918
2020-12-11,2723
2020-12-12,3423
2020-12-13,3850
2020-12-14,4662
2020-12-15,6153
2020-12-16,7945
2020-12-17,10178
2020-12-18,12432
2020-12-19,14336
2020-12-20,16982
2020-12-21,20160
2020-12-22,23051
2020-12-23,26404
2020-12-24,27958
2020-12-25,27965
2020-12-26,28105
2020-12-27,28539
2020-12-28,29204
2020-12-29,31493
2020-12-30,36218
2020-12-31,40733
2021-01-01,42007
2021-01-02,43561
2021-01-03,44716
2021-01-04,47026
2021-01-05,51513
2021-01-06,57659
2021-01-07,66549
2021-01-08,76230
2021-01-09,84168
2021-01-10,89117
2021-01-11,96229
2021-01-12,105189
2021-01-13,115038
2021-01-14,125888
2021-01-15,137683
2021-01-16,147245
2021-01-17,153692
2021-01-18,161910
2021-01-19,171017
2021-01-20,180866
2021-01-21,191296
2021-01-22,202671
2021-01-23,211848
2021-01-24,217343
2021-01-25,224084
2021-01-26,231588
2021-01-27,239211
2021-01-28,246904
2021-01-29,255423
2021-01-30,262395
2021-01-31,267155
2021-02-01,271971
2021-02-02,277578
2021-02-03,283787
2021-02-04,290346
2021-02-05,297087
2021-02-06,303961
2021-02-07,307951
2021-02-08,312053
2021-02-09,317030
2021-02-10,322686
2021-02-11,329735
2021-02-12,338723
2021-02-13,348446
2021-02-14,354445
2021-02-15,360857
2021-02-16,372428
2021-02-17,390782
2021-02-18,409213
2021-02-19,425306
2021-02-20,441476
2021-02-21,447195
2021-02-22,455546
2021-02-23,472038
2021-02-24,495383
2021-02-25,520527
2021-02-26,547127
2021-02-27,569387
2021-02-28,578144
2021-03-01,585921
2021-03-02,595637
2021-03-03,609392
2021-03-04,629923
2021-03-05,658028
2021-03-06,689787
2021-03-07,705089
2021-03-08,722988
2021-03-09,749777
2021-03-10,787836
2021-03-11,816599
2021-03-12,831159
2021-03-13,831173
total,2778909
