,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,14,0
2020-12-08,308,105
2020-12-09,903,280
2020-12-10,1456,455
2020-12-11,2051,665
2020-12-12,2569,847
2020-12-13,2905,945
2020-12-14,3528,1134
2020-12-15,4648,1491
2020-12-16,6048,1897
2020-12-17,7798,2387
2020-12-18,9520,2933
2020-12-19,11011,3339
2020-12-20,13062,3948
2020-12-21,15624,4557
2020-12-22,17878,5194
2020-12-23,20503,5929
2020-12-24,21672,6314
2020-12-25,21672,6314
2020-12-26,21770,6356
2020-12-27,22106,6468
2020-12-28,22631,6601
2020-12-29,24423,7105
2020-12-30,28224,8043
2020-12-31,31815,8988
2021-01-01,32858,9233
2021-01-02,34083,9555
2021-01-03,35035,9772
2021-01-04,36834,10283
2021-01-05,40404,11214
2021-01-06,45311,12460
2021-01-07,52444,14252
2021-01-08,60193,16219
2021-01-09,66535,17843
2021-01-10,70546,18816
2021-01-11,76223,20265
2021-01-12,83440,22029
2021-01-13,91273,24080
2021-01-14,99862,26369
2021-01-15,109046,29022
2021-01-16,116550,31094
2021-01-17,121639,32459
2021-01-18,127988,34349
2021-01-19,135016,36442
2021-01-20,142562,38766
2021-01-21,150493,41293
2021-01-22,159187,43995
2021-01-23,166089,46284
2021-01-24,170149,47719
2021-01-25,175112,49518
2021-01-26,180600,51548
2021-01-27,186046,53753
2021-01-28,191562,55916
2021-01-29,197652,58345
2021-01-30,202643,60347
2021-01-31,206024,61726
2021-02-01,209454,63140
2021-02-02,213353,64841
2021-02-03,217714,66696
2021-02-04,222229,68747
2021-02-05,226919,70805
2021-02-06,231420,73185
2021-02-07,234010,74585
2021-02-08,236698,76013
2021-02-09,240016,77672
2021-02-10,243719,79639
2021-02-11,248262,82166
2021-02-12,253939,85456
2021-02-13,260190,88942
2021-02-14,263977,91147
2021-02-15,268065,93464
2021-02-16,275079,98035
2021-02-17,285908,105553
2021-02-18,296716,113162
2021-02-19,306341,119616
2021-02-20,315798,126329
2021-02-21,319074,128772
2021-02-22,323890,132307
2021-02-23,333249,139482
2021-02-24,346612,149492
2021-02-25,360976,160314
2021-02-26,376208,171654
2021-02-27,388794,181300
2021-02-28,393764,185066
2021-03-01,398349,188272
2021-03-02,403956,192423
2021-03-03,411796,198485
2021-03-04,423304,207613
2021-03-05,438858,220563
2021-03-06,456078,235417
2021-03-07,463932,242872
2021-03-08,473242,251608
2021-03-09,486689,265335
2021-03-10,506737,286398
2021-03-11,530572,311563
2021-03-12,565299,348663
2021-03-13,618898,406273
2021-03-14,647423,439873
2021-03-15,699818,498953
2021-03-16,757785,564515
2021-03-17,812847,627172
2021-03-18,842975,661318
2021-03-19,878598,702793
2021-03-20,916951,748685
2021-03-21,934906,772177
2021-03-22,949368,791791
2021-03-23,960855,806967
2021-03-24,966280,813638
2021-03-25,966287,813652
total,1403017,1387435
