,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,7
2020-12-03,7,7
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,378,133
2020-12-09,868,329
2020-12-10,1498,553
2020-12-11,2128,812
2020-12-12,2716,1015
2020-12-13,2968,1113
2020-12-14,3423,1309
2020-12-15,4396,1631
2020-12-16,5467,2037
2020-12-17,6769,2597
2020-12-18,8155,3199
2020-12-19,9401,3857
2020-12-20,10850,4606
2020-12-21,12600,5292
2020-12-22,14273,6013
2020-12-23,16135,6916
2020-12-24,16989,7294
2020-12-25,16996,7294
2020-12-26,17073,7329
2020-12-27,17283,7399
2020-12-28,17696,7532
2020-12-29,19047,8148
2020-12-30,21917,9492
2020-12-31,24570,10836
2021-01-01,25382,11186
2021-01-02,26425,11760
2021-01-03,27041,12075
2021-01-04,28112,12495
2021-01-05,30401,13573
2021-01-06,33355,14882
2021-01-07,38619,17766
2021-01-08,45234,21910
2021-01-09,52171,26341
2021-01-10,55293,28014
2021-01-11,59374,30492
2021-01-12,65240,34083
2021-01-13,73591,39466
2021-01-14,84448,47103
2021-01-15,96502,55559
2021-01-16,105441,61446
2021-01-17,110754,65303
2021-01-18,117089,69685
2021-01-19,132062,81340
2021-01-20,153944,99176
2021-01-21,182945,123242
2021-01-22,227185,160062
2021-01-23,282758,207732
2021-01-24,307797,229859
2021-01-25,328832,248248
2021-01-26,358274,274344
2021-01-27,392861,304304
2021-01-28,448056,353997
2021-01-29,533778,430024
2021-01-30,637700,522375
2021-01-31,704648,582652
2021-02-01,764680,638589
2021-02-02,844193,713160
2021-02-03,955206,817362
2021-02-04,1074234,929915
2021-02-05,1197217,1044939
2021-02-06,1356236,1189552
2021-02-07,1428616,1255898
2021-02-08,1496369,1320466
2021-02-09,1574881,1394575
2021-02-10,1642564,1457162
2021-02-11,1707594,1516613
2021-02-12,1765435,1568952
2021-02-13,1818201,1614746
2021-02-14,1832971,1628235
2021-02-15,1846796,1640919
2021-02-16,1862371,1655535
2021-02-17,1881082,1673126
2021-02-18,1899226,1689632
2021-02-19,1914528,1703128
2021-02-20,1929956,1716183
2021-02-21,1935591,1720985
2021-02-22,1943543,1728055
2021-02-23,1959930,1741887
2021-02-24,1983107,1760591
2021-02-25,2012367,1782620
2021-02-26,2041739,1803760
2021-02-27,2066169,1820364
2021-02-28,2074954,1826363
2021-03-01,2082759,1831963
2021-03-02,2091334,1837948
2021-03-03,2101981,1845207
2021-03-04,2116226,1855217
2021-03-05,2132158,1865857
2021-03-06,2147628,1875958
2021-03-07,2152080,1878912
2021-03-08,2157078,1882475
2021-03-09,2162573,1886409
2021-03-10,2167991,1890007
2021-03-11,2172499,1893178
2021-03-12,2178582,1897322
2021-03-13,2186261,1902516
2021-03-14,2189096,1904693
2021-03-15,2193149,1907661
2021-03-16,2197048,1910461
2021-03-17,2200618,1912995
2021-03-18,2201724,1913807
total,2523549,2166654
