,False,True
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,14,0
2020-12-04,14,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,434,84
2020-12-09,987,210
2020-12-10,1722,329
2020-12-11,2485,448
2020-12-12,3150,574
2020-12-13,3444,616
2020-12-14,4025,693
2020-12-15,5138,868
2020-12-16,6426,1057
2020-12-17,8043,1288
2020-12-18,9765,1547
2020-12-19,11403,1813
2020-12-20,13307,2100
2020-12-21,15386,2450
2020-12-22,17416,2807
2020-12-23,19817,3150
2020-12-24,20881,3311
2020-12-25,20902,3311
2020-12-26,21007,3318
2020-12-27,21245,3353
2020-12-28,21721,3416
2020-12-29,23457,3640
2020-12-30,27167,4130
2020-12-31,30646,4634
2021-01-01,31654,4781
2021-01-02,33047,5005
2021-01-03,33859,5110
2021-01-04,35203,5250
2021-01-05,38199,5600
2021-01-06,42028,6027
2021-01-07,49231,6937
2021-01-08,58576,8316
2021-01-09,68565,9660
2021-01-10,72758,10234
2021-01-11,78512,11039
2021-01-12,86744,12222
2021-01-13,98749,13930
2021-01-14,114919,16191
2021-01-15,132734,18886
2021-01-16,145558,20846
2021-01-17,153496,22050
2021-01-18,162645,23387
2021-01-19,185535,26971
2021-01-20,219772,32410
2021-01-21,264936,40187
2021-01-22,334474,51513
2021-01-23,423199,65828
2021-01-24,463841,72254
2021-01-25,497665,77693
2021-01-26,544978,85638
2021-01-27,599865,95144
2021-01-28,688562,111055
2021-01-29,826735,134001
2021-01-30,995029,161469
2021-01-31,1105209,178269
2021-02-01,1205813,193396
2021-02-02,1339835,213003
2021-02-03,1525713,241808
2021-02-04,1725458,273098
2021-02-05,1930544,305333
2021-02-06,2190482,348019
2021-02-07,2310966,365904
2021-02-08,2424653,384321
2021-02-09,2554713,406518
2021-02-10,2665530,425789
2021-02-11,2770222,445368
2021-02-12,2863112,462287
2021-02-13,2946307,477393
2021-02-14,2970660,481201
2021-02-15,2993277,484946
2021-02-16,3019604,488677
2021-02-17,3051685,492744
2021-02-18,3082821,496097
2021-02-19,3108630,498925
2021-02-20,3134453,501445
2021-02-21,3144064,502222
2021-02-22,3157833,503426
2021-02-23,3185714,505638
2021-02-24,3224375,508634
2021-02-25,3272255,511868
2021-02-26,3319295,515046
2021-02-27,3357732,517461
2021-02-28,3371690,518259
2021-03-01,3384255,519022
2021-03-02,3397695,519953
2021-03-03,3414278,521136
2021-03-04,3436510,522921
2021-03-05,3460877,524769
2021-03-06,3484586,526393
2021-03-07,3491537,526813
2021-03-08,3499370,527450
2021-03-09,3507658,528185
2021-03-10,3515155,528843
2021-03-11,3519257,529200
2021-03-12,3521133,529368
total,4090282,587062
