,1,2,3,4,5
2020-12-29,0,0,0,0,0
2020-12-30,0,0,0,0,0
2020-12-31,0,0,0,0,0
2021-01-01,0,0,0,0,0
2021-01-02,0,0,0,0,0
2021-01-03,0,0,0,0,0
2021-01-04,0,0,7,0,7
2021-01-05,7,7,28,21,21
2021-01-06,21,42,56,84,77
2021-01-07,56,105,98,154,147
2021-01-08,84,126,112,182,175
2021-01-09,112,154,126,210,238
2021-01-10,133,168,161,231,294
2021-01-11,154,224,168,287,301
2021-01-12,154,231,175,308,301
2021-01-13,154,231,182,308,308
2021-01-14,161,259,182,308,308
2021-01-15,161,259,182,315,308
2021-01-16,161,259,182,315,308
2021-01-17,161,259,182,315,308
2021-01-18,161,259,182,315,308
2021-01-19,161,259,182,315,308
2021-01-20,161,259,189,350,308
2021-01-21,161,259,189,350,308
2021-01-22,161,266,189,350,308
2021-01-23,161,266,189,350,308
2021-01-24,161,266,189,350,308
2021-01-25,161,266,189,350,308
2021-01-26,161,266,189,350,308
2021-01-27,168,266,189,350,308
2021-01-28,168,266,210,357,308
2021-01-29,168,266,210,357,308
2021-01-30,168,266,210,357,308
2021-01-31,168,266,210,357,308
2021-02-01,168,266,210,357,308
2021-02-02,168,266,210,357,315
2021-02-03,168,266,210,357,315
2021-02-04,168,266,210,357,315
2021-02-05,168,266,217,364,315
2021-02-06,175,273,217,364,315
2021-02-07,175,273,217,364,315
2021-02-08,175,273,217,364,322
2021-02-09,175,280,217,364,322
2021-02-10,217,280,224,364,329
2021-02-11,224,280,224,371,329
2021-02-12,273,280,224,413,336
2021-02-13,294,287,231,420,343
2021-02-14,294,287,231,420,343
2021-02-15,294,287,231,441,343
2021-02-16,294,287,231,441,343
2021-02-17,301,287,238,462,350
2021-02-18,301,287,245,462,350
2021-02-19,301,287,245,490,350
2021-02-20,308,287,245,490,350
2021-02-21,308,287,245,490,357
2021-02-22,308,287,245,497,357
2021-02-23,434,287,259,497,357
2021-02-24,497,392,336,497,399
2021-02-25,546,497,385,525,441
2021-02-26,588,518,448,525,448
2021-02-27,588,518,448,532,448
2021-02-28,588,518,455,532,455
2021-03-01,609,525,462,532,455
2021-03-02,665,595,560,686,616
2021-03-03,770,735,805,777,1022
2021-03-04,1274,1134,1127,1029,1295
2021-03-05,2009,1722,1414,1295,1498
2021-03-06,2338,1855,1519,1400,1519
2021-03-07,2338,1876,1519,1400,1519
2021-03-08,2471,1897,1617,1477,1568
2021-03-09,2667,2030,1743,1645,1778
2021-03-10,3059,2541,2058,1960,2247
2021-03-11,3458,2905,2478,2401,2548
2021-03-12,3864,3129,2765,2674,2765
2021-03-13,3976,3283,2975,2723,2856
2021-03-14,3983,3290,2975,2737,2870
2021-03-15,4368,3353,3108,2905,3010
2021-03-16,4718,3815,3472,3528,3703
2021-03-17,5250,4676,4571,4529,4543
2021-03-18,6209,5495,5607,5565,5747
2021-03-19,7371,6237,6608,6174,6517
2021-03-20,7672,6426,6944,6447,6559
2021-03-21,7714,6531,6965,6594,6622
2021-03-22,8141,7119,7406,6979,6888
2021-03-23,8883,7777,8120,7770,7924
2021-03-24,9296,8043,8505,8085,8211
2021-03-25,9296,8043,8505,8099,8211
total,34629,35427,34755,34993,31143
