,F,M
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,7
2021-01-01,0,7
2021-01-02,7,7
2021-01-03,7,7
2021-01-04,14,7
2021-01-05,63,35
2021-01-06,189,105
2021-01-07,378,189
2021-01-08,455,231
2021-01-09,553,280
2021-01-10,658,336
2021-01-11,756,385
2021-01-12,777,392
2021-01-13,784,399
2021-01-14,805,406
2021-01-15,812,406
2021-01-16,812,406
2021-01-17,812,406
2021-01-18,819,406
2021-01-19,819,406
2021-01-20,854,420
2021-01-21,854,420
2021-01-22,854,420
2021-01-23,854,420
2021-01-24,854,420
2021-01-25,861,420
2021-01-26,861,420
2021-01-27,861,427
2021-01-28,875,434
2021-01-29,882,434
2021-01-30,882,434
2021-01-31,882,434
2021-02-01,889,434
2021-02-02,889,434
2021-02-03,889,434
2021-02-04,896,441
2021-02-05,910,441
2021-02-06,910,448
2021-02-07,910,448
2021-02-08,917,448
2021-02-09,924,455
2021-02-10,959,469
2021-02-11,980,476
2021-02-12,1057,504
2021-02-13,1078,511
2021-02-14,1078,511
2021-02-15,1092,525
2021-02-16,1099,525
2021-02-17,1120,539
2021-02-18,1127,539
2021-02-19,1148,553
2021-02-20,1155,553
2021-02-21,1155,553
2021-02-22,1162,560
2021-02-23,1267,602
2021-02-24,1477,672
2021-02-25,1659,763
2021-02-26,1743,805
2021-02-27,1750,812
2021-02-28,1757,812
2021-03-01,1778,826
2021-03-02,2170,966
2021-03-03,2835,1260
2021-03-04,4025,1799
2021-03-05,5348,2499
2021-03-06,5754,2793
2021-03-07,5768,2800
2021-03-08,6027,2898
2021-03-09,6580,3157
2021-03-10,7896,3780
2021-03-11,9156,4354
2021-03-12,10017,4718
2021-03-13,10318,4872
2021-03-14,10325,4872
2021-03-15,10724,5089
2021-03-16,12096,5663
2021-03-17,14455,6671
2021-03-18,15603,7217
2021-03-19,15603,7217
2021-03-20,15603,7217
2021-03-21,15603,7217
2021-03-22,15603,7217
total,108276,62475
