,0,1,2,3,4,5,6,7,8,9
2021-03-01,338065,86282,280161,433223,1077181,560168,306656,157360,86646,82677
2021-03-02,348110,86639,280714,433580,1082193,565474,320054,178150,90216,85827
2021-03-03,364056,87066,281309,433951,1089550,571683,345345,204806,96614,90405
2021-03-04,383215,87598,282086,434532,1099595,580846,382627,241941,105175,97048
2021-03-05,406091,88228,282947,435246,1109367,590387,424837,278264,116221,104076
2021-03-06,430633,88536,283437,435715,1119139,598941,470561,316386,128205,111853
2021-03-07,438907,88606,283535,435827,1121785,600992,481614,335734,132860,114016
2021-03-08,447468,88816,283801,436086,1125040,604352,494620,359436,139426,116263
2021-03-09,457107,89068,284242,436373,1128638,607474,508970,379750,150129,119476
2021-03-10,469000,89369,284711,436632,1132054,610344,525609,400939,164598,123284
2021-03-11,479542,89586,285124,436898,1134805,613018,539448,421897,183526,128345
2021-03-12,499765,89922,285677,437269,1139215,617260,565726,449890,213878,141603
2021-03-13,528997,90132,286055,437633,1144626,622447,603981,485401,265573,172690
2021-03-14,542388,90216,286188,437759,1146852,625177,620816,503832,293573,183540
2021-03-15,559839,90370,286468,437934,1150023,628691,642775,524139,344603,198093
2021-03-16,581770,90643,286804,438151,1152809,631624,667023,541653,402269,224805
2021-03-17,607747,90909,287112,438361,1155588,633913,688023,556080,455238,266728
2021-03-18,636811,91224,287532,438641,1158220,636461,710591,570654,507710,335608
2021-03-19,672168,91476,287910,438900,1160992,638715,734454,586278,564732,408128
2021-03-20,723282,91630,288218,439124,1164275,641697,765793,603344,631295,528584
2021-03-21,749350,91693,288323,439229,1165479,642558,778190,610316,662641,572628
2021-03-22,771694,91805,288512,439355,1167068,643615,790216,616301,689493,612094
2021-03-23,798805,91987,288827,439530,1168762,644707,801388,621320,712320,650545
2021-03-24,828114,92127,289177,439698,1170708,645771,811713,626269,731682,684866
2021-03-25,828114,92127,289177,439698,1170708,645771,811713,626269,731682,684866
total,13723031,131292,1114743,865354,2021838,1072554,1743238,915754,1178597,1296099
