,False
2020-12-29,77
2020-12-30,252
2020-12-31,441
2021-01-01,490
2021-01-02,623
2021-01-03,742
2021-01-04,1127
2021-01-05,1652
2021-01-06,2303
2021-01-07,3150
2021-01-08,4046
2021-01-09,4669
2021-01-10,5383
2021-01-11,5824
2021-01-12,6174
2021-01-13,6419
2021-01-14,6615
2021-01-15,6734
2021-01-16,6804
2021-01-17,6839
2021-01-18,6895
2021-01-19,6951
2021-01-20,7035
2021-01-21,7091
2021-01-22,7133
2021-01-23,7161
2021-01-24,7203
2021-01-25,7231
2021-01-26,7252
2021-01-27,7280
2021-01-28,7357
2021-01-29,7469
2021-01-30,7623
2021-01-31,7756
2021-02-01,7826
2021-02-02,7889
2021-02-03,7994
2021-02-04,8134
2021-02-05,8204
2021-02-06,8232
2021-02-07,8253
2021-02-08,8295
2021-02-09,8400
2021-02-10,8575
2021-02-11,8708
2021-02-12,8911
2021-02-13,8995
2021-02-14,9037
2021-02-15,9114
2021-02-16,9240
2021-02-17,9478
2021-02-18,9723
2021-02-19,9905
2021-02-20,10031
2021-02-21,10150
2021-02-22,10360
2021-02-23,10822
2021-02-24,11452
2021-02-25,12236
2021-02-26,12957
2021-02-27,13573
2021-02-28,13972
2021-03-01,14469
2021-03-02,15421
2021-03-03,16618
2021-03-04,17871
2021-03-05,18963
2021-03-06,19607
2021-03-07,19929
2021-03-08,20972
2021-03-09,22589
2021-03-10,24612
2021-03-11,26383
2021-03-12,28098
2021-03-13,29204
2021-03-14,29673
2021-03-15,31066
2021-03-16,33397
2021-03-17,36246
2021-03-18,39536
2021-03-19,42518
2021-03-20,44471
2021-03-21,45493
2021-03-22,47992
2021-03-23,51261
2021-03-24,53410
2021-03-25,53424
total,1611505
