,False
2020-12-29,77
2020-12-30,259
2020-12-31,441
2021-01-01,497
2021-01-02,623
2021-01-03,742
2021-01-04,1127
2021-01-05,1659
2021-01-06,2310
2021-01-07,3157
2021-01-08,4053
2021-01-09,4676
2021-01-10,5397
2021-01-11,5838
2021-01-12,6181
2021-01-13,6433
2021-01-14,6622
2021-01-15,6748
2021-01-16,6811
2021-01-17,6853
2021-01-18,6909
2021-01-19,6965
2021-01-20,7042
2021-01-21,7105
2021-01-22,7147
2021-01-23,7175
2021-01-24,7217
2021-01-25,7245
2021-01-26,7266
2021-01-27,7294
2021-01-28,7371
2021-01-29,7483
2021-01-30,7630
2021-01-31,7763
2021-02-01,7840
2021-02-02,7896
2021-02-03,8001
2021-02-04,8141
2021-02-05,8211
2021-02-06,8239
2021-02-07,8260
2021-02-08,8302
2021-02-09,8407
2021-02-10,8575
2021-02-11,8715
2021-02-12,8918
2021-02-13,8995
2021-02-14,9037
2021-02-15,9114
2021-02-16,9240
2021-02-17,9478
2021-02-18,9723
2021-02-19,9898
2021-02-20,10031
2021-02-21,10143
2021-02-22,10360
2021-02-23,10822
2021-02-24,11452
2021-02-25,12222
2021-02-26,12943
2021-02-27,13559
2021-02-28,13958
2021-03-01,14455
2021-03-02,15414
2021-03-03,16604
2021-03-04,17857
2021-03-05,18949
2021-03-06,19593
2021-03-07,19915
2021-03-08,20958
2021-03-09,22568
2021-03-10,24584
2021-03-11,26334
2021-03-12,28042
2021-03-13,29141
2021-03-14,29610
2021-03-15,30989
2021-03-16,33229
2021-03-17,35931
2021-03-18,37478
2021-03-19,37492
total,1611267
