,False,True
2020-12-08,0,0
2020-12-09,7,0
2020-12-10,28,0
2020-12-11,35,0
2020-12-12,42,0
2020-12-13,49,0
2020-12-14,56,0
2020-12-15,133,0
2020-12-16,287,0
2020-12-17,441,0
2020-12-18,602,0
2020-12-19,707,0
2020-12-20,791,0
2020-12-21,882,0
2020-12-22,1001,0
2020-12-23,1442,0
2020-12-24,1960,0
2020-12-25,1960,0
2020-12-26,1960,0
2020-12-27,1960,0
2020-12-28,1960,0
2020-12-29,2835,0
2020-12-30,7525,0
2020-12-31,11130,0
2021-01-01,11669,0
2021-01-02,11935,0
2021-01-03,12033,0
2021-01-04,12201,0
2021-01-05,12824,0
2021-01-06,14077,7
2021-01-07,17626,7
2021-01-08,20468,7
2021-01-09,21287,7
2021-01-10,21560,7
2021-01-11,21728,7
2021-01-12,22057,7
2021-01-13,22519,7
2021-01-14,22995,7
2021-01-15,23436,7
2021-01-16,24010,7
2021-01-17,24164,7
2021-01-18,24339,7
2021-01-19,24640,7
2021-01-20,24899,7
2021-01-21,25088,7
2021-01-22,25312,7
2021-01-23,25571,7
2021-01-24,25613,7
2021-01-25,25620,7
2021-01-26,25648,7
2021-01-27,25662,7
2021-01-28,25746,7
2021-01-29,25858,7
2021-01-30,25963,7
2021-01-31,26033,7
2021-02-01,26096,7
2021-02-02,26145,7
2021-02-03,26236,7
2021-02-04,26320,7
2021-02-05,26376,7
2021-02-06,26383,7
2021-02-07,26390,7
2021-02-08,26404,7
2021-02-09,26446,7
2021-02-10,26530,7
2021-02-11,26628,7
2021-02-12,26754,7
2021-02-13,26810,7
2021-02-14,26824,7
2021-02-15,26838,7
2021-02-16,26908,7
2021-02-17,26999,7
2021-02-18,27090,7
2021-02-19,27167,7
2021-02-20,27230,7
2021-02-21,27258,7
2021-02-22,27279,7
2021-02-23,27384,7
2021-02-24,27559,7
2021-02-25,27755,7
2021-02-26,27951,7
2021-02-27,28063,7
2021-02-28,28091,7
2021-03-01,28098,7
2021-03-02,28112,7
2021-03-03,28140,7
2021-03-04,28154,7
2021-03-05,28168,7
2021-03-06,28175,7
2021-03-07,28175,7
2021-03-08,28175,7
2021-03-09,28182,7
2021-03-10,28196,7
2021-03-11,28217,7
2021-03-12,28245,7
2021-03-13,28252,7
2021-03-14,28252,7
2021-03-15,28252,7
2021-03-16,28308,7
2021-03-17,28343,7
total,131047,84
