,0,1,2,3,4,5,6,7,8,9
2021-02-16,675234,40978,922061,510538,761789,303072,218827,114982,140714,143101
2021-02-17,691432,41125,922446,511161,773689,330554,271985,128758,148827,148764
2021-02-18,705873,41244,922852,511700,784455,350812,319732,139433,155995,153888
2021-02-19,716667,41307,923048,511966,791126,359569,350126,145516,160741,157493
2021-02-20,722337,41321,923132,512078,794661,364679,364574,147693,162603,159187
2021-02-21,724850,41328,923153,512106,795613,365246,370013,148540,163226,159859
2021-02-22,728546,41335,923216,512176,797454,366184,374906,149933,164360,160839
2021-02-23,741902,41419,923517,512456,806393,371616,413854,157724,170765,165907
2021-02-24,762258,41580,923937,512946,822066,381507,482006,169533,182098,173978
2021-02-25,784973,41797,924497,513457,839293,391944,547050,181811,192374,182686
2021-02-26,805539,41993,925029,513884,854847,399812,608384,192472,202580,189840
2021-02-27,820414,42070,925337,514115,864773,403935,650202,199794,209097,194733
2021-02-28,823816,42077,925470,514192,866621,404936,656838,201236,210315,195713
2021-03-01,825447,42077,925547,514206,867090,405692,658119,201887,210735,196035
2021-03-02,826980,42091,926296,514227,867363,405846,659176,202503,211099,196469
2021-03-03,829234,42154,928718,514297,867881,406070,661241,203126,211547,196966
2021-03-04,831621,42434,931462,514360,868315,406315,663404,203959,212135,197568
2021-03-05,834428,42833,932946,514437,868959,406609,666169,204764,212842,198163
2021-03-06,835723,42903,933520,514465,869190,406707,667275,205324,213108,198492
2021-03-07,836157,42903,933590,514472,869288,406749,667478,205520,213374,198667
2021-03-08,837256,42903,933709,514493,869407,406798,667716,205709,213801,198926
2021-03-09,839027,42959,935396,514605,869799,406959,668465,206178,214424,199325
2021-03-10,841323,43162,937888,514801,870128,407183,669396,206899,215306,199794
2021-03-11,844011,43288,940464,514899,870457,407393,671146,207564,216097,200473
2021-03-12,846510,43484,942795,515004,870723,407652,672525,208061,217028,201488
2021-03-13,848148,43491,943782,515060,870884,407750,673470,208341,217707,202013
2021-03-14,848610,43491,943978,515067,870954,407764,673617,208425,217952,202342
2021-03-15,849891,43491,944230,515144,871045,407799,673827,208558,218330,202734
2021-03-16,851319,43575,945315,515291,871220,407890,674352,208747,218659,203301
2021-03-17,853489,43806,946981,515557,871500,408030,675101,209027,219156,203868
2021-03-18,855029,44030,948024,515648,871696,408100,675486,209139,219450,204512
2021-03-19,855036,44030,948024,515655,871696,408100,675486,209139,219450,204519
total,20028645,170758,1441468,1104068,2667518,1399783,2426214,1222718,1611267,1801548
