,0,1,2,3,4,5,6,7,8,9
2021-02-16,674408,41111,920612,510083,760942,302589,219100,114814,140504,142933
2021-02-17,690571,41251,920997,510699,772821,329994,272258,128569,148617,148589
2021-02-18,704991,41377,921403,511245,783573,350231,320026,139237,155764,153706
2021-02-19,715764,41440,921599,511511,790223,358932,350308,145285,160461,157276
2021-02-20,721399,41454,921683,511623,793744,364028,364700,147455,162309,158970
2021-02-21,723905,41461,921704,511651,794689,364595,370139,148295,162932,159642
2021-02-22,727587,41468,921767,511721,796530,365526,375018,149681,164066,160622
2021-02-23,740929,41552,922054,512001,805462,370979,414001,157458,170450,165683
2021-02-24,761215,41720,922474,512491,821100,380849,482132,169232,181769,173726
2021-02-25,783909,41937,923041,513002,838313,391279,547176,181503,192024,182413
2021-02-26,804440,42133,923566,513429,853818,399133,608461,192150,202195,189546
2021-02-27,819287,42210,923874,513660,863674,403249,650139,199430,208684,194432
2021-02-28,822675,42217,924014,513737,865522,404250,656768,200865,209909,195412
2021-03-01,824313,42224,924091,513751,865991,405006,658056,201523,210322,195734
2021-03-02,825846,42231,924833,513772,866264,405153,659106,202132,210686,196161
2021-03-03,828100,42301,927255,513835,866782,405384,661178,202755,211134,196658
2021-03-04,830480,42574,930006,513905,867216,405629,663334,203581,211722,197260
2021-03-05,833273,42973,931483,513975,867860,405923,666099,204386,212429,197862
2021-03-06,834575,43043,932057,514010,868091,406021,667212,204946,212695,198184
2021-03-07,835009,43043,932127,514017,868182,406063,667415,205142,212961,198359
2021-03-08,836101,43043,932246,514031,868301,406112,667646,205324,213388,198618
2021-03-09,837865,43106,933940,514143,868693,406273,668402,205793,214011,199017
2021-03-10,840189,43309,936467,514339,869029,406504,669361,206521,214893,199493
2021-03-11,842884,43463,939022,514444,869351,406714,671111,207179,215684,200172
2021-03-12,845369,43652,941353,514549,869624,406973,672490,207676,216615,201187
2021-03-13,847014,43666,942326,514605,869778,407071,673435,207949,217294,201712
2021-03-14,847469,43666,942522,514612,869848,407085,673582,208033,217532,202034
2021-03-15,848771,43687,942774,514689,869946,407120,673792,208166,217917,202433
2021-03-16,850255,43778,943866,514836,870128,407211,674331,208355,218246,203007
2021-03-17,852495,44107,945574,515109,870408,407351,675108,208642,218757,203581
2021-03-18,855477,44590,947317,515284,870765,407449,675864,208859,219324,204806
2021-03-19,857682,45038,949368,515508,870989,407533,676599,209048,219737,206059
2021-03-20,858900,45108,950089,515676,871157,407568,677040,209160,219961,206675
2021-03-21,859264,45108,950194,515711,871206,407582,677117,209181,220024,206843
2021-03-22,860174,45150,950264,515732,871311,407617,677313,209258,220269,207137
2021-03-23,861595,45220,951419,515886,871465,407673,677761,209405,220563,208033
2021-03-24,863044,45255,952721,516068,871570,407729,678118,209524,220745,208446
2021-03-25,863044,45255,952721,516068,871570,407729,678118,209524,220745,208453
total,20027609,170961,1441363,1104033,2665481,1400105,2428272,1223068,1611505,1801604
