,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,434,98
2020-12-09,1680,329
2020-12-10,3297,630
2020-12-11,4830,917
2020-12-12,5929,1113
2020-12-13,6916,1295
2020-12-14,8554,1582
2020-12-15,26411,4977
2020-12-16,55916,10633
2020-12-17,82355,15701
2020-12-18,99435,18921
2020-12-19,120414,22946
2020-12-20,138901,26376
2020-12-21,149905,28427
2020-12-22,170170,32417
2020-12-23,184520,35301
2020-12-24,187691,35924
2020-12-25,187691,35924
2020-12-26,187698,35931
2020-12-27,187852,35959
2020-12-28,188244,36036
2020-12-29,194859,37331
2020-12-30,211085,40600
2020-12-31,222516,42994
2021-01-01,224616,43449
2021-01-02,226576,43848
2021-01-03,227850,44086
2021-01-04,228977,44338
2021-01-05,231525,44849
2021-01-06,237797,46039
2021-01-07,266189,51625
2021-01-08,299509,57827
2021-01-09,327621,63231
2021-01-10,340655,65562
2021-01-11,346143,66528
2021-01-12,362243,69524
2021-01-13,389781,74718
2021-01-14,416325,79436
2021-01-15,450912,85764
2021-01-16,492709,93562
2021-01-17,511119,96999
2021-01-18,517496,98245
2021-01-19,546007,103103
2021-01-20,577164,108556
2021-01-21,592655,111300
2021-01-22,610512,114422
2021-01-23,624001,116900
2021-01-24,627865,117551
2021-01-25,628159,117593
2021-01-26,628460,117649
2021-01-27,629314,117824
2021-01-28,633430,118552
2021-01-29,638680,119546
2021-01-30,642747,120323
2021-01-31,644770,120715
2021-02-01,645771,120897
2021-02-02,646478,121037
2021-02-03,647374,121212
2021-02-04,648088,121366
2021-02-05,648312,121415
2021-02-06,648354,121422
2021-02-07,648382,121436
2021-02-08,648445,121450
2021-02-09,648669,121499
2021-02-10,648935,121548
2021-02-11,649299,121611
2021-02-12,649649,121667
2021-02-13,649852,121709
2021-02-14,649901,121716
2021-02-15,649936,121730
2021-02-16,650090,121765
2021-02-17,650293,121807
2021-02-18,650454,121835
2021-02-19,650587,121849
2021-02-20,650664,121870
2021-02-21,650692,121877
2021-02-22,650727,121877
2021-02-23,650853,121898
2021-02-24,651056,121947
2021-02-25,651273,121982
2021-02-26,651511,122024
2021-02-27,651658,122045
2021-02-28,651707,122045
2021-03-01,651721,122052
2021-03-02,651749,122052
2021-03-03,651868,122073
2021-03-04,651896,122080
2021-03-05,651917,122087
2021-03-06,651938,122087
2021-03-07,651952,122087
2021-03-08,651959,122094
2021-03-09,652190,122129
2021-03-10,652337,122157
total,928697,190967
