,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-31,19054,196,1246,42,70,126,154,1582,301,63,1169,112,392,84,133,329,5159,0,294,7567
2021-01-01,19677,210,1281,49,70,126,161,1638,322,63,1225,112,413,84,133,343,5334,0,301,7833
2021-01-02,20461,217,1323,56,70,133,161,1673,329,63,1281,119,420,84,140,357,5551,0,315,8127
2021-01-03,21112,224,1351,56,70,140,168,1715,336,63,1316,119,427,84,140,371,5684,0,329,8365
2021-01-04,22309,238,1428,56,84,140,182,1799,350,63,1386,133,455,98,161,392,5992,0,343,8778
2021-01-05,24542,273,1575,63,84,161,203,1953,378,70,1575,147,525,105,168,427,6594,0,371,9611
2021-01-06,27629,315,1757,77,105,182,217,2128,420,77,1771,168,609,126,189,469,7364,0,413,10696
2021-01-07,31857,357,1995,91,126,189,245,2352,483,91,1988,189,714,147,224,539,8463,0,483,12250
2021-01-08,36274,392,2282,105,133,217,266,2555,560,112,2149,224,812,161,252,602,9590,0,525,13825
2021-01-09,40229,413,2478,119,140,238,287,2758,595,112,2310,245,875,175,266,651,10542,0,595,15218
2021-01-10,42910,441,2625,126,154,252,308,2877,630,126,2401,252,931,189,287,679,11165,0,623,16149
2021-01-11,46165,490,2807,133,175,259,336,3031,665,133,2548,266,994,203,301,728,11998,0,651,17339
2021-01-12,50141,539,3017,147,189,280,357,3199,714,133,2730,294,1106,231,322,777,12957,0,700,18753
2021-01-13,54502,581,3283,168,224,294,392,3416,763,140,2912,322,1253,259,350,840,14070,0,756,20237
2021-01-14,59073,637,3549,182,238,301,413,3640,805,154,3087,371,1414,280,371,903,15260,0,826,21742
2021-01-15,63952,686,3815,196,259,329,441,3857,861,175,3248,413,1568,308,385,966,16471,0,868,23289
2021-01-16,68138,728,4053,210,273,343,462,4032,917,189,3367,441,1652,315,392,1022,17458,0,931,24612
2021-01-17,71330,763,4221,224,287,357,476,4172,945,196,3472,462,1722,336,420,1050,18256,0,959,25725
2021-01-18,74893,791,4410,238,308,371,483,4298,973,203,3570,497,1834,350,427,1078,19124,0,994,26866
2021-01-19,78960,840,4641,245,322,385,504,4466,1015,224,3689,539,1974,385,441,1127,20125,0,1050,28119
2021-01-20,83237,882,4900,266,343,413,525,4641,1050,238,3808,588,2128,399,462,1183,21154,0,1099,29372
2021-01-21,87017,917,5138,273,378,420,546,4809,1099,266,3948,623,2275,434,476,1232,22134,0,1141,30541
2021-01-22,90930,952,5341,294,406,434,567,4949,1141,287,4039,651,2401,462,490,1260,23093,0,1183,31759
2021-01-23,94157,980,5516,301,427,448,581,5075,1176,294,4109,672,2506,483,504,1295,23870,0,1218,32725
2021-01-24,96327,994,5635,315,434,455,588,5159,1204,308,4158,686,2562,490,511,1316,24360,0,1239,33383
2021-01-25,98777,1015,5761,329,455,462,602,5229,1239,315,4214,707,2646,511,525,1351,24983,0,1274,34090
2021-01-26,101563,1036,5915,336,476,469,609,5320,1267,329,4298,742,2779,525,525,1379,25676,0,1309,34979
2021-01-27,104391,1057,6090,343,497,476,623,5425,1309,336,4361,770,2898,546,539,1407,26369,0,1351,35833
2021-01-28,107373,1071,6251,357,518,497,637,5537,1344,343,4445,805,3052,560,553,1442,27139,0,1386,36715
2021-01-29,110502,1099,6419,378,532,497,644,5621,1386,357,4515,840,3178,574,560,1477,27902,0,1414,37688
2021-01-30,112973,1120,6531,378,539,518,651,5733,1421,364,4571,861,3255,588,574,1512,28532,0,1442,38444
2021-01-31,114898,1134,6643,392,560,532,665,5810,1442,371,4606,868,3311,602,574,1526,28987,0,1456,39067
2021-02-01,116669,1148,6769,392,567,532,672,5873,1477,378,4669,889,3388,609,581,1547,29407,0,1470,39613
2021-02-02,118699,1176,6909,406,581,546,686,5936,1512,406,4718,917,3479,630,595,1568,29932,0,1498,40243
2021-02-03,120869,1197,7042,427,595,553,700,6027,1554,427,4774,945,3584,644,595,1589,30450,0,1512,40880
2021-02-04,122941,1218,7161,434,609,560,714,6097,1596,441,4816,987,3668,658,616,1603,30968,0,1533,41482
2021-02-05,124523,1225,7245,448,609,574,714,6146,1631,441,4851,1008,3731,665,616,1624,31325,0,1554,41986
2021-02-06,125594,1239,7315,448,623,581,714,6188,1652,448,4886,1015,3780,679,623,1638,31570,0,1568,42329
2021-02-07,126168,1246,7350,448,630,588,721,6216,1652,448,4900,1015,3794,679,623,1659,31731,0,1582,42511
2021-02-08,126959,1260,7385,455,637,588,721,6244,1666,455,4921,1029,3843,693,623,1666,31941,0,1582,42791
2021-02-09,128177,1274,7476,462,651,595,728,6279,1701,462,4956,1036,3934,700,630,1680,32284,0,1603,43176
2021-02-10,129591,1281,7602,476,665,602,742,6349,1750,469,4998,1050,4025,721,637,1708,32669,0,1610,43589
2021-02-11,131229,1302,7777,490,679,602,763,6433,1792,476,5047,1078,4102,749,644,1736,33054,0,1638,44093
2021-02-12,132811,1323,7966,497,693,609,770,6538,1841,490,5117,1099,4200,763,651,1764,33390,0,1645,44590
2021-02-13,133903,1337,8057,504,700,616,784,6615,1869,497,5166,1113,4235,770,658,1785,33649,0,1659,44898
2021-02-14,134442,1344,8085,511,707,616,784,6643,1883,504,5173,1120,4263,777,658,1792,33782,0,1659,45052
2021-02-15,135086,1344,8148,511,707,623,791,6678,1911,504,5194,1127,4305,777,665,1799,33943,0,1666,45227
2021-02-16,137662,1379,8358,525,721,630,798,6818,2002,539,5271,1155,4389,798,672,1848,34559,0,1687,45808
2021-02-17,142940,1428,8757,539,742,651,826,7021,2135,574,5383,1204,4515,833,707,1953,35749,0,1764,47159
2021-02-18,147553,1477,9121,567,763,672,861,7238,2275,630,5523,1260,4627,861,728,2009,36743,0,1820,48328
2021-02-19,150703,1526,9345,581,777,679,889,7399,2366,658,5607,1288,4725,882,742,2058,37492,0,1848,49112
2021-02-20,152572,1533,9443,581,784,693,903,7476,2422,665,5635,1316,4767,889,749,2072,37891,0,1862,49539
2021-02-21,153272,1547,9492,581,784,693,903,7497,2436,672,5649,1323,4781,889,749,2086,37996,0,1869,49686
2021-02-22,153979,1554,9576,581,791,700,910,7581,2478,686,5677,1337,4830,889,749,2107,38185,0,1883,49910
2021-02-23,158697,1610,9954,602,805,707,938,7798,2604,721,5810,1386,4928,917,791,2191,39123,0,1932,50995
2021-02-24,165739,1680,10528,623,840,735,994,8029,2765,777,5992,1449,5096,966,840,2324,40768,0,2009,52717
2021-02-25,173047,1771,11165,658,868,756,1050,8365,2961,833,6230,1533,5271,1008,882,2471,42329,0,2100,54495
2021-02-26,179788,1827,11543,679,889,777,1085,8617,3101,868,6377,1589,5411,1029,903,2555,43960,0,2184,56196
2021-02-27,184051,1890,11879,700,910,791,1120,8820,3199,924,6517,1659,5530,1057,931,2625,44989,0,2226,57316
2021-02-28,184940,1890,11963,700,917,791,1120,8855,3220,938,6538,1680,5544,1071,938,2639,45220,0,2233,57596
2021-03-01,185220,1897,11984,700,917,791,1120,8862,3220,945,6552,1680,5558,1071,938,2639,45290,0,2233,57680
2021-03-02,185563,1897,12005,700,917,791,1120,8883,3227,945,6573,1687,5572,1078,938,2646,45416,0,2233,57799
2021-03-03,185948,1897,12026,700,924,798,1127,8911,3241,952,6587,1687,5600,1078,945,2646,45528,0,2233,57960
2021-03-04,186431,1904,12054,707,924,798,1127,8925,3248,952,6601,1687,5614,1085,952,2646,45633,0,2254,58100
2021-03-05,186823,1911,12089,707,924,798,1127,8946,3255,952,6615,1701,5635,1092,952,2653,45724,0,2261,58226
2021-03-06,187194,1911,12110,707,931,798,1134,8960,3262,952,6622,1701,5649,1092,952,2653,45766,0,2261,58324
2021-03-07,187355,1911,12117,707,931,805,1134,8967,3262,952,6622,1708,5656,1092,952,2653,45801,0,2261,58366
2021-03-08,187509,1911,12131,707,931,805,1134,8981,3262,959,6629,1708,5663,1092,952,2653,45850,0,2261,58429
2021-03-09,187810,1911,12152,714,931,805,1134,8988,3269,959,6636,1708,5670,1092,952,2660,45906,0,2268,58506
2021-03-10,188139,1918,12166,714,938,805,1141,9002,3276,959,6657,1715,5698,1099,959,2660,45983,0,2268,58618
2021-03-11,188650,1925,12194,721,945,805,1148,9023,3283,966,6664,1715,5712,1099,959,2674,46102,0,2275,58765
2021-03-12,189413,1932,12236,721,945,819,1148,9058,3297,966,6678,1715,5719,1113,959,2681,46263,0,2289,58954
2021-03-13,189875,1932,12264,721,945,819,1148,9079,3297,966,6699,1715,5726,1113,959,2688,46396,0,2289,59059
2021-03-14,190162,1939,12362,721,945,819,1148,9093,3304,966,6713,1729,5747,1113,966,2702,46494,0,2289,59122
2021-03-15,190463,1939,12376,721,945,819,1148,9093,3304,966,6720,1729,5761,1113,966,2709,46571,0,2296,59199
2021-03-16,190841,1939,12397,721,952,819,1148,9114,3318,966,6734,1736,5768,1113,966,2716,46669,0,2296,59297
2021-03-17,191324,1946,12418,728,952,819,1148,9142,3325,980,6755,1736,5782,1113,980,2723,46788,0,2303,59472
2021-03-18,191982,1953,12509,728,952,826,1155,9170,3339,980,6769,1736,5796,1120,987,2730,46928,0,2317,59668
2021-03-19,192766,1960,12537,728,952,826,1162,9191,3346,980,6783,1743,5803,1120,994,2737,47047,0,2324,59906
2021-03-20,193116,1960,12565,728,959,826,1162,9191,3360,980,6783,1750,5817,1120,994,2744,47103,0,2324,60025
2021-03-21,193221,1960,12572,728,959,826,1169,9191,3360,980,6783,1750,5817,1120,994,2744,47124,0,2331,60053
2021-03-22,193354,1960,12586,728,959,826,1169,9198,3360,980,6797,1750,5824,1120,994,2744,47180,0,2331,60109
2021-03-23,193872,1967,12628,728,959,826,1169,9212,3367,980,6811,1757,5838,1127,1001,2758,47285,0,2345,60228
2021-03-24,194110,1974,12635,728,959,833,1169,9226,3367,987,6811,1764,5845,1127,1001,2758,47341,0,2352,60305
2021-03-25,194110,1974,12635,728,959,833,1169,9226,3367,987,6811,1764,5845,1127,1001,2758,47341,0,2352,60305
total,1530683,16016,191170,7637,8211,6062,12089,60228,40495,12768,44282,25137,57351,13062,15099,34447,402248,0,24542,596092
