,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-01-26,4585,77,273,7,21,28,35,525,154,35,273,21,49,7,21,70,1036,0,49,1134
2021-01-27,4606,84,273,7,21,28,35,525,161,35,273,21,56,7,21,70,1043,0,49,1141
2021-01-28,4634,84,273,7,21,28,35,539,161,35,273,21,56,7,21,70,1050,0,49,1148
2021-01-29,4704,84,280,7,21,28,35,560,168,42,280,21,56,7,21,77,1064,0,49,1169
2021-01-30,4767,84,287,7,21,28,35,574,168,42,280,21,56,7,21,77,1078,0,56,1183
2021-01-31,4809,84,287,7,21,28,35,595,175,42,287,21,56,7,21,77,1099,0,56,1211
2021-02-01,4844,84,294,7,21,28,35,595,175,42,287,21,56,7,21,77,1099,0,56,1211
2021-02-02,4865,84,294,14,21,28,35,602,182,42,287,21,56,14,21,77,1113,0,56,1218
2021-02-03,4921,84,301,14,21,28,42,609,182,42,287,21,56,14,21,77,1127,0,56,1232
2021-02-04,4991,84,301,14,21,28,42,616,189,42,294,28,63,14,21,77,1141,0,56,1246
2021-02-05,5026,84,308,14,21,28,42,616,189,42,294,28,63,14,21,77,1155,0,56,1260
2021-02-06,5040,84,308,14,21,28,42,623,189,42,294,28,63,14,21,77,1155,0,56,1260
2021-02-07,5047,84,308,14,21,28,42,623,189,42,294,28,63,14,21,77,1155,0,56,1267
2021-02-08,5089,84,308,14,21,28,42,623,189,42,301,28,63,14,21,77,1162,0,56,1274
2021-02-09,5152,84,315,14,21,28,42,637,196,42,308,28,63,14,21,84,1169,0,63,1288
2021-02-10,5250,84,329,14,21,28,42,651,196,42,315,28,63,14,21,84,1190,0,70,1302
2021-02-11,5341,91,336,14,21,28,42,658,210,42,322,28,70,14,21,84,1211,0,70,1323
2021-02-12,5425,91,336,14,28,28,42,672,210,42,322,28,70,14,21,91,1232,0,70,1344
2021-02-13,5488,91,343,14,28,28,42,679,217,42,322,28,70,14,21,91,1246,0,70,1358
2021-02-14,5502,91,343,14,28,28,42,679,217,42,329,28,70,14,21,91,1246,0,70,1365
2021-02-15,5544,91,343,14,28,28,49,679,217,42,329,28,70,14,21,91,1253,0,70,1379
2021-02-16,5642,91,350,14,28,28,49,693,224,42,336,28,70,14,21,98,1274,0,77,1400
2021-02-17,5768,98,357,14,28,28,49,707,231,49,343,28,70,14,21,98,1295,0,84,1428
2021-02-18,5901,98,364,14,28,28,49,735,238,49,350,35,77,14,28,98,1323,0,84,1456
2021-02-19,6048,105,371,14,35,35,49,756,245,49,357,35,84,14,28,98,1344,0,84,1484
2021-02-20,6132,105,378,14,35,35,49,763,252,49,364,35,84,14,28,98,1351,0,91,1498
2021-02-21,6223,105,378,14,35,35,49,770,252,49,364,35,84,14,28,98,1358,0,91,1505
2021-02-22,6377,105,392,14,35,35,56,791,259,49,392,35,84,21,28,105,1386,0,91,1554
2021-02-23,6685,105,420,14,35,35,56,826,266,49,406,35,91,21,35,105,1435,0,91,1617
2021-02-24,7119,112,448,14,35,42,63,875,273,49,448,35,98,21,35,119,1512,0,98,1729
2021-02-25,7644,119,490,14,42,49,63,945,294,56,497,42,105,28,35,119,1610,0,98,1848
2021-02-26,8141,126,525,14,42,49,70,1001,308,63,539,49,112,28,42,133,1687,0,105,1960
2021-02-27,8603,133,546,14,49,56,70,1050,322,70,574,49,119,28,42,140,1764,0,112,2058
2021-02-28,8890,133,567,14,49,56,70,1078,329,77,595,49,119,35,42,140,1813,0,112,2114
2021-03-01,9261,140,595,14,49,63,70,1099,336,77,623,56,133,35,42,140,1869,0,112,2198
2021-03-02,9933,147,637,21,49,63,77,1148,343,77,658,56,140,35,49,161,1988,0,126,2352
2021-03-03,10801,154,686,21,56,70,77,1211,364,84,707,63,161,42,49,175,2114,0,126,2562
2021-03-04,11662,168,735,28,56,70,91,1281,385,91,756,70,182,42,56,189,2254,0,126,2758
2021-03-05,12411,175,784,28,63,77,91,1344,406,98,819,77,203,49,63,196,2387,0,140,2891
2021-03-06,12880,182,819,35,63,77,91,1386,413,98,847,84,210,49,70,203,2471,0,140,2996
2021-03-07,13048,182,826,35,70,84,98,1393,420,98,861,84,210,56,70,210,2513,0,147,3045
2021-03-08,13720,189,868,35,70,84,98,1449,427,98,903,84,231,63,70,224,2646,0,154,3185
2021-03-09,14833,203,931,35,77,91,105,1540,455,112,973,98,266,70,77,238,2856,0,168,3423
2021-03-10,16184,224,1029,42,84,91,119,1631,483,126,1057,105,301,77,91,252,3108,0,175,3731
2021-03-11,17388,238,1099,42,84,105,133,1715,504,140,1120,126,329,77,91,266,3318,0,196,3983
2021-03-12,18571,252,1183,49,91,112,140,1806,518,154,1176,140,357,84,98,273,3514,0,203,4214
2021-03-13,19320,259,1225,49,91,112,147,1855,532,168,1218,147,364,91,98,280,3640,0,210,4389
2021-03-14,19670,266,1246,49,91,112,154,1883,532,168,1239,154,371,91,98,287,3703,0,217,4480
2021-03-15,20601,280,1316,49,98,119,161,1939,553,182,1281,161,399,98,105,301,3871,0,224,4711
2021-03-16,22190,301,1435,56,105,133,168,2058,588,189,1379,182,441,98,112,329,4151,0,238,5068
2021-03-17,24108,322,1561,70,112,140,182,2170,623,203,1498,196,497,105,119,357,4487,0,266,5509
2021-03-18,26397,350,1708,77,119,147,203,2359,679,224,1603,217,553,119,126,399,4935,0,280,5992
2021-03-19,28483,371,1862,77,126,161,217,2499,735,238,1708,238,616,133,140,413,5306,0,308,6468
2021-03-20,30058,385,1932,84,133,175,224,2590,777,245,1757,252,644,133,147,434,5551,0,322,6811
2021-03-21,30793,392,1960,84,140,175,231,2646,798,252,1785,259,651,140,147,441,5663,0,329,6965
2021-03-22,32613,406,2093,91,147,182,238,2744,826,259,1869,280,700,154,154,462,6055,0,350,7350
2021-03-23,35203,427,2247,98,154,196,259,2891,896,273,2002,301,770,161,161,490,6545,0,378,7910
2021-03-24,36771,448,2352,105,161,210,266,3010,938,287,2065,308,819,168,168,511,6853,0,399,8232
2021-03-25,36785,448,2352,105,161,210,266,3010,938,287,2065,308,819,168,168,511,6853,0,399,8239
total,1347556,14301,138747,9079,6832,5453,11907,67060,62706,25179,43029,26138,44499,13636,9800,23394,257642,0,16821,304423
