,F,M
2020-12-29,91,35
2020-12-30,238,105
2020-12-31,378,203
2021-01-01,441,238
2021-01-02,588,336
2021-01-03,679,385
2021-01-04,1008,567
2021-01-05,1470,777
2021-01-06,2002,1022
2021-01-07,2646,1295
2021-01-08,3360,1610
2021-01-09,3836,1806
2021-01-10,4319,2079
2021-01-11,4669,2261
2021-01-12,4893,2373
2021-01-13,5061,2450
2021-01-14,5201,2527
2021-01-15,5299,2576
2021-01-16,5348,2597
2021-01-17,5376,2618
2021-01-18,5418,2639
2021-01-19,5453,2667
2021-01-20,5502,2709
2021-01-21,5537,2730
2021-01-22,5565,2751
2021-01-23,5586,2765
2021-01-24,5614,2779
2021-01-25,5635,2793
2021-01-26,5656,2807
2021-01-27,5677,2828
2021-01-28,5719,2849
2021-01-29,5803,2912
2021-01-30,5901,2954
2021-01-31,5971,2996
2021-02-01,6006,3017
2021-02-02,6034,3031
2021-02-03,6111,3073
2021-02-04,6188,3115
2021-02-05,6244,3136
2021-02-06,6258,3143
2021-02-07,6265,3150
2021-02-08,6314,3178
2021-02-09,6391,3227
2021-02-10,6524,3276
2021-02-11,6650,3332
2021-02-12,6762,3381
2021-02-13,6825,3416
2021-02-14,6839,3437
2021-02-15,6895,3451
2021-02-16,7021,3507
2021-02-17,7175,3577
2021-02-18,7350,3668
2021-02-19,7539,3738
2021-02-20,7623,3787
2021-02-21,7721,3822
2021-02-22,7931,3920
2021-02-23,8288,4095
2021-02-24,8820,4354
2021-02-25,9450,4697
2021-02-26,10045,4998
2021-02-27,10598,5250
2021-02-28,10920,5411
2021-03-01,11368,5607
2021-03-02,12166,5943
2021-03-03,13223,6363
2021-03-04,14280,6769
2021-03-05,15218,7133
2021-03-06,15799,7371
2021-03-07,16030,7455
2021-03-08,16828,7819
2021-03-09,18179,8414
2021-03-10,19831,9121
2021-03-11,21273,9723
2021-03-12,22694,10283
2021-03-13,23548,10710
2021-03-14,23961,10913
2021-03-15,25102,11417
2021-03-16,27055,12229
2021-03-17,29365,13216
2021-03-18,32116,14427
2021-03-19,34615,15540
2021-03-20,36337,16366
2021-03-21,37205,16695
2021-03-22,39354,17661
2021-03-23,42287,19124
2021-03-24,44107,19999
2021-03-25,44121,20006
total,1135337,1292935
