,1,2,3,4,5,6
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,280,0,28,0,0,140
2020-12-09,777,14,98,7,7,399
2020-12-10,1365,28,189,28,21,693
2020-12-11,1960,35,280,35,35,1036
2020-12-12,2485,42,357,35,35,1316
2020-12-13,2786,49,420,49,49,1470
2020-12-14,3241,63,490,49,56,1778
2020-12-15,4179,77,637,70,63,2212
2020-12-16,5292,105,791,91,91,2751
2020-12-17,6629,133,1008,119,112,3465
2020-12-18,7952,175,1260,154,140,4186
2020-12-19,9002,189,1449,175,147,4753
2020-12-20,10444,210,1694,203,175,5495
2020-12-21,12397,245,1953,238,203,6482
2020-12-22,14168,266,2247,273,231,7364
2020-12-23,16212,301,2597,315,266,8428
2020-12-24,17178,315,2807,343,294,8967
2020-12-25,17178,315,2814,343,294,8967
2020-12-26,17262,322,2842,343,294,9002
2020-12-27,17500,329,2884,350,308,9163
2020-12-28,17941,329,2961,364,315,9394
2020-12-29,19474,357,3206,406,343,10206
2020-12-30,22372,420,3710,490,399,11823
2020-12-31,25172,469,4172,574,455,13391
2021-01-01,26012,476,4319,588,483,13811
2021-01-02,27020,497,4494,623,490,14301
2021-01-03,27832,511,4585,637,511,14714
2021-01-04,29218,539,4809,679,518,15442
2021-01-05,31822,588,5236,756,567,16779
2021-01-06,35504,651,5782,861,623,18592
2021-01-07,40544,756,6587,1008,707,21224
2021-01-08,46032,854,7406,1162,798,23961
2021-01-09,50708,924,8022,1274,861,26299
2021-01-10,53865,973,8407,1337,889,27916
2021-01-11,57729,1043,8841,1456,952,29848
2021-01-12,62335,1099,9380,1610,1029,32179
2021-01-13,67403,1183,10038,1841,1092,34825
2021-01-14,72793,1281,10759,2051,1176,37541
2021-01-15,78659,1393,11459,2268,1253,40369
2021-01-16,83797,1477,12033,2401,1309,42854
2021-01-17,87423,1533,12481,2506,1358,44646
2021-01-18,91651,1610,12880,2639,1421,46676
2021-01-19,96705,1729,13433,2856,1484,49056
2021-01-20,101878,1820,14042,3059,1547,51548
2021-01-21,106526,1911,14553,3269,1624,53830
2021-01-22,111524,1995,15113,3479,1673,56182
2021-01-23,116109,2086,15547,3640,1743,58352
2021-01-24,119056,2149,15862,3745,1778,59759
2021-01-25,122129,2198,16128,3871,1820,61229
2021-01-26,125643,2261,16436,4011,1855,62909
2021-01-27,129262,2331,16814,4186,1897,64673
2021-01-28,133392,2415,17220,4361,1939,66570
2021-01-29,137823,2492,17696,4550,2009,68684
2021-01-30,141659,2555,18228,4704,2065,70357
2021-01-31,144949,2618,18718,4830,2100,71967
2021-02-01,147840,2667,19075,4977,2156,73367
2021-02-02,151606,2744,19628,5159,2226,75005
2021-02-03,155743,2828,20293,5355,2317,77014
2021-02-04,159621,2912,20825,5530,2373,78778
2021-02-05,162008,2947,21154,5642,2401,79961
2021-02-06,163751,2982,21651,5698,2436,80871
2021-02-07,164829,3003,21791,5740,2471,81389
2021-02-08,166131,3045,21896,5817,2492,82117
2021-02-09,168791,3087,22393,5943,2527,83412
2021-02-10,173012,3164,23632,6146,2632,85197
2021-02-11,180474,3332,25543,6496,2821,88172
2021-02-12,188195,3493,27230,6811,3024,91623
2021-02-13,193585,3563,28154,7000,3136,94318
2021-02-14,196154,3605,28455,7070,3185,95655
2021-02-15,199024,3668,28987,7210,3241,96943
2021-02-16,225778,3997,31836,7798,3654,109368
2021-02-17,285810,4662,36575,8806,4396,138649
2021-02-18,338513,5243,41034,9674,5026,162449
2021-02-19,373289,5614,44016,10353,5439,178598
2021-02-20,392539,5831,45605,10675,5705,187873
2021-02-21,398853,5880,46025,10745,5754,190379
2021-02-22,403592,5950,46928,10913,5824,192759
2021-02-23,447265,6503,50652,11802,6398,212198
2021-02-24,518280,7378,56189,13230,7336,245812
2021-02-25,585991,8197,62006,14616,8379,277494
2021-02-26,652617,8974,67424,15834,9184,308938
2021-02-27,697123,9576,71113,16807,9793,330694
2021-02-28,704788,9695,71883,17017,9919,334726
2021-03-01,706314,9709,71981,17052,9933,335335
2021-03-02,707630,9730,72065,17066,9947,335993
2021-03-03,710087,9758,72387,17122,9975,337575
2021-03-04,712523,9786,72485,17150,9996,338989
2021-03-05,714546,9814,72653,17220,10031,340130
2021-03-06,715729,9828,72758,17248,10052,340690
2021-03-07,715904,9835,72793,17269,10052,340760
2021-03-08,716100,9842,72821,17276,10059,340837
2021-03-09,716800,9849,72877,17290,10066,341222
2021-03-10,717752,9870,72926,17318,10073,341845
2021-03-11,719215,9898,73059,17360,10094,342678
2021-03-12,720489,9926,73150,17388,10115,343378
2021-03-13,721616,9954,73206,17409,10122,344022
2021-03-14,721763,9954,73227,17423,10136,344092
2021-03-15,721931,9954,73255,17430,10136,344197
2021-03-16,722288,9961,73304,17451,10143,344407
2021-03-17,722925,9975,73381,17472,10150,344869
2021-03-18,723352,9982,73430,17486,10157,345121
2021-03-19,723737,9996,73479,17500,10164,345394
2021-03-20,723989,9996,73521,17514,10164,345527
2021-03-21,724038,9996,73521,17514,10164,345548
2021-03-22,724157,10003,73535,17521,10171,345604
2021-03-23,724423,10010,73563,17535,10178,345730
2021-03-24,724619,10017,73584,17542,10178,345842
2021-03-25,724626,10017,73584,17542,10178,345842
total,2452863,50407,303793,113631,51989,1195334
