,False
2020-12-29,7
2020-12-30,56
2020-12-31,70
2021-01-01,77
2021-01-02,119
2021-01-03,175
2021-01-04,252
2021-01-05,385
2021-01-06,532
2021-01-07,728
2021-01-08,966
2021-01-09,1085
2021-01-10,1288
2021-01-11,1386
2021-01-12,1456
2021-01-13,1477
2021-01-14,1491
2021-01-15,1505
2021-01-16,1519
2021-01-17,1526
2021-01-18,1526
2021-01-19,1533
2021-01-20,1547
2021-01-21,1568
2021-01-22,1575
2021-01-23,1575
2021-01-24,1582
2021-01-25,1582
2021-01-26,1589
2021-01-27,1589
2021-01-28,1596
2021-01-29,1624
2021-01-30,1659
2021-01-31,1687
2021-02-01,1708
2021-02-02,1722
2021-02-03,1757
2021-02-04,1799
2021-02-05,1841
2021-02-06,1841
2021-02-07,1848
2021-02-08,1855
2021-02-09,1897
2021-02-10,1967
2021-02-11,2037
2021-02-12,2100
2021-02-13,2163
2021-02-14,2184
2021-02-15,2226
2021-02-16,2282
2021-02-17,2380
2021-02-18,2534
2021-02-19,2618
2021-02-20,2681
2021-02-21,2716
2021-02-22,2779
2021-02-23,2926
2021-02-24,3178
2021-02-25,3395
2021-02-26,3668
2021-02-27,3934
2021-02-28,4067
2021-03-01,4186
2021-03-02,4410
2021-03-03,4690
2021-03-04,4942
2021-03-05,5250
2021-03-06,5404
2021-03-07,5516
2021-03-08,5754
2021-03-09,6076
2021-03-10,6307
total,1073310
