,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-03-03,16835,196,1036,42,84,105,112,1890,581,119,1015,98,259,56,70,273,4284,0,217,5068
2021-03-04,18060,210,1106,42,84,112,133,1981,602,133,1078,105,294,63,77,287,4543,0,224,5383
2021-03-05,19131,231,1169,56,91,119,133,2072,637,140,1148,119,329,70,84,308,4781,0,231,5670
2021-03-06,19838,238,1218,56,91,126,133,2135,658,140,1190,126,343,70,91,322,4956,0,245,5880
2021-03-07,20181,238,1239,56,98,126,140,2149,665,140,1218,126,343,70,98,322,5054,0,252,5999
2021-03-08,21217,252,1302,63,105,126,147,2226,672,140,1281,126,371,77,98,343,5306,0,259,6300
2021-03-09,22778,273,1400,63,112,140,154,2359,714,147,1365,140,413,84,105,364,5677,0,280,6727
2021-03-10,24164,280,1484,63,112,147,161,2457,756,168,1449,147,455,91,112,385,5978,0,294,7084
2021-03-11,25137,294,1547,63,112,154,175,2527,770,175,1498,161,476,98,112,392,6153,0,308,7280
2021-03-12,25536,301,1561,63,119,154,175,2562,777,182,1512,168,490,98,112,392,6223,0,315,7357
2021-03-13,25536,301,1561,63,119,154,175,2562,777,182,1512,168,490,98,112,392,6223,0,315,7357
total,2206246,20237,210098,13797,10409,8729,16961,107205,99876,32074,61901,33922,60291,18074,14217,37226,533736,0,27734,632450
