,False,True
2020-12-29,7,0
2020-12-30,49,0
2020-12-31,70,0
2021-01-01,77,0
2021-01-02,119,0
2021-01-03,161,7
2021-01-04,245,7
2021-01-05,378,14
2021-01-06,518,14
2021-01-07,707,21
2021-01-08,938,28
2021-01-09,1050,35
2021-01-10,1253,35
2021-01-11,1351,35
2021-01-12,1414,42
2021-01-13,1435,42
2021-01-14,1449,42
2021-01-15,1470,42
2021-01-16,1477,42
2021-01-17,1484,42
2021-01-18,1484,42
2021-01-19,1491,42
2021-01-20,1505,42
2021-01-21,1526,49
2021-01-22,1533,49
2021-01-23,1533,49
2021-01-24,1540,49
2021-01-25,1540,49
2021-01-26,1540,49
2021-01-27,1547,49
2021-01-28,1554,49
2021-01-29,1582,49
2021-01-30,1617,49
2021-01-31,1645,49
2021-02-01,1659,49
2021-02-02,1673,49
2021-02-03,1708,56
2021-02-04,1750,56
2021-02-05,1785,56
2021-02-06,1792,56
2021-02-07,1799,56
2021-02-08,1799,56
2021-02-09,1841,63
2021-02-10,1911,63
2021-02-11,1981,63
2021-02-12,2037,63
2021-02-13,2100,63
2021-02-14,2121,63
2021-02-15,2163,70
2021-02-16,2226,70
2021-02-17,2324,77
2021-02-18,2464,77
2021-02-19,2562,84
2021-02-20,2618,84
2021-02-21,2646,84
2021-02-22,2716,91
2021-02-23,2856,91
2021-02-24,3101,105
2021-02-25,3311,105
2021-02-26,3570,119
2021-02-27,3822,140
2021-02-28,3948,147
2021-03-01,4060,147
2021-03-02,4284,154
2021-03-03,4557,168
2021-03-04,4802,175
2021-03-05,5103,182
2021-03-06,5257,189
2021-03-07,5362,189
2021-03-08,5600,196
2021-03-09,5929,210
2021-03-10,6419,224
2021-03-11,6993,245
2021-03-12,7574,280
2021-03-13,7910,287
2021-03-14,8099,294
2021-03-15,8456,315
2021-03-16,9072,336
2021-03-17,9877,371
total,1031926,41146
