,F,M
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,133,56
2020-12-30,350,133
2020-12-31,602,210
2021-01-01,651,231
2021-01-02,931,336
2021-01-03,1113,413
2021-01-04,1533,581
2021-01-05,2114,791
2021-01-06,2856,1085
2021-01-07,3668,1449
2021-01-08,4543,1862
2021-01-09,5278,2289
2021-01-10,6069,2765
2021-01-11,6538,2961
2021-01-12,6839,3108
2021-01-13,7035,3220
2021-01-14,7210,3297
2021-01-15,7287,3339
2021-01-16,7350,3367
2021-01-17,7378,3388
2021-01-18,7413,3409
2021-01-19,7469,3437
2021-01-20,7539,3472
2021-01-21,7602,3521
2021-01-22,7623,3528
2021-01-23,7637,3542
2021-01-24,7658,3549
2021-01-25,7679,3570
2021-01-26,7707,3584
2021-01-27,7742,3605
2021-01-28,7819,3647
2021-01-29,7924,3738
2021-01-30,8022,3822
2021-01-31,8127,3906
2021-02-01,8190,3955
2021-02-02,8260,3997
2021-02-03,8386,4067
2021-02-04,8540,4137
2021-02-05,8624,4200
2021-02-06,8666,4228
2021-02-07,8729,4256
2021-02-08,8778,4291
2021-02-09,8904,4354
2021-02-10,9114,4438
2021-02-11,9317,4585
2021-02-12,9548,4704
2021-02-13,9695,4816
2021-02-14,9744,4851
2021-02-15,9877,4907
2021-02-16,10171,5040
2021-02-17,10451,5264
2021-02-18,10710,5460
2021-02-19,11053,5719
2021-02-20,11221,5796
2021-02-21,11333,5859
2021-02-22,11648,6034
2021-02-23,12117,6307
2021-02-24,12838,6727
2021-02-25,13671,7245
2021-02-26,14539,7812
2021-02-27,15365,8344
2021-02-28,15806,8561
2021-03-01,16366,8799
2021-03-02,17423,9331
2021-03-03,18900,10241
2021-03-04,20244,11032
2021-03-05,22057,12348
2021-03-06,23198,13167
2021-03-07,23562,13335
2021-03-08,24668,13923
2021-03-09,26404,14917
2021-03-10,28448,16009
2021-03-11,30555,17185
2021-03-12,32690,18550
2021-03-13,34244,19565
2021-03-14,34881,20006
2021-03-15,36421,20888
2021-03-16,39172,22505
2021-03-17,42287,24234
2021-03-18,43428,25025
2021-03-19,43435,25025
total,2523549,2166654
