,False
2020-12-27,0
2020-12-28,0
2020-12-29,42
2020-12-30,154
2020-12-31,238
2021-01-01,259
2021-01-02,371
2021-01-03,462
2021-01-04,693
2021-01-05,1015
2021-01-06,1428
2021-01-07,1988
2021-01-08,2597
2021-01-09,3038
2021-01-10,3619
2021-01-11,3892
2021-01-12,4074
2021-01-13,4186
2021-01-14,4298
2021-01-15,4347
2021-01-16,4382
2021-01-17,4396
2021-01-18,4424
2021-01-19,4452
2021-01-20,4508
2021-01-21,4564
2021-01-22,4592
2021-01-23,4606
2021-01-24,4620
2021-01-25,4627
2021-01-26,4641
2021-01-27,4662
2021-01-28,4697
2021-01-29,4795
2021-01-30,4879
2021-01-31,4977
2021-02-01,5026
2021-02-02,5075
2021-02-03,5159
2021-02-04,5257
2021-02-05,5348
2021-02-06,5369
2021-02-07,5376
2021-02-08,5404
2021-02-09,5495
2021-02-10,5649
2021-02-11,5810
2021-02-12,5957
2021-02-13,6076
2021-02-14,6104
2021-02-15,6195
2021-02-16,6356
2021-02-17,6552
2021-02-18,6846
2021-02-19,7063
2021-02-20,7161
2021-02-21,7238
2021-02-22,7406
2021-02-23,7770
2021-02-24,8295
2021-02-25,9016
2021-02-26,9681
2021-02-27,10255
2021-02-28,10542
2021-03-01,10836
2021-03-02,11445
2021-03-03,12243
2021-03-04,13097
2021-03-05,13937
2021-03-06,14483
2021-03-07,14735
2021-03-08,15379
2021-03-09,16401
2021-03-10,17682
2021-03-11,18984
2021-03-12,20307
2021-03-13,21196
2021-03-14,21560
2021-03-15,22407
2021-03-16,24031
2021-03-17,26040
2021-03-18,26866
2021-03-19,26866
total,2472862
