,1,2,3,4,5
2020-12-08,91,21,21,7,21
2020-12-09,238,56,63,56,91
2020-12-10,413,98,98,105,154
2020-12-11,595,140,154,168,231
2020-12-12,721,168,189,217,294
2020-12-13,805,182,217,245,315
2020-12-14,973,217,273,294,378
2020-12-15,1281,301,371,385,504
2020-12-16,1652,385,483,497,672
2020-12-17,2149,504,623,658,889
2020-12-18,2639,630,798,861,1134
2020-12-19,3045,714,903,1015,1323
2020-12-20,3619,833,1057,1225,1575
2020-12-21,4305,1001,1267,1456,1869
2020-12-22,4991,1176,1442,1708,2205
2020-12-23,5719,1379,1666,1960,2506
2020-12-24,6083,1456,1785,2086,2653
2020-12-25,6083,1456,1785,2086,2653
2020-12-26,6132,1470,1792,2100,2667
2020-12-27,6209,1505,1813,2128,2695
2020-12-28,6356,1540,1869,2184,2751
2020-12-29,6874,1645,2065,2394,2968
2020-12-30,7896,1897,2366,2723,3339
2020-12-31,8883,2142,2646,3024,3696
2021-01-01,9107,2240,2772,3157,3808
2021-01-02,9457,2338,2884,3255,3941
2021-01-03,9702,2408,2961,3353,4060
2021-01-04,10213,2576,3129,3570,4263
2021-01-05,11200,2856,3430,3899,4655
2021-01-06,12509,3220,3885,4417,5180
2021-01-07,14301,3738,4515,5040,5929
2021-01-08,16296,4277,5145,5768,6734
2021-01-09,17927,4676,5684,6405,7385
2021-01-10,19054,4935,6076,6832,7875
2021-01-11,20503,5327,6524,7322,8407
2021-01-12,22295,5831,7091,7931,9058
2021-01-13,24213,6405,7686,8589,9758
2021-01-14,26145,6979,8337,9261,10507
2021-01-15,28140,7525,8904,9933,11207
2021-01-16,29673,7980,9359,10451,11774
2021-01-17,30835,8288,9730,10899,12194
2021-01-18,32319,8659,10213,11410,12747
2021-01-19,33992,9205,10787,11991,13314
2021-01-20,35763,9688,11326,12551,13867
2021-01-21,37450,10157,11830,13090,14441
2021-01-22,39060,10619,12306,13622,15029
2021-01-23,40320,11011,12719,14056,15463
2021-01-24,41216,11242,13013,14357,15757
2021-01-25,42266,11536,13356,14679,16072
2021-01-26,43463,11872,13699,15064,16408
2021-01-27,44695,12215,14084,15470,16793
2021-01-28,45990,12593,14469,15848,17185
2021-01-29,47334,12936,14903,16282,17584
2021-01-30,48370,13251,15239,16611,17962
2021-01-31,49049,13447,15512,16870,18214
2021-02-01,49854,13671,15750,17129,18480
2021-02-02,50827,13909,16030,17416,18795
2021-02-03,51884,14196,16338,17717,19166
2021-02-04,52815,14455,16625,18018,19467
2021-02-05,53494,14658,16821,18214,19684
2021-02-06,53963,14805,16975,18361,19859
2021-02-07,54250,14875,17066,18459,19950
2021-02-08,54579,15001,17178,18585,20118
2021-02-09,55251,15183,17367,18788,20349
2021-02-10,56014,15400,17591,19005,20594
2021-02-11,56931,15694,17871,19327,20979
2021-02-12,57792,15939,18165,19614,21287
2021-02-13,58485,16191,18410,19810,21525
2021-02-14,58807,16310,18550,19964,21693
2021-02-15,59164,16436,18669,20069,21770
2021-02-16,61124,16996,19229,20636,22281
2021-02-17,64666,17906,20356,21840,23604
2021-02-18,67529,18851,21413,22995,24738
2021-02-19,69706,19411,22022,23730,25396
2021-02-20,70623,19698,22218,24003,25585
2021-02-21,70910,19782,22295,24073,25683
2021-02-22,71393,19936,22449,24248,25865
2021-02-23,74046,20727,23275,25277,26915
2021-02-24,78904,22127,24899,27139,28476
2021-02-25,83055,23387,26383,28798,30184
2021-02-26,87612,24402,27902,30373,31724
2021-02-27,90524,25193,28777,31395,32634
2021-02-28,91028,25375,28973,31598,32774
2021-03-01,91168,25438,29043,31675,32837
2021-03-02,91343,25487,29092,31724,32865
2021-03-03,91560,25543,29162,31787,32914
2021-03-04,91749,25620,29274,31878,33033
2021-03-05,92127,25683,29351,31955,33145
2021-03-06,92239,25718,29379,31997,33194
2021-03-07,92351,25746,29428,32039,33236
2021-03-08,92547,25788,29484,32102,33299
2021-03-09,92862,25858,29554,32193,33369
2021-03-10,93219,25956,29666,32312,33551
2021-03-11,93604,26033,29764,32410,33642
2021-03-12,93765,26068,29806,32459,33698
total,724220,194768,209937,225449,245714
