,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2020-12-31,19040,196,1246,42,70,126,154,1582,308,63,1169,112,392,84,133,329,5159,0,294,7595
2021-01-01,19663,210,1281,49,70,126,154,1631,322,63,1225,112,413,84,133,350,5334,0,301,7854
2021-01-02,20447,217,1323,56,70,133,161,1673,329,63,1281,119,420,84,140,357,5551,0,315,8148
2021-01-03,21098,231,1351,56,70,140,161,1715,343,63,1316,119,427,84,140,371,5684,0,329,8386
2021-01-04,22295,238,1421,56,84,140,182,1799,350,63,1386,133,455,98,161,392,5992,0,343,8806
2021-01-05,24528,273,1568,63,84,161,203,1953,378,70,1575,154,525,105,168,427,6594,0,371,9639
2021-01-06,27615,315,1750,77,105,182,217,2128,420,77,1771,175,609,119,189,462,7371,0,413,10731
2021-01-07,31836,357,1988,91,126,189,238,2345,490,91,1988,189,707,140,224,539,8463,0,483,12278
2021-01-08,36239,399,2275,105,133,217,266,2555,560,112,2149,224,805,154,245,595,9597,0,532,13860
2021-01-09,40194,420,2471,112,140,238,287,2751,595,112,2310,245,868,175,266,651,10549,0,595,15253
2021-01-10,42875,441,2625,126,154,252,308,2877,630,126,2401,252,924,182,280,679,11172,0,623,16184
2021-01-11,46130,490,2800,133,175,259,336,3031,665,133,2548,273,987,203,301,721,12005,0,658,17374
2021-01-12,50106,539,3010,147,189,280,357,3199,714,133,2730,294,1106,224,322,770,12971,0,700,18788
2021-01-13,54467,581,3283,168,217,294,392,3409,763,140,2905,329,1253,252,350,833,14084,0,756,20279
2021-01-14,59038,637,3549,182,238,301,413,3633,805,154,3080,371,1414,280,371,903,15274,0,826,21784
2021-01-15,63924,686,3815,196,252,329,441,3857,868,175,3248,413,1561,301,385,966,16478,0,868,23345
2021-01-16,68103,728,4046,210,273,343,462,4032,917,189,3360,441,1652,315,392,1015,17465,0,931,24675
2021-01-17,71302,763,4221,217,287,357,476,4165,945,196,3472,462,1715,336,413,1043,18263,0,966,25788
2021-01-18,74858,791,4410,238,308,371,483,4291,973,203,3570,497,1827,350,420,1078,19131,0,1001,26936
2021-01-19,78932,840,4641,245,322,385,504,4459,1015,224,3689,546,1967,378,441,1127,20139,0,1050,28189
2021-01-20,83209,882,4893,266,343,413,525,4641,1057,238,3808,595,2121,392,462,1183,21161,0,1099,29449
2021-01-21,86996,917,5131,273,378,420,546,4809,1099,266,3948,623,2275,427,476,1225,22148,0,1141,30611
2021-01-22,90916,945,5341,287,406,434,574,4949,1141,287,4039,658,2394,462,483,1253,23107,0,1183,31836
2021-01-23,94150,980,5516,301,427,448,588,5068,1183,301,4109,672,2506,476,504,1288,23891,0,1218,32802
2021-01-24,96313,994,5635,315,434,455,595,5159,1211,308,4158,693,2562,490,511,1309,24374,0,1239,33460
2021-01-25,98763,1015,5761,329,455,462,609,5229,1239,315,4214,707,2646,504,518,1344,25004,0,1274,34167
2021-01-26,101556,1036,5915,336,476,469,616,5313,1267,329,4291,742,2779,518,525,1372,25697,0,1309,35063
2021-01-27,104377,1057,6090,343,490,476,623,5418,1309,343,4361,777,2898,546,539,1400,26390,0,1351,35917
2021-01-28,107359,1071,6244,357,511,497,644,5530,1344,343,4445,805,3052,553,546,1435,27167,0,1386,36799
2021-01-29,110502,1099,6419,378,532,497,644,5621,1386,357,4515,840,3178,567,560,1470,27930,0,1414,37779
2021-01-30,112980,1120,6531,378,539,518,651,5726,1421,364,4571,861,3255,581,574,1498,28560,0,1442,38528
2021-01-31,114905,1134,6643,392,553,532,665,5810,1442,371,4606,868,3318,595,574,1512,29015,0,1456,39158
2021-02-01,116676,1148,6769,392,560,532,672,5866,1477,378,4669,889,3388,602,581,1540,29435,0,1477,39697
2021-02-02,118706,1176,6909,406,581,546,686,5936,1512,406,4718,917,3479,623,595,1561,29967,0,1498,40334
2021-02-03,120883,1197,7042,427,588,553,700,6020,1554,427,4767,952,3591,637,595,1582,30485,0,1512,40971
2021-02-04,122955,1218,7161,434,602,560,714,6090,1603,441,4809,987,3668,651,609,1596,31003,0,1533,41573
2021-02-05,124530,1225,7245,448,609,574,714,6146,1631,441,4851,1008,3731,665,616,1617,31353,0,1554,42077
2021-02-06,125608,1239,7315,448,623,581,714,6188,1652,448,4886,1015,3780,672,616,1631,31605,0,1575,42427
2021-02-07,126182,1246,7350,448,630,588,721,6209,1652,448,4900,1022,3794,672,623,1652,31766,0,1582,42609
2021-02-08,126973,1260,7392,462,637,588,721,6237,1673,455,4921,1029,3843,686,623,1652,31976,0,1582,42889
2021-02-09,128191,1274,7476,462,644,595,728,6279,1701,462,4956,1036,3934,693,630,1673,32312,0,1603,43274
2021-02-10,129605,1281,7609,476,658,602,742,6349,1750,469,4998,1050,4025,714,630,1701,32704,0,1610,43694
2021-02-11,131243,1302,7784,490,679,602,763,6433,1792,476,5047,1078,4102,742,644,1729,33082,0,1638,44198
2021-02-12,132825,1323,7973,497,686,609,770,6538,1841,490,5117,1099,4200,756,644,1757,33425,0,1645,44695
2021-02-13,133924,1337,8064,511,700,616,784,6608,1876,497,5166,1113,4242,763,658,1778,33684,0,1659,45010
2021-02-14,134463,1344,8092,511,700,616,784,6636,1890,504,5173,1120,4263,770,658,1785,33817,0,1659,45157
2021-02-15,135100,1344,8155,511,707,623,791,6678,1911,511,5194,1127,4305,777,658,1792,33978,0,1666,45339
2021-02-16,137676,1379,8365,525,721,630,798,6811,2009,539,5271,1155,4389,798,672,1841,34594,0,1687,45913
2021-02-17,142968,1428,8764,539,742,651,826,7021,2142,574,5390,1204,4515,826,707,1946,35784,0,1764,47278
2021-02-18,147581,1470,9128,567,756,672,868,7231,2282,630,5530,1260,4627,854,728,2002,36778,0,1820,48454
2021-02-19,150738,1526,9352,581,777,679,889,7392,2373,658,5607,1288,4725,875,742,2051,37548,0,1855,49238
2021-02-20,152600,1533,9457,581,784,686,903,7469,2429,665,5635,1316,4767,882,749,2065,37954,0,1869,49665
2021-02-21,153307,1547,9499,581,784,693,903,7490,2443,672,5649,1323,4781,882,749,2079,38052,0,1869,49812
2021-02-22,154007,1554,9583,581,791,693,910,7581,2485,686,5684,1337,4830,882,749,2100,38248,0,1890,50036
2021-02-23,158732,1610,9961,602,805,707,938,7791,2611,721,5817,1386,4928,903,791,2184,39179,0,1932,51121
2021-02-24,165774,1680,10535,623,840,735,994,8029,2772,777,5992,1449,5103,959,833,2317,40838,0,2016,52857
2021-02-25,173089,1771,11172,651,868,756,1057,8358,2968,833,6237,1533,5271,1001,875,2464,42399,0,2107,54642
2021-02-26,179837,1827,11550,679,896,777,1092,8617,3108,868,6384,1596,5418,1015,903,2555,44037,0,2191,56350
2021-02-27,184100,1890,11893,700,910,784,1120,8820,3206,924,6517,1666,5530,1050,924,2618,45066,0,2233,57470
2021-02-28,184996,1890,11977,700,924,791,1120,8855,3227,938,6545,1680,5551,1064,931,2639,45297,0,2240,57757
2021-03-01,185276,1890,11998,700,924,791,1120,8862,3227,945,6552,1687,5565,1064,931,2639,45367,0,2240,57841
2021-03-02,185619,1890,12012,700,924,791,1127,8883,3234,945,6573,1687,5579,1071,931,2639,45493,0,2240,57960
2021-03-03,186004,1890,12040,700,924,798,1127,8911,3248,952,6587,1687,5600,1071,945,2639,45605,0,2240,58121
2021-03-04,186494,1897,12061,707,924,798,1127,8925,3255,952,6601,1687,5614,1071,945,2646,45710,0,2254,58261
2021-03-05,186886,1904,12103,707,931,798,1134,8946,3262,952,6622,1701,5642,1078,945,2646,45801,0,2261,58387
2021-03-06,187250,1911,12124,707,931,798,1134,8960,3269,952,6622,1708,5649,1085,945,2646,45843,0,2268,58485
2021-03-07,187411,1911,12131,707,931,798,1134,8967,3269,952,6629,1708,5663,1085,945,2646,45878,0,2268,58527
2021-03-08,187565,1911,12145,707,931,805,1134,8974,3269,959,6629,1708,5670,1085,945,2646,45927,0,2268,58590
2021-03-09,187859,1911,12159,714,931,805,1141,8988,3276,959,6636,1708,5677,1085,945,2653,45983,0,2268,58667
2021-03-10,188188,1918,12180,714,938,805,1148,9002,3283,959,6657,1715,5698,1085,952,2660,46060,0,2268,58779
2021-03-11,188692,1918,12208,721,945,805,1148,9023,3290,966,6671,1715,5712,1092,952,2667,46179,0,2282,58926
2021-03-12,189455,1925,12243,721,945,819,1148,9058,3304,966,6678,1722,5719,1099,959,2674,46347,0,2289,59115
2021-03-13,189924,1925,12278,721,952,819,1148,9079,3304,966,6699,1722,5733,1099,959,2681,46473,0,2296,59220
2021-03-14,190211,1932,12376,721,952,819,1148,9086,3311,966,6720,1729,5754,1106,959,2695,46571,0,2296,59290
2021-03-15,190512,1932,12390,721,952,819,1148,9093,3311,966,6727,1736,5768,1106,959,2709,46648,0,2296,59360
2021-03-16,190890,1939,12411,721,952,819,1148,9107,3325,966,6734,1736,5775,1106,966,2709,46753,0,2296,59458
2021-03-17,191359,1946,12425,728,952,819,1155,9142,3332,980,6755,1736,5782,1106,973,2716,46872,0,2310,59633
2021-03-18,191751,1946,12481,728,952,819,1155,9156,3332,980,6769,1743,5796,1106,980,2716,46921,0,2317,59717
2021-03-19,191751,1946,12488,728,952,819,1155,9156,3332,980,6769,1743,5796,1106,980,2716,46921,0,2317,59717
total,1531530,16016,191289,7644,8225,6076,12089,60235,40523,12775,44338,25158,57414,13076,15099,34461,402626,0,24619,594363
