,False
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,413
2020-12-09,1071
2020-12-10,1764
2020-12-11,2569
2020-12-12,3241
2020-12-13,3696
2020-12-14,4410
2020-12-15,5712
2020-12-16,7294
2020-12-17,9380
2020-12-18,11459
2020-12-19,13097
2020-12-20,15351
2020-12-21,18249
2020-12-22,20986
2020-12-23,24052
2020-12-24,25613
2020-12-25,25627
2020-12-26,25767
2020-12-27,26180
2020-12-28,26894
2020-12-29,29120
2020-12-30,33733
2020-12-31,38192
2021-01-01,39480
2021-01-02,40999
2021-01-03,42203
2021-01-04,44492
2021-01-05,48937
2021-01-06,54845
2021-01-07,62867
2021-01-08,71148
2021-01-09,78344
2021-01-10,83216
2021-01-11,89334
2021-01-12,96691
2021-01-13,104867
2021-01-14,113351
2021-01-15,122220
2021-01-16,129654
2021-01-17,135485
2021-01-18,141855
2021-01-19,149191
2021-01-20,156835
2021-01-21,163821
2021-01-22,170807
2021-01-23,176533
2021-01-24,180334
2021-01-25,184653
2021-01-26,189714
2021-01-27,194838
2021-01-28,200221
2021-01-29,205821
2021-01-30,210217
2021-01-31,213654
2021-02-01,216881
2021-02-02,220661
2021-02-03,224581
2021-02-04,228319
2021-02-05,231154
2021-02-06,233128
2021-02-07,234206
2021-02-08,235690
2021-02-09,238042
2021-02-10,240800
2021-02-11,243936
2021-02-12,247023
2021-02-13,249081
2021-02-14,250033
2021-02-15,251265
2021-02-16,255885
2021-02-17,265167
2021-02-18,273329
2021-02-19,278992
2021-02-20,282107
2021-02-21,283213
2021-02-22,284725
2021-02-23,292859
2021-02-24,305228
2021-02-25,318150
2021-02-26,329805
2021-02-27,337540
2021-02-28,339213
2021-03-01,339724
2021-03-02,340410
2021-03-03,341194
2021-03-04,342041
2021-03-05,342790
2021-03-06,343392
2021-03-07,343665
2021-03-08,343994
2021-03-09,344498
2021-03-10,345121
2021-03-11,346038
2021-03-12,347305
2021-03-13,348103
2021-03-14,348754
2021-03-15,349279
2021-03-16,349937
2021-03-17,350826
2021-03-18,351470
2021-03-19,351477
total,3097668
