,False
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,413
2020-12-09,1071
2020-12-10,1764
2020-12-11,2569
2020-12-12,3241
2020-12-13,3689
2020-12-14,4410
2020-12-15,5705
2020-12-16,7287
2020-12-17,9380
2020-12-18,11452
2020-12-19,13090
2020-12-20,15337
2020-12-21,18235
2020-12-22,20972
2020-12-23,24038
2020-12-24,25599
2020-12-25,25620
2020-12-26,25760
2020-12-27,26166
2020-12-28,26880
2020-12-29,29106
2020-12-30,33726
2020-12-31,38178
2021-01-01,39473
2021-01-02,40985
2021-01-03,42189
2021-01-04,44478
2021-01-05,48923
2021-01-06,54831
2021-01-07,62860
2021-01-08,71148
2021-01-09,78344
2021-01-10,83216
2021-01-11,89341
2021-01-12,96684
2021-01-13,104867
2021-01-14,113351
2021-01-15,122199
2021-01-16,129633
2021-01-17,135464
2021-01-18,141827
2021-01-19,149156
2021-01-20,156793
2021-01-21,163772
2021-01-22,170737
2021-01-23,176463
2021-01-24,180264
2021-01-25,184583
2021-01-26,189637
2021-01-27,194761
2021-01-28,200137
2021-01-29,205723
2021-01-30,210112
2021-01-31,213542
2021-02-01,216769
2021-02-02,220542
2021-02-03,224455
2021-02-04,228186
2021-02-05,231021
2021-02-06,233002
2021-02-07,234073
2021-02-08,235557
2021-02-09,237902
2021-02-10,240653
2021-02-11,243789
2021-02-12,246869
2021-02-13,248927
2021-02-14,249886
2021-02-15,251111
2021-02-16,255717
2021-02-17,264992
2021-02-18,273147
2021-02-19,278775
2021-02-20,281890
2021-02-21,282996
2021-02-22,284508
2021-02-23,292635
2021-02-24,304976
2021-02-25,317877
2021-02-26,329511
2021-02-27,337239
2021-02-28,338912
2021-03-01,339423
2021-03-02,340102
2021-03-03,340886
2021-03-04,341733
2021-03-05,342489
2021-03-06,343084
2021-03-07,343357
2021-03-08,343686
2021-03-09,344190
2021-03-10,344820
2021-03-11,345737
2021-03-12,347004
2021-03-13,347802
2021-03-14,348446
2021-03-15,348978
2021-03-16,349643
2021-03-17,350539
2021-03-18,351764
2021-03-19,353017
2021-03-20,353633
2021-03-21,353801
2021-03-22,354095
2021-03-23,354991
2021-03-24,355404
2021-03-25,355411
total,3097724
