,F,M
2020-12-08,63,49
2020-12-09,210,126
2020-12-10,392,203
2020-12-11,574,301
2020-12-12,721,357
2020-12-13,798,406
2020-12-14,945,490
2020-12-15,1274,630
2020-12-16,1631,819
2020-12-17,2142,1057
2020-12-18,2688,1316
2020-12-19,3206,1596
2020-12-20,3815,1904
2020-12-21,4585,2212
2020-12-22,5264,2555
2020-12-23,6020,2940
2020-12-24,6363,3143
2020-12-25,6370,3143
2020-12-26,6391,3164
2020-12-27,6482,3192
2020-12-28,6643,3269
2020-12-29,7217,3528
2020-12-30,8442,4095
2020-12-31,9548,4683
2021-01-01,9870,4830
2021-01-02,10206,4998
2021-01-03,10458,5096
2021-01-04,10927,5278
2021-01-05,11865,5635
2021-01-06,13314,6216
2021-01-07,15330,7266
2021-01-08,17640,8477
2021-01-09,19712,9604
2021-01-10,20888,10199
2021-01-11,22008,10710
2021-01-12,23485,11410
2021-01-13,25543,12425
2021-01-14,27839,13671
2021-01-15,30219,14966
2021-01-16,32242,16002
2021-01-17,33649,16709
2021-01-18,35210,17479
2021-01-19,37282,18578
2021-01-20,39641,19936
2021-01-21,42126,21525
2021-01-22,45213,23772
2021-01-23,48230,26068
2021-01-24,50155,27482
2021-01-25,51394,28245
2021-01-26,52675,29057
2021-01-27,54341,30184
2021-01-28,57890,32984
2021-01-29,62958,37394
2021-01-30,68033,41727
2021-01-31,74515,47838
2021-02-01,80185,52969
2021-02-02,86282,58548
2021-02-03,93884,65485
2021-02-04,100793,71764
2021-02-05,104657,75271
2021-02-06,107002,77343
2021-02-07,107912,78204
2021-02-08,110418,80668
2021-02-09,125342,95480
2021-02-10,148610,118916
2021-02-11,187061,157465
2021-02-12,224175,193669
2021-02-13,246883,215271
2021-02-14,254534,222684
2021-02-15,260204,228480
2021-02-16,280371,248395
2021-02-17,308826,276549
2021-02-18,327320,294539
2021-02-19,336630,303667
2021-02-20,341922,308819
2021-02-21,342629,309547
2021-02-22,343714,310562
2021-02-23,349391,316043
2021-02-24,359877,326039
2021-02-25,369516,335153
2021-02-26,378238,343203
2021-02-27,382970,347746
2021-02-28,384335,349104
2021-03-01,384776,349594
2021-03-02,385007,349804
2021-03-03,385336,350077
2021-03-04,385588,350287
2021-03-05,385784,350455
2021-03-06,385861,350525
2021-03-07,385903,350553
2021-03-08,385945,350581
2021-03-09,386057,350686
2021-03-10,386232,350833
2021-03-11,386414,350959
2021-03-12,386596,351106
2021-03-13,386792,351274
2021-03-14,386799,351274
2021-03-15,386834,351295
2021-03-16,386904,351323
2021-03-17,387009,351386
2021-03-18,387079,351407
2021-03-19,387142,351435
2021-03-20,387170,351442
2021-03-21,387177,351449
2021-03-22,387198,351456
2021-03-23,387240,351477
2021-03-24,387268,351498
total,1261750,1211427
