,False
2020-12-08,119
2020-12-09,343
2020-12-10,595
2020-12-11,882
2020-12-12,1085
2020-12-13,1211
2020-12-14,1442
2020-12-15,1911
2020-12-16,2457
2020-12-17,3213
2020-12-18,4011
2020-12-19,4816
2020-12-20,5726
2020-12-21,6811
2020-12-22,7826
2020-12-23,8960
2020-12-24,9513
2020-12-25,9520
2020-12-26,9555
2020-12-27,9681
2020-12-28,9919
2020-12-29,10759
2020-12-30,12544
2020-12-31,14231
2021-01-01,14700
2021-01-02,15211
2021-01-03,15568
2021-01-04,16212
2021-01-05,17507
2021-01-06,19537
2021-01-07,22610
2021-01-08,26117
2021-01-09,29323
2021-01-10,31087
2021-01-11,32725
2021-01-12,34902
2021-01-13,37975
2021-01-14,41517
2021-01-15,45185
2021-01-16,48251
2021-01-17,50372
2021-01-18,52689
2021-01-19,55867
2021-01-20,59577
2021-01-21,63665
2021-01-22,68999
2021-01-23,74312
2021-01-24,77644
2021-01-25,79646
2021-01-26,81746
2021-01-27,84532
2021-01-28,90881
2021-01-29,100359
2021-01-30,109760
2021-01-31,122353
2021-02-01,133168
2021-02-02,144830
2021-02-03,159376
2021-02-04,172571
2021-02-05,179928
2021-02-06,184352
2021-02-07,186123
2021-02-08,191093
2021-02-09,220829
2021-02-10,267533
2021-02-11,344540
2021-02-12,417844
2021-02-13,462154
2021-02-14,477218
2021-02-15,488691
2021-02-16,528773
2021-02-17,585382
2021-02-18,621866
2021-02-19,640304
2021-02-20,650748
2021-02-21,652176
2021-02-22,654276
2021-02-23,665441
2021-02-24,685916
2021-02-25,704669
2021-02-26,721441
2021-02-27,730716
2021-02-28,733446
2021-03-01,734370
2021-03-02,734811
2021-03-03,735420
2021-03-04,735882
2021-03-05,736246
2021-03-06,736393
2021-03-07,736463
2021-03-08,736533
2021-03-09,736743
2021-03-10,737079
2021-03-11,737380
2021-03-12,737709
2021-03-13,738066
2021-03-14,738087
2021-03-15,738129
2021-03-16,738234
2021-03-17,738402
2021-03-18,738500
2021-03-19,738584
2021-03-20,738619
2021-03-21,738633
2021-03-22,738668
2021-03-23,738724
2021-03-24,738780
total,2473184
