,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,329,203
2020-12-09,1330,672
2020-12-10,2660,1267
2020-12-11,3941,1806
2020-12-12,4872,2170
2020-12-13,5768,2443
2020-12-14,7189,2947
2020-12-15,21826,9562
2020-12-16,46641,19908
2020-12-17,69006,29050
2020-12-18,83300,35063
2020-12-19,100646,42714
2020-12-20,116375,48902
2020-12-21,126014,52325
2020-12-22,143178,59402
2020-12-23,155463,64358
2020-12-24,158144,65471
2020-12-25,158151,65471
2020-12-26,158151,65471
2020-12-27,158291,65513
2020-12-28,158634,65646
2020-12-29,164290,67893
2020-12-30,178094,73591
2020-12-31,188083,77427
2021-01-01,189980,78085
2021-01-02,191807,78610
2021-01-03,193025,78918
2021-01-04,194040,79275
2021-01-05,196266,80108
2021-01-06,201509,82334
2021-01-07,226275,91539
2021-01-08,254590,102753
2021-01-09,278761,112091
2021-01-10,289989,116235
2021-01-11,294805,117866
2021-01-12,309379,122388
2021-01-13,334194,130305
2021-01-14,356811,138950
2021-01-15,386736,149940
2021-01-16,422926,163352
2021-01-17,438858,169253
2021-01-18,444290,171458
2021-01-19,469686,179431
2021-01-20,497448,188272
2021-01-21,511021,192941
2021-01-22,526876,198058
2021-01-23,539070,201824
2021-01-24,542472,202944
2021-01-25,542703,203049
2021-01-26,542934,203182
2021-01-27,543655,203483
2021-01-28,547225,204757
2021-01-29,551978,206255
2021-01-30,555632,207431
2021-01-31,557459,208019
2021-02-01,558334,208334
2021-02-02,558957,208558
2021-02-03,559720,208866
2021-02-04,560350,209104
2021-02-05,560532,209195
2021-02-06,560560,209216
2021-02-07,560588,209223
2021-02-08,560637,209258
2021-02-09,560805,209356
2021-02-10,561008,209475
2021-02-11,561295,209622
2021-02-12,561561,209755
2021-02-13,561722,209832
2021-02-14,561764,209860
2021-02-15,561792,209874
2021-02-16,561918,209937
2021-02-17,562072,210021
2021-02-18,562198,210091
2021-02-19,562296,210140
2021-02-20,562366,210175
2021-02-21,562387,210182
2021-02-22,562408,210196
2021-02-23,562506,210238
2021-02-24,562667,210343
2021-02-25,562835,210420
2021-02-26,563010,210525
2021-02-27,563122,210588
2021-02-28,563150,210602
2021-03-01,563157,210609
2021-03-02,563185,210616
2021-03-03,563290,210651
2021-03-04,563311,210665
2021-03-05,563332,210672
2021-03-06,563346,210679
2021-03-07,563360,210686
2021-03-08,563367,210686
2021-03-09,563556,210756
2021-03-10,563682,210812
total,787577,332080
