,False
2020-12-08,98
2020-12-09,329
2020-12-10,602
2020-12-11,882
2020-12-12,1078
2020-12-13,1197
2020-12-14,1428
2020-12-15,1876
2020-12-16,2436
2020-12-17,3234
2020-12-18,3990
2020-12-19,4669
2020-12-20,5621
2020-12-21,6727
2020-12-22,7707
2020-12-23,8848
2020-12-24,9443
2020-12-25,9450
2020-12-26,9513
2020-12-27,9625
2020-12-28,9842
2020-12-29,10724
2020-12-30,12348
2020-12-31,13713
2021-01-01,14217
2021-01-02,14777
2021-01-03,15183
2021-01-04,15967
2021-01-05,17423
2021-01-06,19579
2021-01-07,22512
2021-01-08,25655
2021-01-09,28413
2021-01-10,30212
2021-01-11,32249
2021-01-12,34797
2021-01-13,37821
2021-01-14,40915
2021-01-15,43981
2021-01-16,46445
2021-01-17,48272
2021-01-18,50568
2021-01-19,53214
2021-01-20,55930
2021-01-21,58492
2021-01-22,60921
2021-01-23,62958
2021-01-24,64365
2021-01-25,65814
2021-01-26,67627
2021-01-27,69503
2021-01-28,71554
2021-01-29,73710
2021-01-30,75719
2021-01-31,77749
2021-02-01,79800
2021-02-02,82565
2021-02-03,85820
2021-02-04,87808
2021-02-05,89222
2021-02-06,89985
2021-02-07,90482
2021-02-08,91189
2021-02-09,92610
2021-02-10,95018
2021-02-11,98945
2021-02-12,103159
2021-02-13,106232
2021-02-14,107653
2021-02-15,108801
2021-02-16,114688
2021-02-17,128436
2021-02-18,139083
2021-02-19,145159
2021-02-20,147336
2021-02-21,148176
2021-02-22,149576
2021-02-23,157346
2021-02-24,169141
2021-02-25,181412
2021-02-26,192066
2021-02-27,199381
2021-02-28,200816
2021-03-01,201467
2021-03-02,202090
2021-03-03,202769
2021-03-04,203595
2021-03-05,204393
2021-03-06,204960
2021-03-07,205149
2021-03-08,205338
2021-03-09,205786
2021-03-10,206514
2021-03-11,207158
2021-03-12,207347
total,1218672
