,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,7,0,0
2020-12-05,0,0,7,0,0
2020-12-06,0,0,7,0,0
2020-12-07,0,0,7,0,0
2020-12-08,56,49,56,49,70
2020-12-09,161,126,133,119,147
2020-12-10,252,217,217,217,259
2020-12-11,371,343,329,308,364
2020-12-12,434,427,434,399,455
2020-12-13,469,462,455,434,483
2020-12-14,532,546,525,504,560
2020-12-15,672,714,665,658,714
2020-12-16,861,910,840,826,931
2020-12-17,1064,1127,1085,1064,1190
2020-12-18,1295,1344,1323,1365,1491
2020-12-19,1638,1666,1505,1568,1750
2020-12-20,1918,1967,1806,1862,2065
2020-12-21,2240,2254,2093,2191,2352
2020-12-22,2541,2541,2394,2457,2639
2020-12-23,2856,2835,2723,2772,2982
2020-12-24,2989,2989,2877,2891,3115
2020-12-25,2989,2989,2891,2891,3115
2020-12-26,3010,3003,2912,2905,3129
2020-12-27,3045,3052,2954,2933,3164
2020-12-28,3101,3122,3031,2989,3227
2020-12-29,3402,3402,3255,3269,3444
2020-12-30,4032,3941,3696,3745,3864
2020-12-31,4599,4403,4221,4207,4263
2021-01-01,4746,4543,4382,4368,4403
2021-01-02,5012,4760,4648,4620,4606
2021-01-03,5159,4900,4774,4746,4711
2021-01-04,5369,5110,4949,4907,4858
2021-01-05,5740,5558,5600,5376,5201
2021-01-06,6216,6160,6125,5880,5628
2021-01-07,7140,7224,7322,7028,6580
2021-01-08,8400,8680,8652,8330,7924
2021-01-09,9534,9842,10052,9667,9394
2021-01-10,10227,10395,10605,10311,10052
2021-01-11,11004,11207,11396,11102,10990
2021-01-12,12236,12341,12628,12355,12194
2021-01-13,14462,14378,14476,13979,13937
2021-01-14,17129,16975,16835,16177,16625
2021-01-15,19754,19614,19446,18718,19236
2021-01-16,21511,21336,21322,20342,20566
2021-01-17,22603,22547,22428,21574,21518
2021-01-18,23961,23891,23807,22911,22722
2021-01-19,28168,27608,27083,25991,25186
2021-01-20,33915,32900,32137,30345,29127
2021-01-21,40425,40243,39732,36967,34776
2021-01-22,50155,49595,49525,46998,44114
2021-01-23,60641,60263,61747,60151,58415
2021-01-24,66332,65149,68047,67130,65191
2021-01-25,70532,69377,72723,72114,70917
2021-01-26,76811,75495,78757,79037,78498
2021-01-27,83636,83678,86499,87150,86919
2021-01-28,94409,95571,98763,99358,100072
2021-01-29,111482,114352,118083,120848,123599
2021-01-30,129696,135023,140798,146405,151389
2021-01-31,140308,147966,156191,164710,170520
2021-02-01,150941,160524,169498,180194,187285
2021-02-02,164374,175644,186991,200998,209923
2021-02-03,182903,195678,210567,228830,240835
2021-02-04,203539,218624,236537,257173,270529
2021-02-05,223748,241906,264628,288449,304248
2021-02-06,249683,269346,297626,324100,341222
2021-02-07,258510,280511,311948,339920,358764
2021-02-08,268800,293909,325591,355355,377020
2021-02-09,282303,308049,340760,371651,394513
2021-02-10,293979,320488,354354,385672,409031
2021-02-11,306215,332668,366436,398104,420924
2021-02-12,317583,344260,378007,408898,431746
2021-02-13,329280,354081,388381,418054,441084
2021-02-14,332423,356804,391104,420469,443562
2021-02-15,336154,360185,393582,422674,445942
2021-02-16,340725,364350,396368,424816,447839
2021-02-17,346836,369509,400036,427434,449820
2021-02-18,352828,374605,403480,430038,451913
2021-02-19,358134,378903,406126,432075,453369
2021-02-20,363195,383222,409024,434063,454909
2021-02-21,365092,384573,409934,434763,455420
2021-02-22,367647,387135,411320,435680,456092
2021-02-23,372939,392098,414253,437780,457506
2021-02-24,381311,398398,418145,440713,459683
2021-02-25,392014,406308,423059,444171,462343
2021-02-26,402073,413798,427973,447769,465248
2021-02-27,410375,419958,432481,450898,467880
2021-02-28,413273,422324,433993,451808,468608
2021-03-01,416206,424886,435372,452676,469203
2021-03-02,419552,427791,436821,453586,469896
2021-03-03,423311,430997,438403,454559,470498
2021-03-04,428561,435043,440678,455994,471492
2021-03-05,434539,439173,443506,458010,473165
2021-03-06,440615,443079,445956,459809,474607
2021-03-07,442561,444318,446621,460264,475034
2021-03-08,444528,445928,447412,460803,475405
2021-03-09,446663,447783,448266,461349,475797
2021-03-10,448819,449491,448994,461853,476189
2021-03-11,450667,450933,449722,462336,476518
2021-03-12,452753,452529,450639,463008,477036
2021-03-13,455931,454489,451668,463750,477533
2021-03-14,456960,455231,452151,464044,477785
2021-03-15,458360,456421,452718,464422,478107
2021-03-16,459991,457485,453334,464821,478422
2021-03-17,461384,458451,453887,465171,478674
2021-03-18,462112,458997,454188,465381,478814
total,583842,554043,511728,506352,511546
