,False,True
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,252,63
2020-12-30,798,189
2020-12-31,1477,350
2021-01-01,1687,399
2021-01-02,2359,546
2021-01-03,2863,644
2021-01-04,3773,875
2021-01-05,18606,4662
2021-01-06,43575,11354
2021-01-07,66094,17052
2021-01-08,79604,20482
2021-01-09,94689,24731
2021-01-10,104902,27489
2021-01-11,107184,28084
2021-01-12,108584,28406
2021-01-13,109088,28511
2021-01-14,109298,28560
2021-01-15,109347,28574
2021-01-16,109403,28588
2021-01-17,109445,28595
2021-01-18,109459,28602
2021-01-19,109487,28609
2021-01-20,109508,28616
2021-01-21,109515,28623
2021-01-22,109529,28630
2021-01-23,109536,28630
2021-01-24,109536,28637
2021-01-25,109543,28637
2021-01-26,109557,28644
2021-01-27,109578,28644
2021-01-28,109620,28665
2021-01-29,109662,28679
2021-01-30,109697,28693
2021-01-31,109830,28721
2021-02-01,109844,28728
2021-02-02,109928,28749
2021-02-03,109949,28756
2021-02-04,109984,28756
2021-02-05,109998,28763
2021-02-06,110012,28770
2021-02-07,110019,28770
2021-02-08,110033,28770
2021-02-09,110075,28777
2021-02-10,110222,28833
2021-02-11,110264,28847
2021-02-12,110292,28861
2021-02-13,110327,28868
2021-02-14,110334,28868
2021-02-15,110355,28875
2021-02-16,110460,28896
2021-02-17,110551,28938
2021-02-18,110754,29001
2021-02-19,110859,29029
2021-02-20,110971,29064
2021-02-21,111020,29092
2021-02-22,111286,29134
2021-02-23,112098,29316
2021-02-24,113568,29743
2021-02-25,115248,30149
2021-02-26,116557,30520
2021-02-27,117824,30884
2021-02-28,118790,31143
2021-03-01,120029,31437
2021-03-02,123137,32249
2021-03-03,129101,33747
2021-03-04,134624,35091
2021-03-05,138726,36057
2021-03-06,141176,36617
2021-03-07,142345,36932
2021-03-08,143878,37310
2021-03-09,149702,38752
2021-03-10,159992,41398
2021-03-11,171059,44121
2021-03-12,181615,46683
2021-03-13,185668,47754
2021-03-14,186193,47901
2021-03-15,187075,48146
2021-03-16,192864,49616
2021-03-17,203252,52017
2021-03-18,214018,54663
2021-03-19,223209,56959
2021-03-20,229873,58667
2021-03-21,231273,59003
2021-03-22,233233,59507
2021-03-23,244916,62209
2021-03-24,264719,67165
total,889378,225358
