,0,1,2,3,4,5,6,7,8,9
2021-02-18,538384,27930,771743,383607,578557,271754,243614,95921,117222,119896
2021-02-19,545797,28007,771890,383831,584878,281484,268709,100849,120148,121940
2021-02-20,550858,28063,771988,383950,589092,286832,285271,104083,121807,123354
2021-02-21,552272,28091,772016,383971,590121,287693,289261,105483,122332,123795
2021-02-22,554239,28112,772051,384013,591465,288862,292719,106162,122878,124320
2021-02-23,563290,28217,772198,384202,598682,294574,322546,110796,126427,127372
2021-02-24,576114,28399,772457,384531,610120,305186,367885,120022,131600,131656
2021-02-25,588770,28595,772702,384888,620935,313509,411369,128562,136920,135870
2021-02-26,602763,28798,772975,385259,633479,322399,456421,137767,143563,140350
2021-02-27,612528,28903,773143,385483,641249,327551,486941,144081,147630,143192
2021-02-28,614768,28938,773192,385518,643048,329287,493227,145628,148701,143878
2021-03-01,615699,28945,773199,385532,643272,329455,494263,145957,149121,144067
2021-03-02,616770,28959,773234,385546,643545,329749,495292,146300,149359,144312
2021-03-03,618219,28980,773367,385574,644000,330120,497714,146839,149660,144606
2021-03-04,619612,29001,773402,385588,644266,330337,499618,147245,149870,144851
2021-03-05,620655,29015,773430,385602,644476,330414,500304,147882,150346,145012
2021-03-06,621768,29029,773451,385616,644616,330463,501123,148680,150689,145285
2021-03-07,622062,29029,773465,385623,644665,330491,501235,149149,150871,145383
2021-03-08,622377,29029,773479,385623,644693,330505,501312,149198,150969,145453
2021-03-09,623154,29029,773682,385630,644749,330554,501732,150038,151403,145551
2021-03-10,624162,29043,773829,385679,644896,330659,502488,150647,152481,145698
2021-03-11,625268,29071,773885,385763,645064,330750,503244,150941,153020,145936
2021-03-12,626325,29092,773948,385770,645155,330813,503993,151242,153629,146174
2021-03-13,627291,29099,773955,385770,645239,331072,504959,151606,153986,146454
2021-03-14,627487,29106,773955,385777,645260,331079,505092,151627,154154,146776
2021-03-15,627956,29106,773962,385777,645295,331086,505197,151676,154280,146902
2021-03-16,628418,29155,774004,385791,645344,331100,505309,151746,154707,146993
2021-03-17,629566,29197,774081,385805,645414,331184,505813,151879,155204,147434
2021-03-18,630623,29253,774130,385819,645519,331226,506310,151984,155484,148330
2021-03-19,631512,29281,774179,385833,645575,331268,506695,152257,156135,149233
2021-03-20,632184,29288,774207,385840,645645,331331,507073,152390,156282,149583
2021-03-21,632422,29288,774214,385847,645659,331331,507122,152516,156394,149674
2021-03-22,632842,29302,774228,385847,645687,331345,507213,152537,156450,149751
2021-03-23,633955,29323,774298,385868,645785,331373,507542,152600,156786,150269
2021-03-24,636874,29386,774403,385910,645974,331436,508256,152789,157227,151214
2021-03-25,638974,29449,774655,385959,646149,331513,508963,152936,157577,152208
2021-03-26,641284,29498,774865,386008,646303,331583,509614,153132,157899,153342
2021-03-27,642922,29519,774984,386064,646408,331618,510097,153223,158088,154000
2021-03-28,643342,29526,775012,386078,646443,331632,510230,153244,158137,154091
2021-03-29,644658,29540,775047,386085,646499,331653,510342,153286,158214,154420
2021-03-30,645820,29589,775257,386155,646597,331667,510587,153321,158277,154532
2021-03-31,649768,29617,775411,386260,646751,331709,511042,153377,158410,154714
2021-04-01,653359,29638,775635,386400,646975,331779,511651,153475,158648,155029
2021-04-02,656516,29638,775817,386463,647073,331807,512036,153545,158788,155260
2021-04-03,658140,29652,775950,386519,647136,331828,512218,153580,158921,155400
2021-04-04,659281,29652,775971,386519,647150,331828,512246,153587,158928,155421
2021-04-05,659505,29652,775978,386526,647164,331828,512302,153594,158949,155428
2021-04-06,659792,29652,776006,386547,647185,331835,512337,153601,158963,155449
2021-04-07,660926,29673,776244,386624,647311,331877,512526,153650,159019,155547
2021-04-08,663558,29680,776384,386729,647458,331905,512771,153685,159096,155624
2021-04-09,666715,29694,776538,386799,647619,331947,513135,153734,159180,155750
2021-04-10,670012,29694,776678,386939,647815,332003,513499,153776,159292,155876
2021-04-11,672448,29701,776720,386988,647885,332017,513667,153790,159320,155925
2021-04-12,673288,29701,776748,387030,647934,332031,513723,153811,159334,155946
2021-04-13,674002,29701,776769,387058,647976,332038,513779,153818,159362,155967
2021-04-14,676046,29715,776790,387086,648039,332059,513891,153839,159383,156009
2021-04-15,677705,29729,776860,387191,648200,332080,514052,153860,159432,156051
2021-04-16,680442,29736,776979,387401,648466,332129,514297,153888,159488,156142
2021-04-17,683984,29736,777105,387548,648683,332185,514598,153923,159551,156233
2021-04-18,687652,29736,777147,387590,648788,332199,514773,153944,159586,156282
2021-04-19,688660,29743,777154,387597,648858,332213,514836,153958,159607,156310
2021-04-20,689283,29743,777168,387618,648928,332227,514892,153972,159621,156331
2021-04-21,690396,29750,777203,387681,649040,332255,514997,153986,159635,156352
total,13746110,133826,1111831,865158,2030896,1071931,1754263,914284,1177911,1296302
