,False
2020-12-29,42
2020-12-30,119
2020-12-31,168
2021-01-01,175
2021-01-02,245
2021-01-03,357
2021-01-04,553
2021-01-05,805
2021-01-06,1141
2021-01-07,1568
2021-01-08,1918
2021-01-09,2149
2021-01-10,2492
2021-01-11,2653
2021-01-12,2737
2021-01-13,2779
2021-01-14,2807
2021-01-15,2828
2021-01-16,2849
2021-01-17,2856
2021-01-18,2870
2021-01-19,2891
2021-01-20,2905
2021-01-21,2919
2021-01-22,2926
2021-01-23,2926
2021-01-24,2940
2021-01-25,2947
2021-01-26,2954
2021-01-27,2961
2021-01-28,2975
2021-01-29,3024
2021-01-30,3087
2021-01-31,3157
2021-02-01,3192
2021-02-02,3220
2021-02-03,3290
2021-02-04,3367
2021-02-05,3437
2021-02-06,3444
2021-02-07,3451
2021-02-08,3472
2021-02-09,3549
2021-02-10,3661
2021-02-11,3773
2021-02-12,3878
2021-02-13,3969
2021-02-14,4004
2021-02-15,4067
2021-02-16,4158
2021-02-17,4305
2021-02-18,4445
2021-02-19,4592
2021-02-20,4669
2021-02-21,4732
2021-02-22,4858
2021-02-23,5075
2021-02-24,5439
2021-02-25,5838
2021-02-26,6188
2021-02-27,6524
2021-02-28,6748
2021-03-01,6972
2021-03-02,7336
2021-03-03,7868
2021-03-04,8407
2021-03-05,8820
2021-03-06,9093
2021-03-07,9261
2021-03-08,9667
2021-03-09,10346
2021-03-10,11270
2021-03-11,12187
2021-03-12,13097
2021-03-13,13594
2021-03-14,13923
2021-03-15,14588
2021-03-16,15722
2021-03-17,17101
total,916482
