,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
2020-12-08,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,56
2020-12-09,238,0,14,0,0,0,0,14,0,0,7,0,0,0,0,0,98,0,133
2020-12-10,385,0,21,0,0,0,0,21,0,0,14,0,0,0,0,7,140,0,182
2020-12-11,518,0,35,0,0,0,0,35,0,0,21,0,7,0,0,7,217,7,280
2020-12-12,679,0,42,0,0,0,0,49,0,0,28,0,7,0,0,14,273,7,364
2020-12-13,791,7,49,0,0,7,7,63,7,0,35,0,7,0,0,14,315,14,413
2020-12-14,910,7,56,0,0,7,7,77,7,0,42,0,7,0,0,14,378,21,518
2020-12-15,1155,7,77,0,7,7,7,98,7,0,56,7,14,7,0,21,483,21,616
2020-12-16,1498,7,98,0,7,7,7,126,14,0,63,7,21,7,7,21,595,35,777
2020-12-17,1897,14,119,0,7,14,14,147,21,0,91,7,28,7,14,28,770,42,959
2020-12-18,2296,14,140,0,14,14,14,182,28,0,112,7,35,7,14,35,910,49,1155
2020-12-19,2632,14,161,0,14,14,14,210,35,0,126,14,42,14,21,42,1001,49,1309
2020-12-20,3080,21,189,0,14,14,21,245,49,0,140,14,49,14,21,49,1162,49,1526
2020-12-21,3703,21,224,7,14,21,21,301,63,0,168,14,56,14,28,56,1351,63,1813
2020-12-22,4249,35,252,7,14,21,21,343,77,0,196,21,63,21,28,63,1526,77,2065
2020-12-23,4851,42,280,7,21,28,28,406,77,7,245,21,70,21,35,77,1729,77,2387
2020-12-24,5166,42,308,7,21,35,28,448,84,7,266,21,84,21,42,84,1827,77,2541
2020-12-25,5173,42,308,7,21,35,28,448,84,7,266,21,84,21,42,84,1827,77,2541
2020-12-26,5180,42,308,7,21,35,28,448,84,7,266,21,84,21,42,84,1827,77,2548
2020-12-27,5271,42,308,7,21,35,28,455,84,7,273,21,84,28,42,91,1862,84,2597
2020-12-28,5418,42,315,7,21,35,28,476,84,7,280,21,84,28,49,91,1925,84,2702
2020-12-29,5796,49,343,14,21,35,35,518,98,7,308,21,98,28,49,98,2079,91,2926
2020-12-30,6839,56,392,14,21,49,42,581,112,7,357,21,112,28,63,112,2464,105,3388
2020-12-31,7805,63,455,14,28,56,49,644,119,7,413,28,126,35,70,126,2828,133,3864
2021-01-01,8057,70,469,21,28,56,49,665,126,7,434,28,133,35,70,133,2919,133,3990
2021-01-02,8379,70,483,21,28,56,49,672,126,7,448,28,133,35,70,140,3038,140,4130
2021-01-03,8638,77,490,21,28,63,49,686,126,7,462,28,133,35,70,147,3115,147,4256
2021-01-04,9100,77,511,21,35,63,56,714,126,7,490,28,147,42,77,154,3262,154,4445
2021-01-05,10017,84,567,21,35,77,63,777,140,7,567,35,161,42,77,168,3584,161,4865
2021-01-06,11263,98,623,28,42,84,70,833,154,7,630,42,196,49,84,182,3955,182,5404
2021-01-07,13055,112,714,35,49,84,77,924,182,14,700,49,224,56,98,217,4515,210,6209
2021-01-08,14882,126,812,35,49,98,77,1001,224,21,749,56,245,56,119,238,5096,231,6993
2021-01-09,16471,133,882,42,49,105,84,1078,238,21,812,63,266,63,126,252,5607,259,7658
2021-01-10,17465,140,931,49,56,112,91,1127,252,28,840,63,287,70,133,266,5943,266,8064
2021-01-11,18732,154,987,49,63,112,98,1176,266,28,889,63,308,77,140,280,6377,280,8659
2021-01-12,20300,168,1071,56,70,119,105,1239,287,28,952,70,329,84,147,294,6867,308,9408
2021-01-13,22078,175,1169,63,77,126,119,1295,308,28,1015,77,371,98,161,322,7441,329,10192
2021-01-14,24052,196,1274,70,84,126,126,1372,322,28,1085,91,406,105,168,357,8092,357,10948
2021-01-15,26250,210,1365,70,91,140,133,1442,336,35,1134,98,462,105,175,378,8771,378,11788
2021-01-16,28238,224,1456,77,98,147,140,1512,357,35,1176,105,490,105,175,392,9380,413,12544
2021-01-17,29701,238,1526,84,105,154,147,1568,364,35,1211,112,518,119,182,406,9884,420,13153
2021-01-18,31199,245,1596,91,119,161,147,1610,378,35,1239,126,553,119,182,420,10381,434,13734
2021-01-19,32984,266,1680,91,119,168,154,1673,392,35,1281,140,588,133,189,441,10899,455,14371
