,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,14,0
2020-12-08,161,49
2020-12-09,483,154
2020-12-10,833,259
2020-12-11,1204,392
2020-12-12,1477,497
2020-12-13,1631,546
2020-12-14,1981,672
2020-12-15,2681,889
2020-12-16,3479,1141
2020-12-17,4550,1435
2020-12-18,5642,1799
2020-12-19,6580,2051
2020-12-20,7826,2415
2020-12-21,9317,2793
2020-12-22,10738,3206
2020-12-23,12292,3633
2020-12-24,12971,3850
2020-12-25,12971,3850
2020-12-26,13062,3885
2020-12-27,13230,3948
2020-12-28,13531,4039
2020-12-29,14658,4375
2020-12-30,16758,4928
2020-12-31,18697,5467
2021-01-01,19327,5628
2021-01-02,20076,5831
2021-01-03,20685,5950
2021-01-04,21784,6258
2021-01-05,23919,6818
2021-01-06,26838,7588
2021-01-07,31010,8624
2021-01-08,35630,9807
2021-01-09,39123,10752
2021-01-10,41489,11347
2021-01-11,44709,12201
2021-01-12,48832,13223
2021-01-13,53228,14476
2021-01-14,58093,15778
2021-01-15,63161,17318
2021-01-16,67123,18445
2021-01-17,69776,19166
2021-01-18,73353,20279
2021-01-19,77245,21511
2021-01-20,81354,22799
2021-01-21,85820,24283
2021-01-22,90622,25851
2021-01-23,94395,27167
2021-01-24,96544,28014
2021-01-25,99281,29022
2021-01-26,102340,30170
2021-01-27,105574,31437
2021-01-28,108724,32683
2021-01-29,112203,34083
2021-01-30,115066,35231
2021-01-31,116879,36036
2021-02-01,118895,36862
2021-02-02,121205,37884
2021-02-03,123767,38997
2021-02-04,126441,40215
2021-02-05,129269,41475
2021-02-06,132104,43022
2021-02-07,133644,43918
2021-02-08,135387,44870
2021-02-09,137438,45906
2021-02-10,139692,47117
2021-02-11,142296,48622
2021-02-12,145747,50610
2021-02-13,149758,52906
2021-02-14,152138,54376
2021-02-15,154819,55874
2021-02-16,159215,58772
2021-02-17,165802,63441
2021-02-18,172578,68194
2021-02-19,178661,72331
2021-02-20,184695,76825
2021-02-21,186543,78281
2021-02-22,189560,80598
2021-02-23,195328,85036
2021-02-24,204022,91658
2021-02-25,212940,98413
2021-02-26,222061,105196
2021-02-27,229999,111398
2021-02-28,232862,113624
2021-03-01,235627,115591
2021-03-02,239001,118153
2021-03-03,243138,121233
2021-03-04,249711,126539
2021-03-05,258972,134267
2021-03-06,269430,143535
2021-03-07,274743,148694
2021-03-08,280553,154259
2021-03-09,288407,162449
2021-03-10,300811,175637
2021-03-11,315210,190946
2021-03-12,334796,212268
2021-03-13,363391,243026
2021-03-14,379008,261597
2021-03-15,406959,294203
2021-03-16,437577,329413
2021-03-17,468587,364567
2021-03-18,498715,398713
2021-03-19,534338,440188
2021-03-20,572691,486080
2021-03-21,590646,509572
2021-03-22,605108,529186
2021-03-23,616595,544362
2021-03-24,622020,551033
2021-03-25,622027,551047
total,807968,803530
