,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,7,0,0
2020-12-08,28,35,42,35,56
2020-12-09,84,119,126,119,182
2020-12-10,154,196,203,217,301
2020-12-11,224,287,315,322,441
2020-12-12,266,336,385,413,560
2020-12-13,294,371,427,462,609
2020-12-14,350,448,525,560,756
2020-12-15,462,609,728,756,1008
2020-12-16,602,770,959,980,1309
2020-12-17,763,994,1239,1274,1708
2020-12-18,903,1225,1519,1624,2156
2020-12-19,1043,1393,1743,1925,2520
2020-12-20,1239,1645,2044,2303,2996
2020-12-21,1512,1925,2415,2730,3535
2020-12-22,1743,2212,2730,3164,4088
2020-12-23,1995,2562,3143,3591,4620
2020-12-24,2135,2709,3311,3801,4851
2020-12-25,2135,2709,3318,3801,4851
2020-12-26,2156,2737,3332,3829,4879
2020-12-27,2184,2786,3381,3878,4935
2020-12-28,2219,2849,3479,3983,5040
2020-12-29,2401,3066,3801,4326,5432
2020-12-30,2814,3514,4347,4921,6090
2020-12-31,3171,3983,4851,5460,6685
2021-01-01,3234,4123,5047,5656,6881
2021-01-02,3360,4305,5257,5859,7119
2021-01-03,3444,4431,5397,6048,7308
2021-01-04,3633,4683,5677,6391,7651
2021-01-05,4018,5166,6237,6986,8316
2021-01-06,4515,5796,7007,7847,9254
2021-01-07,5222,6734,8099,9009,10556
2021-01-08,6020,7742,9303,10353,12005
2021-01-09,6615,8463,10220,11438,13132
2021-01-10,6986,8932,10836,12166,13909
2021-01-11,7574,9674,11648,13083,14917
2021-01-12,8351,10591,12677,14245,16184
2021-01-13,9219,11676,13825,15505,17472
2021-01-14,10164,12831,15064,16912,18886
2021-01-15,11165,14084,16359,18396,20461
2021-01-16,11865,15050,17367,19474,21798
2021-01-17,12313,15631,18081,20307,22596
2021-01-18,13055,16443,19033,21364,23730
2021-01-19,13846,17465,20090,22505,24836
2021-01-20,14714,18508,21224,23667,26026
2021-01-21,15659,19628,22421,24983,27405
2021-01-22,16702,20818,23709,26341,28889
2021-01-23,17486,21756,24745,27510,30058
2021-01-24,17913,22274,25389,28217,30758
2021-01-25,18571,22995,26187,29036,31500
2021-01-26,19264,23807,27041,29995,32396
2021-01-27,19978,24710,27972,30961,33376
2021-01-28,20755,25571,28882,31864,34335
2021-01-29,21532,26453,29918,32914,35462
2021-01-30,22078,27223,30744,33803,36442
2021-01-31,22456,27685,31325,34412,37030
2021-02-01,22946,28224,31906,35028,37653
2021-02-02,23492,28833,32641,35742,38374
2021-02-03,24101,29554,33362,36505,39242
2021-02-04,24689,30338,34174,37352,40096
2021-02-05,25347,31171,35014,38171,41034
2021-02-06,26040,31983,35917,39158,42021
2021-02-07,26334,32431,36428,39781,42581
2021-02-08,26789,32963,36946,40383,43162
2021-02-09,27300,33586,37569,41034,43841
2021-02-10,27895,34321,38262,41755,44562
2021-02-11,28497,35084,39081,42672,45570
2021-02-12,29295,36155,40215,43911,46774
2021-02-13,30191,37373,41608,45297,48188
2021-02-14,30667,38059,42441,46221,49112
2021-02-15,31304,38927,43260,47159,50029
2021-02-16,32361,40376,44835,48804,51604
2021-02-17,33908,42392,47208,51387,54334
2021-02-18,35623,44583,49658,54012,56896
2021-02-19,37289,46564,51604,56357,59171
2021-02-20,38934,48713,53914,58730,61215
2021-02-21,39606,49329,54551,59423,61908
2021-02-22,40460,50491,55615,60494,63084
2021-02-23,42049,52500,57729,62755,65317
2021-02-24,44471,55356,60865,66241,68740
2021-02-25,46830,58177,64085,69846,72401
2021-02-26,48937,60872,67676,73556,76209
2021-02-27,51037,63532,70728,76685,79408
2021-02-28,51870,64547,72009,77728,80318
2021-03-01,52766,65499,72968,78708,81263
2021-03-02,53865,66745,74151,79961,82432
2021-03-03,55258,68320,75593,81417,83783
2021-03-04,57337,70805,77994,83874,86226
2021-03-05,60186,73850,81431,87640,90118
2021-03-06,63280,77511,85645,91980,94549
2021-03-07,64645,79254,87857,94556,97104
2021-03-08,66010,80955,90300,97237,100310
2021-03-09,67872,83643,93352,100849,105133
2021-03-10,71162,87766,98707,107023,111776
2021-03-11,74928,92883,104783,113841,119707
2021-03-12,80122,99701,112763,123326,131145
2021-03-13,88249,108997,124152,137046,147966
2021-03-14,92169,114254,131138,145173,157871
2021-03-15,99372,124831,143675,158977,174300
2021-03-16,107142,136108,157262,173789,192675
2021-03-17,115255,147644,170891,188902,210455
2021-03-18,122976,157850,183792,203546,229250
2021-03-19,133147,170359,199241,221102,250670
2021-03-20,145754,185577,217042,239680,270704
2021-03-21,151746,192479,225687,249081,281211
2021-03-22,156072,198219,232484,256956,290556
2021-03-23,160083,202615,237755,263025,297472
2021-03-24,162106,204666,240093,265643,300531
2021-03-25,162113,204673,240100,265650,300538
total,262304,301903,324296,343434,379554
