,0,1,2,3,4,5,6,7,8,9
2021-02-22,808654,110971,1048446,813463,1613724,768481,488796,172578,186039,185731
2021-02-23,826119,111433,1049426,814100,1627227,787486,532917,181475,192367,191205
2021-02-24,849268,112133,1050483,814947,1645448,812812,593110,198758,200424,198079
2021-02-25,874888,112791,1051638,815941,1667085,836311,656054,221004,209937,205667
2021-02-26,902944,113414,1052744,816830,1688638,859453,721021,248031,220605,213668
2021-02-27,927822,113757,1053325,817411,1704948,875385,770798,270725,228697,220199
2021-02-28,940037,113890,1053486,817600,1711304,883827,786380,286671,232351,223405
2021-03-01,950908,114177,1053864,817880,1716365,889098,798231,303268,235410,226149
2021-03-02,962045,114548,1054445,818251,1721622,894691,812637,324415,239225,229544
2021-03-03,979384,114989,1055173,818643,1729399,901271,840280,351603,245917,234395
2021-03-04,999873,115535,1055971,819238,1739661,910644,879235,389144,254667,241248
2021-03-05,1023764,116158,1056832,819959,1749615,920262,922061,426083,266189,248416
2021-03-06,1049447,116473,1057343,820442,1759513,928851,968499,465059,278530,256452
2021-03-07,1058022,116543,1057455,820561,1762194,930923,979657,484897,283374,258713
2021-03-08,1066891,116753,1057728,820813,1765463,934311,992684,508669,290038,261030
2021-03-09,1077272,116998,1058365,821107,1769117,937475,1007384,529802,301168,264341
2021-03-10,1090152,117313,1058953,821408,1772638,940436,1024702,551551,316687,268275
2021-03-11,1101744,117537,1059380,821737,1775501,943180,1039206,572775,335979,273546
2021-03-12,1122877,117866,1059884,822108,1779939,947464,1066100,601048,366898,286958
2021-03-13,1152865,118069,1060248,822472,1785392,952903,1105083,636881,418754,318220
2021-03-14,1166361,118153,1060381,822598,1787618,955619,1121946,655305,446691,329287
2021-03-15,1184078,118300,1060647,822773,1790768,959091,1143758,675514,497616,343546
2021-03-16,1206016,118601,1060948,822976,1793463,961989,1167614,692937,555317,369663
2021-03-17,1231468,118811,1061214,823165,1796046,964166,1188145,707126,606865,410228
2021-03-18,1231468,118811,1061214,823165,1796046,964166,1188145,707126,606865,410235
total,13714645,131131,1117438,866166,2022685,1073079,1739773,916482,1178961,1296120
