,F,M
2020-12-29,21,0
2020-12-30,28,7
2020-12-31,49,21
2021-01-01,49,21
2021-01-02,56,28
2021-01-03,56,35
2021-01-04,77,49
2021-01-05,210,105
2021-01-06,511,287
2021-01-07,784,420
2021-01-08,1148,665
2021-01-09,1666,1008
2021-01-10,2226,1456
2021-01-11,2527,1701
2021-01-12,2744,1869
2021-01-13,2800,1904
2021-01-14,2856,1932
2021-01-15,2870,1939
2021-01-16,2877,1939
2021-01-17,2884,1946
2021-01-18,2891,1946
2021-01-19,2912,1960
2021-01-20,2933,1974
2021-01-21,2947,1981
2021-01-22,2954,1995
2021-01-23,2961,1995
2021-01-24,2961,1995
2021-01-25,2961,2002
2021-01-26,2968,2002
2021-01-27,2975,2009
2021-01-28,2982,2023
2021-01-29,3010,2037
2021-01-30,3038,2051
2021-01-31,3066,2072
2021-02-01,3087,2079
2021-02-02,3101,2100
2021-02-03,3115,2121
2021-02-04,3136,2142
2021-02-05,3157,2163
2021-02-06,3164,2170
2021-02-07,3164,2177
2021-02-08,3171,2184
2021-02-09,3199,2198
2021-02-10,3220,2226
2021-02-11,3297,2296
2021-02-12,3388,2359
2021-02-13,3423,2394
2021-02-14,3430,2408
2021-02-15,3458,2422
2021-02-16,3486,2457
2021-02-17,3521,2485
2021-02-18,3556,2520
2021-02-19,3591,2541
2021-02-20,3605,2562
2021-02-21,3619,2569
2021-02-22,3654,2597
2021-02-23,3710,2632
2021-02-24,3787,2709
2021-02-25,3871,2779
2021-02-26,3969,2842
2021-02-27,4053,2919
2021-02-28,4116,2968
2021-03-01,4165,2996
2021-03-02,4417,3220
2021-03-03,4928,3626
2021-03-04,5327,3934
2021-03-05,5936,4494
2021-03-06,6265,4746
2021-03-07,6286,4767
2021-03-08,6454,4900
2021-03-09,6895,5313
2021-03-10,7707,5999
2021-03-11,8407,6503
2021-03-12,9044,7042
2021-03-13,9597,7518
2021-03-14,9681,7581
2021-03-15,9982,7875
2021-03-16,10990,8729
2021-03-17,12824,10255
2021-03-18,14854,11977
2021-03-19,17143,13972
2021-03-20,19768,16429
2021-03-21,20048,16744
2021-03-22,21217,17759
2021-03-23,25207,21399
2021-03-24,29883,25515
2021-03-25,29953,25564
total,590597,513436
