,False
2020-11-30,0
2020-12-01,7
2020-12-02,14
2020-12-03,14
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,273
2020-12-09,651
2020-12-10,1148
2020-12-11,1694
2020-12-12,2121
2020-12-13,2359
2020-12-14,2863
2020-12-15,3829
2020-12-16,4893
2020-12-17,6342
2020-12-18,7777
2020-12-19,8981
2020-12-20,10556
2020-12-21,12453
2020-12-22,14287
2020-12-23,16303
2020-12-24,17234
2020-12-25,17248
2020-12-26,17381
2020-12-27,17619
2020-12-28,18046
2020-12-29,19593
2020-12-30,22505
2020-12-31,25200
2021-01-01,26054
2021-01-02,27062
2021-01-03,27846
2021-01-04,29449
2021-01-05,32410
2021-01-06,36400
2021-01-07,41615
2021-01-08,47334
2021-01-09,52024
2021-01-10,55125
2021-01-11,59493
2021-01-12,64638
2021-01-13,70525
2021-01-14,76797
2021-01-15,83664
2021-01-16,88970
2021-01-17,92589
2021-01-18,97496
2021-01-19,102774
2021-01-20,108647
2021-01-21,114744
2021-01-22,121219
2021-01-23,126378
2021-01-24,129339
2021-01-25,133112
2021-01-26,137599
2021-01-27,142149
2021-01-28,146811
2021-01-29,151970
2021-01-30,156100
2021-01-31,159033
2021-02-01,161987
2021-02-02,165494
2021-02-03,169148
2021-02-04,172914
2021-02-05,176932
2021-02-06,180768
2021-02-07,182588
2021-02-08,185199
2021-02-09,188524
2021-02-10,192122
2021-02-11,195741
2021-02-12,200361
2021-02-13,205625
2021-02-14,208432
2021-02-15,211785
2021-02-16,217238
2021-02-17,225813
2021-02-18,234465
2021-02-19,242382
2021-02-20,250768
2021-02-21,254128
2021-02-22,258132
2021-02-23,266259
2021-02-24,277907
2021-02-25,291200
2021-02-26,303702
2021-02-27,315728
2021-02-28,321090
2021-03-01,326298
2021-03-02,331870
2021-03-03,338373
2021-03-04,348992
2021-03-05,363622
2021-03-06,376880
2021-03-07,381563
2021-03-08,387765
2021-03-09,393407
2021-03-10,400862
2021-03-11,409696
2021-03-12,426167
2021-03-13,461503
2021-03-14,479773
2021-03-15,504980
2021-03-16,546406
2021-03-17,599844
2021-03-18,681828
2021-03-19,797209
2021-03-20,942781
2021-03-21,998956
2021-03-22,1049825
2021-03-23,1095997
2021-03-24,1117641
2021-03-25,1117683
total,1801604
